,band3 wc0.0,band3 wc0.5,band3 wc1.0,band4 wc0.0,band4 wc0.5,band4 wc1.0,band5 wc0.0,band5 wc0.5,band5 wc1.0,band6 wc0.0,band6 wc0.5,band6 wc1.0,最优 逐周无前视,SPY_buyhold
2025-06-16,202438.91315979915,178557.21688442407,156454.7022681567,202212.30425743174,181039.99118818055,161115.61184731917,185144.20833802075,162681.9285405204,142135.26661197952,191813.8486806974,171655.05673000266,152917.33599043847,310287.1081560976,31648.88003446048
2025-06-23,208874.83494827797,184233.89368879655,161428.69768989045,208641.02171375207,186795.600155288,166237.7865348198,190258.6322215558,167175.8543738802,146061.61142599466,197112.5147188717,176396.85626967103,157141.524704828,317541.333910619,32747.576997630844
2025-06-30,220819.87873709874,194769.78197827173,170660.41228660353,220572.6942923669,197477.98620704233,175744.52122598913,201139.06065445146,176736.2348832125,154414.51973484506,208384.90002189076,186484.56345025744,166128.06630571562,337339.16293670074,33303.03682963601
2025-07-07,226488.445278643,199769.62834962294,175041.35800845924,226234.9154746029,202547.3536557833,180255.9787930292,206302.40987800987,181273.15027990215,158378.42454768886,213734.25388795952,191271.72375001997,170392.66423801135,344034.5729547232,33211.39349558475
2025-07-14,239393.27194191798,211152.07403362732,185014.83979568412,239125.29655249233,214088.06818016976,190526.5785072053,218057.07946575095,191601.7062474702,167402.48806437736,225912.37403459736,202169.97702533874,180101.2734078077,363096.2206151135,33422.30239069567
2025-07-21,237523.44323235872,209502.82881086745,183569.74463349255,237257.5609179495,212415.89079184915,189038.432814818,216353.90132628081,190105.16305627732,166094.95767434046,224147.8405563254,200590.88825569014,178694.55663204213,358971.55092218105,33929.30217531768
2025-07-28,233304.82477411767,205781.88030722586,180309.38977105534,233043.66475584908,208643.20382872864,185680.94939702578,212511.27194525316,186728.73360172618,163144.96989742748,220166.78418278354,197028.22339939378,175520.7892567617,350847.1539955828,33110.21968554814
2025-08-04,255662.93737258937,225502.40882646546,197588.83370439918,255376.7498174907,228637.93925104602,203475.16166001357,232876.69281126652,204623.35732105773,178779.5098619247,241265.84956202717,215909.86979528598,192341.33110957063,386327.4922735954,33933.55589058799
2025-08-11,253885.06716488287,223934.27377122923,196214.8085741685,253600.86974700648,227047.99983814845,202060.20323216604,231257.27726956448,203200.4143848596,177536.2840443762,239588.09614778,214408.4408865685,191003.7969100321,383344.99465724756,34266.9610165841
2025-08-18,245838.68144967902,216837.11929208387,189996.16779134018,245563.4911075989,219852.16196172533,195656.3042118168,223928.03465936283,196760.37862423732,171909.62220160896,231994.82468875247,207613.18886472195,184950.3088488045,369452.0344624817,34366.51949170795
2025-08-25,239721.36663041054,211441.46342787656,185268.40743247213,239453.02397376302,214381.48143054958,190787.7001248589,218355.93234904445,191864.30135557812,167631.9175162948,226221.99280284526,202447.0562226637,180348.1068744148,362405.7894033144,34352.68145595521
2025-09-02,235656.11609060413,207855.79004623403,182126.58280536198,235392.3240509714,210745.95054166685,187552.27805204559,214653.00179959348,188610.6220293716,164789.17657604918,222385.66777564937,199013.91208470185,177289.72184545483,358174.9374718146,34469.30863665733
2025-09-08,254191.59144034027,224204.6374116919,196451.70553980675,253907.05090103275,227322.12278843301,202304.15754616391,231536.48222695282,203445.7453154555,177750.62977743486,239877.35919266884,214667.3036575405,191234.4024399723,387305.28060885414,35010.93043290976
2025-09-15,264747.0744418366,233514.89124678468,204609.49953562854,264450.71815831476,236761.83237662583,210704.97869060276,241151.19602816238,211893.9716876802,185131.84856791302,249838.43372331996,223581.51306114323,199175.5442882077,401341.160013332,35443.40943355589
2025-09-22,261108.4702665976,230305.53280510072,201797.40810506785,260816.18701471493,233507.84895248758,207809.11282759506,237836.8865099859,208981.76466247978,182587.45211484886,246404.72942272507,220508.67598203412,196438.13550444492,392431.34700455173,35343.043290975664
2025-09-29,283782.24673517584,250304.48636247858,219320.8125302137,283464.5825942246,253784.88081361956,225854.5533587872,258489.83735146569,227129.03431301264,198442.7289313854,267801.68276562885,239656.9036266368,213496.15882243394,429397.32867813396,35737.66961016584
2025-10-06,277239.8908581079,244533.93148721813,214264.55963445248,276929.55019099405,247934.0884345903,220647.67068191446,252530.57624188383,221892.76957275497,193867.8023148617,261627.7450606201,234131.81962310924,208574.18831345125,418510.6493822032,34873.08852035322
2025-10-13,273093.0106937322,240876.25831882065,211059.6476373851,273830.59297903144,245159.6025376687,218178.53118455535,249704.65372857265,219409.6968993057,191698.3407180887,258700.02143254952,231511.78687300888,206240.15612130187,412554.2344392926,35480.292914064186
2025-10-20,282085.3262186385,248807.7513722655,218009.34928412328,282847.1953672967,253232.1361201986,225362.64105316126,256950.05310254617,225776.06154978578,197260.63608219658,266206.42928417,238229.30427058414,212224.3950040652,429504.93187140435,36167.02562998061
2025-10-27,292566.3482423558,258052.32838292175,226109.5961911607,293356.5250220181,262641.10336910683,233736.10321038993,266497.1614249257,234164.8845532813,204589.95412544537,273686.20786333864,244922.9910151339,218187.40456772203,446765.41916707077,36423.917725608444
2025-11-03,273324.49676968553,241080.43600790508,211238.55140903257,274062.70426332863,245367.41098443035,218363.4692461809,248969.85922891647,218764.04998786253,191134.23875102654,255686.08791289825,228814.6045118051,203837.39590431377,416869.58390720864,35831.682102089166
2025-11-10,269481.98414715205,237691.22417598197,208268.869548285,272041.12740210554,243557.5000668626,216752.7483056901,247133.3754654214,217150.37423175533,189724.36959175815,253800.06303238505,227126.7925520044,202333.82406983242,409417.5778603305,35882.94206332113
2025-11-17,251687.45899656552,221995.9171963376,194516.3894001595,257419.6095963517,230466.90469269798,205102.84007650812,233850.58589506857,205479.09462165931,179527.1678867712,240158.95598299283,214919.30586358835,191458.89629845007,384200.03316281317,35194.055567521
2025-11-24,267835.11082296685,236238.63231635472,206996.0852224505,273935.02218632406,245253.09765329713,218261.7366832982,248853.86756626636,218662.1307998743,191045.19191535434,255566.96725088172,228708.00290750596,203742.4308409345,416852.3076065964,36494.938617273314
2025-12-01,273787.54733384703,241488.86054804362,211596.41955315665,280023.024698991,250703.66568521914,223112.44175467518,252867.24082779067,222188.5889483556,194126.25982269435,259688.60555582156,232396.47515245184,207028.27257677665,421585.3223896372,36617.757915141076
2025-12-08,262643.6464978442,231659.6044655336,202983.8674494689,268625.32290637423,240499.34186982,214031.15609941198,243963.18378301774,214364.80021155722,187290.61244626396,250544.35203299654,224213.24246091148,199738.31464126133,403685.0328777419,36407.87206547491
2025-12-15,267611.0687010755,236041.020418892,206822.93450291286,273146.8645595654,244547.46279923982,217633.76056318192,248069.6086181198,217973.0206229753,190443.1160757249,254761.5520774012,227987.23332675922,203100.33985771285,413665.7592665354,36451.8630195994
2025-12-22,267494.6770268809,235938.35945767502,206732.98131926663,273028.06521011615,244441.1021440046,217539.10544343607,247961.71608137232,217878.2179493688,190360.28694153967,254650.7490238854,227888.07518688595,203012.00573648137,413851.31416262453,36972.43161748869
2025-12-29,259875.95865789516,229218.42045504614,200844.86279758852,266109.80264740676,238247.20510104366,212026.87853021966,241678.61014487915,212357.39825887675,185536.74455017137,248198.14957341482,222113.61556186527,197867.88123782817,417055.70116395963,36590.02799913849
2026-01-05,259726.98095650086,229087.01763666703,200729.7255369086,265957.2513035978,238110.6263995629,211905.3310151653,241540.0643401749,212235.66126854467,185430.38289259438,248055.86634719904,221986.28567700146,197754.4505754506,429646.55828561797,37173.81003661426
2026-01-12,257563.28734934493,227178.57472589417,199057.51719601577,263711.80079853773,236100.28216683984,210116.23547360493,239500.7657055016,210443.7767816532,183864.8126933282,245961.55544707394,220112.07764226422,196084.82950384603,426019.0953133884,37044.74477708378
2026-01-20,261571.50421404868,230713.94268880042,202155.26340698468,267815.70123504836,239774.49032935206,213386.0781877611,243227.89241711327,213718.71671524743,186726.1290348276,249789.22539474996,223537.47631150103,199136.31455289284,435548.7089263548,36914.60262761146
2026-01-26,261065.48765908508,230267.62085105956,201764.18904181512,267297.60512625653,239310.6406377384,212973.27753317068,242757.3620336077,213305.27256318493,186364.9027123358,249306.00195005146,223105.03752575378,198751.08041907166,434667.1284827241,37061.32888218824
2026-02-02,248611.74005180315,219283.04047652462,192139.32323114946,254546.56346187412,227894.67621837705,202813.69853528618,231176.97680657211,203129.8562275208,177474.63735383732,237413.22342499072,212462.13772243998,189269.9505523542,427841.04827279324,36989.06956709024
2026-02-09,246024.0654431641,217000.6335562881,190139.44161677864,251897.1162601878,225522.6351113423,200702.71271508888,228770.7718829444,201015.57968085838,175627.39308185622,234942.1085456854,210250.72614965192,187299.9347955736,435054.86533367913,36513.99956924402
2026-02-17,247941.07897443406,218691.49721254155,191621.00351907022,253859.89246051124,227279.90199634133,202266.58336873556,230553.3481706287,202581.88818628914,176995.87745509477,236772.77173847466,211888.9946916427,188759.3713298099,442941.9636011738,36925.31768253285
2026-02-23,247367.41358149768,218185.5070627882,191177.64682023952,253272.53261049557,226754.04071177897,201798.5958149745,230019.91305927816,202113.17110653422,176586.35915337413,236224.94664350525,211398.74360496734,188322.63563690963,440823.4732330351,36741.061813482665
2026-03-02,238032.50478503408,209951.83642827568,183963.17232195844,243714.78222479494,218197.0191598005,194183.31836224496,221339.64722033642,194486.02252003722,169922.51635561118,227310.5213340451,203421.18519228982,181215.90075001633,401872.47275644477,36012.11501184579
2026-03-09,239676.9636116509,211402.29862834656,185234.09060587297,245398.49733407592,219704.44359505925,195524.84300885117,222868.78265030825,195829.6384126461,171096.43410316535,228880.90683046382,204826.5300791674,182467.83937823353,418326.97590228915,35471.73163902649
2026-03-16,234954.38961419888,207236.84616491557,181584.25423213464,240563.18673492508,215375.40639093367,191672.23854684853,218477.3955852855,191971.02828857728,167725.16488072308,224371.057394695,200790.6459859947,178872.50897753995,412597.2656388642,34833.135903510665
2026-03-23,230381.1066672887,205268.4615512782,181669.25072561007,235880.73104062755,213329.71980603723,191761.95705378603,208998.11582688402,183641.8046735646,160447.91884724156,214636.06390928238,192078.75750401945,171111.60287032946,412256.9879015849,34055.45983200517
2026-03-30,233905.86843097166,208508.88717376252,184625.5294290464,239489.63540604632,216697.40271685887,194882.47297765923,212195.72425061758,186540.8258126441,163058.8657389376,217919.93124597086,195110.966751593,173896.07842387506,418989.2155898401,35223.02390695671
2026-04-06,244840.65433729318,218256.39823923755,193256.5255245705,250685.45493599089,226827.71591104905,203992.9674393836,222115.59000893263,195261.35944753082,170681.6492071048,228107.39601066196,204232.14299105832,182025.48706278286,457125.6944904034,36492.13870342451
2026-04-13,271524.9120185697,242043.3383083486,214318.8239392025,278006.71534744505,251548.81150282756,226225.3900860815,246323.128805419,216542.15713530537,189283.59716070458,252967.95910067967,226490.63247730632,201863.75703673848,468971.19887423137,38139.888003446045
2026-04-20,268424.647557388,239279.6936974562,211871.73712023863,274832.44182258117,248676.63364350327,223642.35440111687,243333.15596155936,213913.6781429944,186985.99393504224,249897.32853608046,223741.39474319696,199413.4505851015,492025.77221240837,38344.01249192333
2026-04-27,259570.778292406,231387.1579521712,204883.2408011509,265767.2142743074,240474.14395572347,216265.6094337721,235306.91854139656,206857.82929489418,180818.34293969304,243936.93220439338,218404.85354731395,194657.16444823353,468422.4963474842,38704.39371096274
2026-05-04,282873.4929970385,252159.71549330227,223276.43490242012,289626.2080054993,262062.47684629404,235680.64463230895,256431.36878525047,225428.29016182726,197051.13419072324,262269.3646121367,234818.4903795767,209286.10676411111,510536.70482499944,39615.81951324575
2026-05-11,282521.3754919343,251845.8301272096,222998.50309490634,289265.68480237,261736.26464255987,235387.2722144481,256112.16611676975,225147.6797508952,196805.8473205607,261942.89487701215,234526.19116090916,209025.58994796843,497345.0773496311,39699.063105750596
2026-05-18,284377.2375055941,253500.18675285563,224463.3637635061,291165.8496849218,263455.59080080735,236933.51379082847,257794.54798789232,226626.65820194432,198098.65037120556,263663.5783739825,236066.7763595547,210398.6635838723,520633.7362476436,40046.52164548783
2026-05-26,326125.7962966901,290715.77947411634,257416.1486654396,333911.0240179809,302132.7061630173,271717.0035554858,295640.5828432131,259897.02979203116,227180.91175049884,302371.2277603031,270723.0230335787,241286.6525567117,556669.0872774323,40628.74219254792
2026-06-01,305822.5347566134,272617.0011146132,241390.4694632981,313123.0859623714,283323.15652696736,254801.011472927,277235.2063183037,243716.90105251787,213037.55504409687,283546.8287427334,253868.91212304364,226265.12997671985,535486.3248339749,39612.050398449275
2026-06-08,337332.4457341206,300705.6357304791,266261.73086220236,345385.1969658291,312514.8818755784,281054.0055332907,305799.66994709685,268827.862420981,234987.5215488465,309390.5359413944,277007.643248488,246887.9307828995,582502.2282684997,39837.60499676933
2026-06-15,363759.75553338724,324263.52674964996,287121.2163287456,372443.3756726912,336997.9332530811,303072.34787918907,329756.63796604355,289888.3838523332,253396.92185843867,333628.81970473216,298708.9853442983,266229.6333526017,616037.2954982728,40207.83975877665
2026-06-22,359795.498274286,320729.6997656996,283992.1665953461,368384.4842391139,333325.3265865143,299769.4625631617,326162.9470040599,286729.17750106804,250635.399805406,329992.9296695068,295453.6519944791,263328.26028823305,626840.5428115571,39252.09993538661
2026-06-29,369434.71612418315,329322.3126855446,291600.55073190905,378062.4315473108,342082.22348420747,307644.8025609496,334731.6787233431,294261.93197445344,257219.92303226131,338662.28009563935,303215.6099442632,270246.2417365898,586497.8605950703,40102.304544475555
2026-07-06,367139.28615305136,327276.11541791493,289788.732257536,375713.3944956847,339956.7443288779,305733.2954138412,332651.87113057065,292433.5773869266,255621.72368950653,335537.68078640744,300418.05219702126,267752.8692239669,577594.2739554881,40649.903079905234
2026-07-13,340597.3708691819,303616.0625238888,268838.7869046623,348551.6238439807,315379.9598536919,283630.65608215827,308603.1841183951,271292.42597681296,237141.84318972472,311280.36746182287,278699.67230172886,248395.98141601676,532609.9437411751,40022.07624380788
2026-07-20,338484.1507239757,301732.29114275234,267170.78947165236,346389.05191551347,313423.19993256754,281870.88320222875,307539.8939737097,270357.6897922431,236324.7726028593,310207.8531003728,277739.4145009805,247540.1347734307,547343.2706937133,39787.31423648503
