date,AAVE,ADA,APT,AR,ARB,AVAX,BTC,DOT,DYDX,ETH,FIL,GALA,JUP,LDO,LINK,POL,NEAR,OKB,ONDO,OP,RENDER,SOL,TAO,TIA,GRAM,TRX,UNI,ZEC,INJ,XLM,LTC,RON,XRP,GLM,BCH,ICP,ETHFI,PENDLE,ONT,BNB,FET,RAY,GT,CFG
2021-02-19,354.155,1.31203,,1.23,1.22,23.9566,45135.66,33.8,20.71,1419.18,35.9652,0.0333,,18.07,24.7016,0.2329,3.8234,14.984,,1.72,1.39,13.0887,,,1.75,0.04562,22.2098,111.31,12.198,0.40587,165.22,,0.41565,0.2977,460.12,,,,0.7973,210.214,0.24682,,1.2528,
2021-02-26,414.89,1.13042,,1.14,1.17,26.6863,50971.75,35.095,20.71,1726.16,41.3943,0.035,,19.37,28.5932,0.21235,4.2756,17.122,,1.92,1.28,13.8174,,,1.97,0.05173,34.2651,130.08,12.1575,0.41265,190.75,,0.46558,0.4131,516.56,,,,1.0462,240.11,0.37246,,1.482,
2021-03-05,380.669,1.05243,,1.15,1.3,28.8423,58968.31,36.4427,21.71,1848.1,53.8001,0.0374,,20.4,28.5469,0.38043,6.6135,15.703,,2.05,1.36,14.4605,,,1.94,0.05105,30.6509,143.18,11.63,0.38831,213.94,,0.43905,0.4688,552.02,,,,1.0913,263.238,0.68704,,1.4953,
2021-03-12,367.339,1.18561,,1.23,1.29,32.8117,57351.56,36.6851,23.3,1782.98,80.651,0.0396,,23.16,29.2097,0.38016,6.0388,14.155,,2.3,1.34,14.3372,,,1.94,0.06337,32.9395,148.18,12.2943,0.40347,195.31,,0.51651,0.4485,523.59,,,,1.176,264.651,0.64182,,1.9741,
2021-03-19,347.721,1.18983,,1.3,1.4,28.7167,55777.63,32.2331,23.09,1687.01,125.2637,0.0424,,24.84,26.6588,0.34624,5.6028,13.587,,2.08,1.46,18.0645,,,2.22,0.06362,27.8685,144.87,12.3399,0.39755,184.24,,0.54552,0.5985,497.04,,,,1.5541,268.426,0.77916,,1.8531,
2021-03-26,403.4,1.18206,,1.47,1.36,29.1573,58202.01,44.3135,22.11,2075.69,182.7438,0.0424,,26.85,30.7471,0.36072,6.0884,16.562,,2.46,1.56,23.7755,,,2.15,0.12761,30.9131,187.14,13.4806,0.42851,202.21,,0.635,0.5822,560.78,,,,1.6851,348.862,0.72304,,2.3358,
2021-04-02,372.026,1.26355,,1.3,1.53,31.5976,60002.43,41.3196,23.97,2151.36,179.0979,0.0476,,29.22,33.8811,0.3692,6.7628,21.219,,2.26,1.64,27.8517,,,2.36,0.12214,29.9063,222.31,13.5528,0.5844,252.31,,1.35118,0.5611,689.65,,,,1.9704,525.928,0.63278,,4.2587,
2021-04-09,381.498,1.27693,,1.33,1.55,29.3348,56150.01,37.363,26.83,2235.64,156.3278,0.0528,,31.9,39.0799,0.36329,5.1534,16.32,,2.53,1.83,32.3358,,,2.56,0.14302,31.6225,260.05,12.13,0.54459,273.36,,1.40797,0.4592,972.51,,,,2.0944,481.437,0.54358,,3.3333,
2021-04-16,348.53,1.0913,,1.41,1.47,21.624,49066.77,29.83,28.19,2320.49,134.04,0.049,,29.87,31.692,0.38426,4.6462,16.877,,2.52,2.0,47.405,,,2.64,0.10176,34.352,202.31,16.016,0.4162,223.88,,1.0351,0.3704,758.87,,,,1.4673,505.0,0.35865,,3.0205,
2021-04-23,482.41,1.3267,,1.12,1.12,31.28,56578.21,36.626,25.89,2949.56,162.46,0.049,,24.31,39.461,0.82132,5.2757,36.742,,2.25,1.54,46.897,,,2.1,0.12759,42.62,243.3,19.832,0.55601,268.88,,1.5605,0.4529,972.25,,,,1.7763,621.78,0.63506,,4.846,
2021-04-30,459.51,1.7663,,1.06,0.954,38.969,58240.84,40.3,15.35,3923.95,146.5,0.0346,,19.19,52.269,0.96945,5.0636,31.222,,1.94,1.35,44.33,,,1.78,0.14295,39.43,305.4,19.152,0.62804,387.8,,1.5345,0.4812,1427.8,,,,2.7331,661.74,0.53163,,7.9004,
2021-05-07,527.88,2.3002,,23.895,0.6115,36.6,46431.5,42.436,11.84,3582.1,107.81,0.0308,,14.83,40.67,1.72443,5.8717,31.784,,1.74,1.12,46.85,,,1.55,0.11964,36.598,262.4,15.833,0.71027,295.89,,1.4496,0.3951,1166.69,225.19,,,2.0312,564.32,0.4634,,8.2805,
2021-05-14,293.31,1.3139,,13.28,0.4988,15.606,34655.25,17.912,8.71,2096.39,64.88,0.0237,,12.19,19.844,1.0731,2.6575,11.071,,1.6,0.8853,24.536,,,1.27,0.06285,16.709,114.32,7.712,0.362,142.39,,0.7898,0.245,552.37,143.94,,,0.8596,260.72,0.21258,,3.8897,
2021-05-21,324.38,1.5751,,14.225,0.4259,16.518,35641.27,20.465,6.99,2385.98,68.34,0.0183,,9.54,26.818,1.86437,3.1149,12.864,,1.56,0.7694,28.588,,,1.08,0.07196,25.716,149.84,8.487,0.37466,170.51,,0.9058,0.2862,661.66,111.9,,,1.0568,325.57,0.30984,,4.3241,
2021-05-28,365.48,1.6771,,15.656,0.4254,17.383,35796.31,24.184,7.74,2711.92,86.99,0.0157,,10.34,27.532,1.58189,3.2047,16.211,,1.65,0.8508,42.205,,,1.12,0.07745,25.861,149.63,9.276,0.38053,176.41,,0.947,0.3095,656.1,104.49,,,1.101,393.73,0.35291,,4.7195,
2021-06-04,316.27,1.5566,,15.802,0.469,14.761,39020.57,22.04,8.24,2509.33,73.13,0.0165,,10.45,23.312,1.46641,3.1376,13.329,,1.75,0.8943,38.706,,,1.18,0.07153,23.255,133.06,8.234,0.34486,170.85,,0.8832,0.2634,613.46,64.45,,,0.8772,365.8,0.28271,,4.0172,
2021-06-11,272.67,1.4263,,18.429,0.4343,13.917,35600.16,20.617,7.79,2243.47,63.2,0.0178,,11.62,21.646,1.39814,2.8853,12.201,,1.7,0.8828,35.257,,,1.23,0.06768,20.704,131.81,7.65,0.29739,154.88,,0.7741,0.2504,556.16,47.1,,,0.7994,339.08,0.26132,,3.5936,
2021-06-18,202.87,1.338,,10.212,0.5005,10.941,34700.34,15.01,8.04,1982.28,56.2,0.0198,,10.58,18.406,1.11376,1.9643,9.695,,1.5,0.9322,31.897,,,1.35,0.06479,17.097,107.71,5.81,0.25979,132.6,,0.6484,0.2419,477.79,43.0,,,0.6048,290.87,0.19229,,3.1453,
2021-06-25,277.0,1.4615,,10.929,0.5082,12.345,35286.51,15.975,8.86,2322.69,58.72,0.0198,,11.46,19.242,1.14733,2.2931,10.773,,1.7,0.8885,34.28,,,1.42,0.06736,20.757,120.25,7.102,0.26814,144.95,,0.696,0.3471,526.73,46.71,,,0.7304,307.62,0.27594,,3.3854,
2021-07-02,305.09,1.3485,,11.379,0.5308,12.433,34258.99,15.495,7.98,2140.45,55.12,0.0229,,11.28,18.383,1.04231,2.1749,9.826,,1.73,0.8885,32.182,,,1.47,0.06184,20.7,110.84,6.917,0.24595,134.28,,0.6364,0.3128,498.11,39.71,,,0.7061,322.16,0.28901,,3.1094,
2021-07-09,253.68,1.1813,,9.007,0.5085,10.69,31778.56,12.647,9.99,1891.64,46.83,0.0226,,12.12,15.47,0.7937,1.9071,10.819,,2.02,0.7804,26.673,,,1.54,0.05592,16.305,93.95,6.238,0.22977,119.17,,0.5866,0.2845,437.92,32.36,,,0.6246,302.1,0.23281,,2.917,
2021-07-16,288.07,1.2284,,10.027,0.538,11.247,35381.02,13.734,9.0,2189.79,49.01,0.026,,12.41,16.746,0.9391,2.1578,13.731,,2.14,0.8535,28.248,,,1.39,0.05791,18.285,100.44,6.135,0.26172,127.68,,0.6069,0.3079,454.99,42.6,,,0.6558,302.56,0.34563,,3.0404,
2021-07-23,316.38,1.3142,,11.494,0.5531,12.853,39845.44,18.418,9.46,2555.69,53.85,0.026,,13.61,22.062,1.04943,2.3916,19.666,,2.25,0.8155,34.165,,,1.41,0.0632,21.979,115.53,6.556,0.27504,140.31,,0.7242,0.3818,526.26,40.87,,,0.837,332.59,0.39102,,3.6233,
2021-07-30,360.72,1.4255,,14.917,0.5852,14.826,43794.37,19.65,9.81,3011.85,64.48,0.0266,,15.51,23.029,1.08129,2.5594,22.81,,2.43,0.8155,37.65,,,1.45,0.07192,26.722,123.48,8.484,0.28716,149.69,,0.7788,0.4156,555.56,55.27,,,0.8822,341.79,0.37665,,3.8311,
2021-08-06,410.27,2.1667,,16.828,0.6064,18.762,46973.82,23.15,9.71,3307.09,73.06,0.0233,,16.08,27.901,1.46666,3.2257,22.135,,2.55,0.8319,53.531,,,1.6,0.09295,30.239,154.82,9.383,0.39079,184.6,,1.2839,0.4239,703.42,63.4,,,1.0641,414.05,0.49755,5.816,4.6647,
2021-08-13,400.98,2.7049,,28.796,0.6291,43.663,49239.22,27.685,9.78,3238.0,77.17,0.0233,,14.95,27.982,1.62299,5.4536,21.177,,2.56,0.8021,72.775,,,1.68,0.08795,28.4,160.54,12.584,0.37232,185.91,,1.226,0.4278,672.29,64.59,,,1.1075,448.68,0.55844,7.159,4.5874,
2021-08-20,364.1,2.851,,42.59,0.6869,47.39,48767.83,25.7,10.65,3223.47,73.63,0.0247,,14.01,25.76,1.418,5.546,20.225,,2.9,0.7817,94.23,,,1.72,0.08847,26.78,148.3,11.087,0.3431,174.3,,1.1408,0.4767,659.0,72.0,,,1.0685,479.7,0.6061,11.499,4.421,
2021-08-27,416.8,2.91,,49.95,0.7081,48.15,51756.88,34.42,8.76,3950.29,113.65,0.026,,14.2,33.55,1.68,6.14,23.2,,3.13,0.8221,142.0,,,1.75,0.10519,29.37,172.8,13.382,0.3976,232.2,,1.3076,0.5899,764.5,79.33,,,1.2661,504.8,0.6704,12.46,4.802,
2021-09-03,333.3,2.581,,59.84,0.795,59.22,46025.24,35.79,11.303,3404.21,83.63,0.0269,,14.39,29.42,1.328,8.942,18.673,,3.46,0.937,174.29,,,1.74,0.11241,23.74,131.3,12.213,0.3326,183.0,,1.1181,0.5437,646.5,59.43,,,1.0106,416.3,0.8795,16.484,4.907,
2021-09-10,340.0,2.283,,49.7,0.8212,70.07,47241.75,33.85,14.259,3328.62,83.53,0.1101,,15.03,27.36,1.315,10.061,18.502,,3.4,0.9145,152.76,,,1.93,0.10369,23.87,133.6,10.918,0.3134,175.6,,1.0483,0.5087,608.7,57.16,,,0.9963,408.6,0.7651,12.0,5.1439,
2021-09-17,293.3,2.207,,43.23,0.797,66.77,43160.9,28.84,19.308,3059.37,55.77,0.08788,,15.48,24.6,1.123,7.293,13.501,,3.4,0.888,135.64,,,1.6,0.08769,24.04,111.2,10.682,0.276,150.7,,0.9436,0.4448,503.2,43.69,,,0.7947,344.0,0.8114,9.687,3.6138,
2021-09-24,310.6,2.251,,57.49,0.7845,68.69,48200.01,32.11,23.59,3417.73,69.11,0.11402,,16.96,27.57,1.326,8.036,17.98,,3.6,0.922,172.98,,,1.71,0.09494,26.0,118.7,10.83,0.3148,170.5,,1.0552,0.5172,571.0,50.32,,,0.9007,430.5,0.7957,11.544,4.174,
2021-10-01,287.9,2.189,,57.89,0.7789,56.51,54659.0,34.43,22.595,3414.22,69.81,0.09052,,16.65,25.56,1.244,7.391,17.593,,4.01,1.0,147.55,,,1.74,0.09747,24.17,119.5,10.929,0.3311,174.8,,1.1352,0.5546,584.7,44.91,,,0.9973,404.1,0.7755,9.568,3.92,1.5034
2021-10-08,304.4,2.158,,51.55,0.7817,56.1,61528.33,42.12,21.055,3846.85,63.86,0.08374,,17.07,26.54,1.457,7.789,16.175,,3.73,1.04,160.12,,,1.82,0.0987,25.91,137.7,11.995,0.3834,183.7,,1.0944,0.5145,612.5,44.11,,,0.9541,470.9,0.742,9.546,4.4549,1.92141
2021-10-15,307.8,2.12,,51.33,0.7633,64.53,60852.22,42.31,17.926,4082.33,62.59,0.08161,,15.88,29.7,1.571,9.603,25.181,,3.9,1.1,202.14,,,2.01,0.09913,25.79,173.0,12.011,0.3723,190.4,,1.0821,0.5343,617.2,43.32,,,0.9343,475.8,0.7321,10.228,5.2663,1.75141
2021-10-22,314.2,1.964,,54.85,0.7801,64.5,61299.8,42.77,15.17,4287.21,64.4,0.0954,,17.75,30.0,1.939,10.157,20.445,,4.06,1.18,202.49,,,1.83,0.10152,24.98,167.0,10.85,0.3725,191.9,,1.1128,0.5777,596.9,44.96,,,1.0507,524.6,0.7807,10.605,6.2984,1.6441
2021-10-29,319.9,2.021,,76.3,0.8399,87.57,63273.59,52.22,16.808,4612.59,62.56,0.09049,,17.36,32.34,1.886,10.332,28.476,,4.42,1.26,249.68,,,1.84,0.1045,25.33,164.1,13.234,0.3636,202.0,,1.2198,0.5537,600.4,53.52,,,1.0681,649.6,0.8274,12.662,7.4434,2.0053
2021-11-05,315.1,2.04,,70.14,0.8931,95.4,65519.1,46.39,14.796,4626.5,62.55,0.09329,,17.25,33.75,1.728,11.867,26.709,,4.11,1.45,238.64,,,2.01,0.117,24.57,201.8,11.906,0.3773,279.3,,1.1879,0.5174,679.5,48.33,,,1.0964,650.8,0.8585,11.208,7.1226,1.6552
2021-11-12,266.4,1.835,,64.33,0.8647,128.47,58622.02,41.94,13.131,4258.31,53.15,0.3701,,16.91,28.98,1.598,9.665,24.97,,4.01,1.4,230.51,,,2.13,0.10643,21.62,229.4,12.377,0.3434,221.1,,1.0569,0.558,574.4,43.24,,,1.0112,584.0,0.9014,10.283,6.2278,1.4631
2021-11-19,238.6,1.594,,57.95,0.7978,110.42,57274.88,35.76,12.623,4294.78,56.46,0.711,,13.98,24.76,1.652,8.396,22.51,,3.48,6.948,200.69,,,2.02,0.09518,20.12,241.2,12.136,0.3236,199.5,,0.9687,0.7361,568.7,41.86,,,0.9617,611.3,0.7613,9.977,6.5918,1.595
2021-11-26,191.6,1.378,,44.98,0.6548,86.35,49396.33,28.31,8.693,4196.44,39.1,0.48601,,12.55,19.48,2.051,7.343,22.74,,3.17,4.853,196.43,,,1.92,0.08432,16.53,182.6,9.832,0.279,156.3,,0.8045,0.4658,453.0,30.37,,,0.7156,557.8,0.6043,8.997,6.271,1.2513
2021-12-03,179.9,1.346,,41.76,0.5895,88.0,50053.9,29.54,8.998,4130.0,39.67,0.59163,,10.86,20.41,2.084,10.572,26.982,,3.06,4.963,172.8,,,1.8,0.09101,16.0,169.6,9.392,0.2756,159.0,,0.8393,0.4788,458.0,28.48,,,0.7176,570.3,0.549,8.004,6.0687,1.1321
2021-12-10,183.3,1.243,,59.15,0.5254,107.61,46681.23,24.78,7.832,3924.14,35.79,0.44395,,8.92,18.86,2.222,9.013,31.955,,2.79,4.688,179.93,,,1.58,0.07944,14.97,157.8,8.225,0.2533,153.2,,0.835,0.4459,432.8,22.65,,,0.6813,529.8,0.4648,7.197,5.7983,0.9717
2021-12-17,267.8,1.455,,61.69,0.4941,115.02,50775.49,31.32,9.244,4063.56,37.28,0.51133,,7.71,22.98,2.876,16.261,30.748,,2.5,5.422,197.81,,,1.21,0.08149,18.66,167.5,9.3,0.2914,155.7,,0.92,0.4937,451.6,26.69,,,0.7362,546.4,0.5588,7.604,6.7502,1.0427
2021-12-24,265.3,1.377,,60.16,0.4462,113.03,47286.18,29.69,8.698,3828.27,35.74,0.45661,,6.5,21.87,2.55,14.384,29.275,,2.09,4.572,176.35,,,1.06,0.07762,18.4,153.0,8.551,0.2921,151.2,,0.8586,0.5267,447.7,27.31,,,0.7033,531.0,0.5661,6.881,6.6057,0.9008
2021-12-31,209.5,1.17,,50.38,0.3913,89.33,41864.62,24.63,6.739,3151.97,30.21,0.328,,6.02,27.54,2.114,13.519,23.836,,1.81,3.763,140.82,,,0.9828,0.06611,15.8,144.1,6.74,0.2609,130.9,,0.753,0.4118,376.8,36.15,,,0.5976,438.7,0.4648,5.357,6.2854,0.8281
2022-01-07,242.5,1.41,4.0,49.35,0.3107,92.24,43071.66,27.7,7.622,3346.88,30.38,0.32877,,4.3,25.5,2.332,20.142,27.095,,1.69,3.598,147.98,,,0.9879,0.06988,17.83,141.2,7.234,0.2589,146.4,,0.7784,0.4329,388.1,31.15,,,0.6489,498.6,0.4834,5.407,7.0621,0.8854
2022-01-14,158.4,1.124,6.15,34.28,0.2908,64.83,36244.55,18.81,6.043,2539.01,19.49,0.19614,,3.6,16.64,1.617,11.696,20.427,,1.58,2.25,99.78,,,0.9599,0.05752,11.42,97.5,4.408,0.2009,112.3,,0.6283,0.3125,302.5,21.28,,,0.4553,383.9,0.3554,3.753,6.1111,0.6509
2022-01-21,148.9,1.035,8.61,35.92,0.2339,67.96,37881.76,18.15,5.774,2601.68,19.82,0.18964,,3.12,17.77,1.604,10.357,21.145,,1.4,3.077,93.29,,,0.8038,0.05863,10.79,93.1,4.291,0.1952,108.6,2.6644,0.6013,0.3376,290.0,19.23,,,0.4851,377.2,0.3107,3.749,6.7915,0.6391
2022-01-28,173.5,1.143,11.79,38.08,0.204,78.93,42380.87,21.91,7.286,3054.99,22.45,0.32019,,2.61,18.07,1.738,13.495,21.885,,1.3,3.573,115.28,,,0.7826,0.06617,11.67,124.3,4.742,0.2238,127.6,2.6683,0.6825,0.3844,324.7,23.36,,,0.5528,419.9,0.3487,3.922,7.1624,0.629
2022-02-04,158.1,1.042,9.83,32.12,0.208,77.91,42053.66,18.73,6.996,2871.13,20.57,0.2807,,2.44,15.6,1.659,10.38,21.291,,1.23,2.566,92.85,,,0.7896,0.06427,10.33,117.0,6.07,0.2104,125.6,2.7641,0.8057,0.3677,333.6,19.75,,,0.5415,397.9,0.3355,3.488,6.7726,0.5178
2022-02-11,137.6,0.931,9.05,26.1,0.1904,77.37,38386.89,16.91,5.705,2621.99,19.79,0.25015,,2.38,14.6,1.512,9.293,18.865,,1.23,2.463,90.72,,,0.7004,0.06199,9.35,107.9,5.64,0.1945,110.6,2.4212,0.7769,0.3194,302.6,18.7,,,0.5019,380.6,0.3062,2.864,6.2563,0.5286
2022-02-18,131.6,0.856,9.29,28.88,0.1831,75.07,37699.07,17.5,5.074,2616.79,20.36,0.23194,,2.55,13.64,1.453,8.508,17.511,,1.27,2.382,85.63,,,0.6569,0.05807,9.77,102.6,5.206,0.181,102.9,2.1564,0.7215,0.4721,304.0,17.23,,,0.5192,360.1,0.2621,2.434,6.3355,0.4645
2022-02-25,116.7,0.823,9.15,28.22,0.1985,72.51,38420.81,16.99,4.843,2551.29,18.45,0.21614,,2.52,13.32,1.435,10.094,17.714,,1.29,2.53,84.57,,,0.7074,0.05889,8.48,107.4,5.377,0.1728,101.1,1.9526,0.7251,0.472,282.0,16.62,,,0.5171,375.0,0.3154,2.494,6.8076,0.4884
2022-03-04,115.7,0.786,8.61,30.45,0.1831,67.94,37777.34,17.22,4.375,2515.65,17.24,0.21685,,2.22,12.7,1.36,9.85,17.842,,1.35,2.26,78.73,,,0.5917,0.05931,8.19,154.8,4.995,0.1763,101.7,1.8552,0.7602,0.4707,279.7,15.75,,,0.4872,361.4,0.3153,2.286,6.2488,0.484
2022-03-11,152.6,0.879,8.17,32.41,0.1788,84.84,41262.11,18.65,4.901,2861.38,17.64,0.234,,2.17,14.54,1.465,10.653,19.836,,1.27,2.603,88.62,,,0.5476,0.06156,9.32,173.8,5.317,0.1972,114.9,1.9487,0.8057,0.4772,327.4,16.78,,,0.5151,390.8,0.3275,2.701,6.4475,0.4736
2022-03-18,169.2,1.184,7.61,37.62,0.1866,89.88,46827.76,22.46,5.707,3295.65,23.7,0.2633,,2.14,16.87,1.695,13.197,22.478,,1.25,2.798,107.04,,,0.5516,0.06899,11.41,210.3,6.108,0.2297,129.7,2.332,0.858,0.5317,376.6,21.9,,,0.6199,430.5,0.4448,3.181,6.5917,0.5095
2022-03-25,243.0,1.186,7.56,40.88,0.1733,98.05,46407.35,23.21,6.923,3521.91,25.43,0.26642,,1.89,18.08,1.688,16.813,20.817,,1.33,3.058,136.9,,,0.5158,0.07312,11.87,179.7,6.324,0.237,128.7,1.8235,0.8432,0.5653,378.6,22.66,,,0.6611,450.4,0.4708,3.661,6.9988,0.6769
2022-04-01,176.3,1.027,7.25,33.94,0.1635,81.01,42158.85,19.22,4.992,3203.04,21.02,0.21493,,1.91,15.24,1.427,15.804,19.564,,1.31,2.462,111.07,,,0.5211,0.06238,9.88,161.1,6.067,0.2004,110.3,1.7947,0.7543,0.4513,319.8,17.34,,,0.54,418.1,0.3754,2.887,6.6822,0.6005
2022-04-08,166.7,0.914,6.72,28.72,0.1758,75.42,39678.12,17.74,4.515,2988.06,19.7,0.19215,,1.87,13.73,1.337,15.682,20.376,,1.32,2.008,100.15,,,0.5223,0.06009,9.24,137.4,5.116,0.1965,108.8,1.518,0.7519,0.4304,328.1,16.41,,,0.5258,406.6,0.3286,2.635,6.4168,0.5255
2022-04-15,166.4,0.886,6.02,26.76,0.1655,71.51,39450.13,18.17,4.512,2921.0,18.91,0.18667,,1.99,13.26,1.343,15.006,20.298,,1.38,1.773,99.23,,,0.4585,0.06567,8.71,160.8,4.572,0.1896,104.6,1.2593,0.6981,0.4185,307.7,16.21,,,0.5278,398.8,0.3435,2.678,6.4236,0.4787
2022-04-22,146.5,0.7895,5.84,25.11,0.1488,58.77,38468.35,15.36,3.607,2824.81,15.12,0.1427,,1.82,11.31,1.099,11.837,18.183,,1.36,1.597,89.68,,,0.4873,0.07079,7.12,124.2,3.614,0.1757,99.3,1.0025,0.607,0.3422,284.0,13.05,,,0.4618,389.9,0.2704,2.218,6.2343,0.3547
2022-04-29,125.9,0.7403,5.69,19.77,0.138,51.62,34038.4,13.25,3.907,2519.71,13.1,0.13066,,1.8,10.0,0.977,11.145,16.483,,1.39,1.297,75.38,,,0.4866,0.08794,7.09,114.1,3.535,0.1616,93.9,0.756,0.5662,0.3139,261.7,11.9,,,0.4189,355.9,0.2428,1.86,6.1332,0.2609
2022-05-06,92.1,0.5981,5.8,18.84,0.1386,36.57,31328.89,11.81,2.142,2145.29,9.16,0.1004,,1.468,7.96,0.742,7.349,12.515,,1.4,0.948,58.83,,,0.4844,0.0724,5.46,112.4,2.213,0.1453,71.6,0.5466,0.4481,0.2519,214.9,9.23,,,0.2669,312.4,0.1814,1.352,5.5674,0.2404
2022-05-13,94.1,0.5416,5.4,15.7,0.1387,31.71,30293.94,10.16,2.159,2043.19,8.45,0.08475,,1.32,7.33,0.676,6.242,12.267,,1.51,0.901,52.48,,,0.5155,0.07815,5.48,106.8,2.25,0.1355,71.7,0.5167,0.4218,0.2586,197.9,8.22,,,0.2832,319.4,0.1735,1.092,5.7432,0.2546
2022-05-20,95.5,0.482,4.81,13.35,0.1328,26.16,29468.1,9.98,1.756,1813.64,7.62,0.0784,,1.174,6.71,0.6,5.182,11.474,,1.48,0.714,44.98,,,0.4211,0.08055,4.95,92.4,2.104,0.1311,63.6,0.4566,0.3891,0.2485,185.2,7.12,,,0.2678,305.8,0.1591,0.952,5.4148,0.276
2022-05-27,103.7,0.5674,3.98,12.71,0.1145,24.18,29919.21,9.35,1.728,1806.23,7.36,0.07462,,1.033,7.64,0.598,5.331,11.468,,1.165,0.718,38.52,,,0.4261,0.08151,5.09,89.4,2.017,0.1435,63.2,0.4649,0.3953,0.2951,179.9,7.35,,,0.2974,299.1,0.1469,0.883,5.401,0.3036
2022-06-03,70.3,0.4904,3.32,10.07,0.107,17.29,26574.53,7.41,1.243,1434.84,5.68,0.05733,,0.801,6.27,0.497,3.695,11.814,,0.645,0.51,30.61,,,0.3722,0.07618,4.06,79.1,1.547,0.1185,47.9,0.4218,0.3433,0.2429,146.0,5.64,,,0.2494,254.8,0.1135,0.735,4.8594,0.2543
2022-06-10,54.1,0.4848,2.79,8.63,0.0809,16.16,20574.0,7.53,1.26,1128.53,5.49,0.05629,,0.517,6.6,0.384,3.288,10.269,,0.509,0.43,34.19,,,0.3586,0.06132,4.19,67.5,1.301,0.1148,54.29,0.2361,0.3264,0.2095,120.6,5.49,,,0.2176,215.1,0.0792,0.7,3.9604,0.205
2022-06-17,65.5,0.4899,2.47,9.82,0.0712,19.73,21038.07,7.84,1.388,1197.79,5.82,0.06069,,0.62,6.7,0.559,3.792,12.835,,0.539,0.48,39.39,,,0.3245,0.06504,5.6,63.7,1.355,0.1203,56.61,0.3833,0.3592,0.2457,112.9,5.76,,,0.2433,233.9,0.0824,0.72,4.2955,0.2452
2022-06-24,57.7,0.4561,2.32,11.64,0.0732,16.65,19315.83,6.85,1.559,1074.26,5.3,0.05308,,0.506,6.22,0.4621,3.323,12.158,,0.522,0.511,33.39,,,0.3337,0.06628,4.91,54.5,1.212,0.1091,50.95,0.3274,0.3215,0.2342,105.7,5.24,,,0.2313,219.2,0.0741,0.678,4.1099,0.2543
2022-07-01,77.8,0.4624,2.32,11.68,0.0801,19.16,20862.47,6.86,2.041,1168.36,5.49,0.05313,,0.64,6.2,0.5717,3.526,12.603,,0.533,0.501,36.71,,,0.3325,0.06763,6.23,59.8,1.377,0.1075,52.12,0.3629,0.3255,0.2466,106.8,6.39,,,0.2512,234.7,0.077,0.77,3.9189,0.3196
2022-07-08,88.2,0.4478,2.3,15.43,0.0719,20.63,20798.16,6.92,2.019,1338.65,5.68,0.05072,,1.633,6.347,0.7529,3.524,13.258,,0.581,0.514,38.62,,,0.3548,0.06744,6.94,59.5,1.265,0.1066,55.76,0.4284,0.3433,0.2364,110.3,7.23,,,0.2327,247.8,0.0794,0.896,4.0915,0.2845
2022-07-15,90.6,0.512,2.47,13.31,0.0727,23.79,22579.68,7.4,2.135,1597.7,5.64,0.05289,,1.645,7.094,0.8795,4.352,15.319,,0.919,0.605,40.93,,,0.3482,0.06683,7.24,59.0,1.356,0.1132,58.39,0.4563,0.3586,0.2535,131.9,6.61,,,0.2523,261.4,0.0844,0.844,4.1627,0.2997
2022-07-22,97.6,0.5161,2.71,15.47,0.0699,23.72,23293.32,8.62,2.495,1678.12,9.77,0.05702,,2.149,7.651,0.9279,4.231,18.582,,1.583,0.726,42.35,,,0.3253,0.06886,8.32,64.5,1.42,0.1176,59.74,0.444,0.3792,0.2673,139.3,8.99,,,0.2808,283.4,0.0957,0.858,4.4515,0.29
2022-07-29,101.3,0.5276,2.57,14.65,0.0708,27.9,23174.39,8.65,2.38,1700.19,8.8,0.06071,,2.468,8.343,0.907,4.98,18.197,,1.911,0.744,40.6,,,0.3106,0.06962,8.79,70.3,1.595,0.1239,61.1,0.404,0.3722,0.2704,141.0,8.24,,,0.2886,322.8,0.1043,0.85,4.7602,0.305
2022-08-05,107.5,0.5695,2.62,13.88,0.0612,28.18,24305.24,8.96,2.194,1935.31,8.23,0.07048,,2.675,8.765,1.0005,5.616,22.059,,1.438,0.722,44.87,,,0.3188,0.07036,8.87,73.8,1.827,0.1257,63.14,0.448,0.3757,0.2965,139.5,8.01,,,0.299,317.6,0.0995,0.854,5.0549,0.3811
2022-08-12,86.0,0.4626,2.54,12.66,0.0596,22.97,21515.61,7.44,1.712,1618.13,6.41,0.05397,,2.159,7.082,0.8205,4.227,17.974,,1.176,0.606,36.47,,,0.2881,0.0659,7.21,64.7,1.839,0.111,55.67,0.348,0.3449,0.2633,119.7,6.45,,,0.2536,301.9,0.0888,0.712,4.5693,0.3945
2022-08-19,78.6,0.4293,2.57,10.28,0.0616,18.53,19555.61,6.86,1.509,1426.76,5.63,0.04965,,1.59,6.255,0.7824,3.764,15.859,,1.054,0.506,30.44,,,0.2718,0.06141,5.74,61.2,1.501,0.1027,53.41,0.32,0.3224,0.2439,112.6,6.29,,,0.2412,276.5,0.0778,0.63,4.3228,0.3626
2022-08-26,88.8,0.5035,2.54,10.25,0.0581,19.01,20000.3,7.37,1.588,1579.28,6.27,0.05165,,2.062,7.156,0.8951,4.24,15.408,,1.175,0.517,32.16,,,0.2766,0.06351,6.48,63.9,1.601,0.1064,60.9,0.333,0.3317,0.2367,118.3,6.69,,,0.2417,279.1,0.0831,0.675,4.2121,0.3368
