universe,grp,rate,yrs,start,deep,mult
B_natural25,AAVE+HYPE+LINK+SOL,33.12,7.65,2019-01-11,False,8.92198139847647
B_natural25,AAVE+LINK+RAY+SOL,62.58,7.65,2019-01-11,False,41.17783053939327
B_natural25,AAVE+GLM+LINK+SOL,47.0,7.65,2019-01-11,False,19.053624883094844
B_natural25,AAVE+LINK+RENDER+SOL,56.34,7.65,2019-01-11,False,30.52364003637321
B_natural25,AAVE+FIL+LINK+SOL,88.87,7.65,2019-01-11,False,129.61247372379384
B_natural25,AAVE+LINK+SOL+ZEC,38.45,7.65,2019-01-11,True,12.047339374507084
B_natural25,AAVE+BNB+LINK+SOL,46.65,8.84,2017-11-03,False,29.507571971464287
B_natural25,AAVE+BCH+LINK+SOL,34.29,7.65,2019-01-11,True,9.53968654238648
B_natural25,HYPE+LINK+RAY+SOL,64.43,7.65,2019-01-11,False,44.90090396049677
B_natural25,GLM+HYPE+LINK+SOL,47.07,7.65,2019-01-11,False,19.12314451379834
B_natural25,HYPE+LINK+RENDER+SOL,57.6,7.65,2019-01-11,False,32.4567500207015
B_natural25,FIL+HYPE+LINK+SOL,90.76,7.65,2019-01-11,False,139.87108709338605
B_natural25,HYPE+LINK+SOL+ZEC,45.25,7.65,2019-01-11,True,17.385551792683916
B_natural25,BNB+HYPE+LINK+SOL,52.33,8.84,2017-11-03,False,41.287948849672624
B_natural25,BCH+HYPE+LINK+SOL,38.63,7.65,2019-01-11,True,12.167679388299545
B_natural25,GLM+LINK+RAY+SOL,61.32,7.65,2019-01-11,False,38.7984907520887
B_natural25,LINK+RAY+RENDER+SOL,60.09,7.65,2019-01-11,False,36.59200152402754
B_natural25,FIL+LINK+RAY+SOL,77.63,7.65,2019-01-11,False,81.05873388196432
B_natural25,LINK+RAY+SOL+ZEC,87.43,7.65,2019-01-11,True,122.2416363046179
B_natural25,BNB+LINK+RAY+SOL,90.71,8.84,2017-11-03,False,300.95491530020814
B_natural25,BCH+LINK+RAY+SOL,61.87,7.65,2019-01-11,True,39.82196674805281
B_natural25,GLM+LINK+RENDER+SOL,54.46,7.65,2019-01-11,False,27.825477983598297
B_natural25,FIL+GLM+LINK+SOL,81.65,7.65,2019-01-11,False,96.19462962363725
B_natural25,GLM+LINK+SOL+ZEC,65.05,7.65,2019-01-11,True,46.21242878276814
B_natural25,BNB+GLM+LINK+SOL,71.31,8.84,2017-11-03,False,116.58406696544944
B_natural25,BCH+GLM+LINK+SOL,47.23,7.65,2019-01-11,True,19.282875066139074
B_natural25,FIL+LINK+RENDER+SOL,78.85,7.65,2019-01-11,False,85.41623514703157
B_natural25,LINK+RENDER+SOL+ZEC,78.48,7.65,2019-01-11,True,84.07369079559565
B_natural25,BNB+LINK+RENDER+SOL,82.58,8.84,2017-11-03,False,204.76056169971145
B_natural25,BCH+LINK+RENDER+SOL,56.22,7.65,2019-01-11,True,30.344867538196183
B_natural25,FIL+LINK+SOL+ZEC,115.2,7.65,2019-01-11,True,351.75748095678415
B_natural25,BNB+FIL+LINK+SOL,117.22,8.84,2017-11-03,False,951.0302143306324
B_natural25,BCH+FIL+LINK+SOL,86.21,7.65,2019-01-11,True,116.28480014526629
B_natural25,BNB+LINK+SOL+ZEC,40.48,8.84,2017-11-03,True,20.179582059156612
B_natural25,BCH+LINK+SOL+ZEC,48.17,7.65,2019-01-11,True,20.244923906170445
B_natural25,BCH+BNB+LINK+SOL,54.65,8.84,2017-11-03,True,47.190364423620224
B_natural25,AAVE+HYPE+RAY+SOL,71.7,6.08,2020-08-07,False,26.75490385024742
B_natural25,AAVE+GLM+HYPE+SOL,50.05,6.08,2020-08-07,False,11.790029141523933
B_natural25,AAVE+HYPE+RENDER+SOL,62.25,6.08,2020-08-07,False,18.96369707346454
B_natural25,AAVE+FIL+HYPE+SOL,108.44,6.08,2020-08-07,False,86.97708975636229
B_natural25,AAVE+HYPE+SOL+ZEC,41.53,7.47,2019-03-15,True,13.391781193281963
B_natural25,AAVE+BNB+HYPE+SOL,49.06,8.84,2017-11-03,False,34.08099560972011
B_natural25,AAVE+BCH+HYPE+SOL,35.22,6.78,2019-11-22,True,7.734950098950749
B_natural25,AAVE+GLM+RAY+SOL,65.87,6.08,2020-08-07,False,21.686451510940667
B_natural25,AAVE+RAY+RENDER+SOL,62.16,6.08,2020-08-07,False,18.899830659797274
B_natural25,AAVE+FIL+RAY+SOL,87.66,6.08,2020-08-07,False,45.930376867074564
B_natural25,AAVE+RAY+SOL+ZEC,75.86,7.47,2019-03-15,True,67.82628088971957
B_natural25,AAVE+BNB+RAY+SOL,78.22,8.84,2017-11-03,False,165.369313569539
B_natural25,AAVE+BCH+RAY+SOL,57.7,6.78,2019-11-22,True,21.94314539604559
B_natural25,AAVE+GLM+RENDER+SOL,57.72,6.08,2020-08-07,False,15.96436144155512
B_natural25,AAVE+FIL+GLM+SOL,94.32,6.08,2020-08-07,False,56.77882631766746
B_natural25,AAVE+GLM+SOL+ZEC,54.54,7.47,2019-03-15,True,25.83066470425901
B_natural25,AAVE+BNB+GLM+SOL,62.53,8.84,2017-11-03,False,73.22383193647842
B_natural25,AAVE+BCH+GLM+SOL,40.33,6.78,2019-11-22,True,9.94673530374483
B_natural25,AAVE+FIL+RENDER+SOL,87.02,6.08,2020-08-07,False,44.98620522762068
B_natural25,AAVE+RENDER+SOL+ZEC,67.64,7.47,2019-03-15,True,47.435235565590844
B_natural25,AAVE+BNB+RENDER+SOL,71.27,8.84,2017-11-03,False,116.34364659461616
B_natural25,AAVE+BCH+RENDER+SOL,49.83,6.78,2019-11-22,True,15.508140434963098
B_natural25,AAVE+FIL+SOL+ZEC,101.16,7.47,2019-03-15,True,185.12111325258792
B_natural25,AAVE+BNB+FIL+SOL,103.47,8.84,2017-11-03,False,533.5110318883676
B_natural25,AAVE+BCH+FIL+SOL,80.74,6.78,2019-11-22,True,55.31310069507704
B_natural25,AAVE+BNB+SOL+ZEC,49.89,8.84,2017-11-03,True,35.795654768875266
B_natural25,AAVE+BCH+SOL+ZEC,41.11,7.47,2019-03-15,True,13.097750256967066
B_natural25,AAVE+BCH+BNB+SOL,49.44,8.84,2017-11-03,True,34.85676131417546
B_natural25,GLM+HYPE+RAY+SOL,64.23,6.08,2020-08-07,False,20.41508331920808
B_natural25,HYPE+RAY+RENDER+SOL,65.06,6.08,2020-08-07,False,21.050498840062385
B_natural25,FIL+HYPE+RAY+SOL,91.03,6.08,2020-08-07,False,51.1796816519816
B_natural25,HYPE+RAY+SOL+ZEC,78.03,7.47,2019-03-15,True,74.33342485558009
B_natural25,BNB+HYPE+RAY+SOL,79.05,8.84,2017-11-03,False,172.3030781498089
B_natural25,BCH+HYPE+RAY+SOL,60.38,6.78,2019-11-22,True,24.599054685704164
B_natural25,GLM+HYPE+RENDER+SOL,55.44,6.08,2020-08-07,False,14.61173369989578
B_natural25,FIL+GLM+HYPE+SOL,91.21,6.08,2020-08-07,False,51.47358977666376
B_natural25,GLM+HYPE+SOL+ZEC,53.86,7.47,2019-03-15,True,24.993621516108252
B_natural25,BNB+GLM+HYPE+SOL,60.59,8.84,2017-11-03,False,65.84935467611449
B_natural25,BCH+GLM+HYPE+SOL,39.93,6.78,2019-11-22,True,9.756082303480648
B_natural25,FIL+HYPE+RENDER+SOL,89.08,6.08,2020-08-07,False,48.08451160564419
B_natural25,HYPE+RENDER+SOL+ZEC,68.6,7.47,2019-03-15,True,49.50237662558163
B_natural25,BNB+HYPE+RENDER+SOL,71.65,8.84,2017-11-03,False,118.64549719125124
B_natural25,BCH+HYPE+RENDER+SOL,51.34,6.78,2019-11-22,True,16.599166717918003
B_natural25,FIL+HYPE+SOL+ZEC,102.84,7.47,2019-03-15,True,196.98692734715834
B_natural25,BNB+FIL+HYPE+SOL,103.55,8.84,2017-11-03,False,535.3682149565769
B_natural25,BCH+FIL+HYPE+SOL,83.2,6.78,2019-11-22,True,60.62261723761278
B_natural25,BNB+HYPE+SOL+ZEC,54.27,8.84,2017-11-03,True,46.17514617877392
B_natural25,BCH+HYPE+SOL+ZEC,43.93,7.47,2019-03-15,True,15.184147038809801
B_natural25,BCH+BNB+HYPE+SOL,50.95,8.84,2017-11-03,True,38.09647187948134
B_natural25,GLM+RAY+RENDER+SOL,56.12,6.08,2020-08-07,False,15.0047215031756
B_natural25,FIL+GLM+RAY+SOL,77.32,6.08,2020-08-07,False,32.542203275101606
B_natural25,GLM+RAY+SOL+ZEC,70.86,7.47,2019-03-15,True,54.67940790123857
B_natural25,BNB+GLM+RAY+SOL,74.97,8.84,2017-11-03,False,140.5394183208909
B_natural25,BCH+GLM+RAY+SOL,52.29,6.78,2019-11-22,True,17.318568896817563
B_natural25,FIL+RAY+RENDER+SOL,68.02,6.08,2020-08-07,False,23.452803275374954
B_natural25,RAY+RENDER+SOL+ZEC,72.45,7.47,2019-03-15,True,58.59682626751311
B_natural25,BNB+RAY+RENDER+SOL,73.97,8.84,2017-11-03,False,133.59597475701128
B_natural25,BCH+RAY+RENDER+SOL,52.44,6.78,2019-11-22,True,17.43455287106227
B_natural25,FIL+RAY+SOL+ZEC,89.76,7.47,2019-03-15,True,119.72611698393307
B_natural25,BNB+FIL+RAY+SOL,91.39,8.84,2017-11-03,False,310.57472055945277
B_natural25,BCH+FIL+RAY+SOL,68.96,6.78,2019-11-22,True,35.02473417138133
B_natural25,BNB+RAY+SOL+ZEC,94.08,8.84,2017-11-03,True,351.35822651997125
B_natural25,BCH+RAY+SOL+ZEC,71.08,7.47,2019-03-15,True,55.20753222681729
B_natural25,BCH+BNB+RAY+SOL,72.88,8.84,2017-11-03,True,126.37571457183236
B_natural25,FIL+GLM+RENDER+SOL,74.58,6.08,2020-08-07,False,29.602370784103368
B_natural25,GLM+RENDER+SOL+ZEC,64.32,7.47,2019-03-15,True,40.85145074526614
B_natural25,BNB+GLM+RENDER+SOL,68.57,8.84,2017-11-03,False,101.09687595333068
B_natural25,BCH+GLM+RENDER+SOL,45.73,6.78,2019-11-22,True,12.84878263168995
B_natural25,FIL+GLM+SOL+ZEC,91.16,7.47,2019-03-15,True,126.48404709351227
B_natural25,BNB+FIL+GLM+SOL,93.91,8.84,2017-11-03,False,348.64691300585497
B_natural25,BCH+FIL+GLM+SOL,70.65,6.78,2019-11-22,True,37.469738650904844
B_natural25,BNB+GLM+SOL+ZEC,73.47,8.84,2017-11-03,True,130.23973558274463
B_natural25,BCH+GLM+SOL+ZEC,51.3,7.47,2019-03-15,True,22.049400823857674
B_natural25,BCH+BNB+GLM+SOL,58.29,8.84,2017-11-03,True,57.96538906413084
B_natural25,FIL+RENDER+SOL+ZEC,88.69,7.47,2019-03-15,True,114.77417165194119
B_natural25,BNB+FIL+RENDER+SOL,90.5,8.84,2017-11-03,False,298.03798828145534
B_natural25,BCH+FIL+RENDER+SOL,67.11,6.78,2019-11-22,True,32.5054765802314
B_natural25,BNB+RENDER+SOL+ZEC,86.22,8.84,2017-11-03,True,243.79943187057043
B_natural25,BCH+RENDER+SOL+ZEC,62.91,7.47,2019-03-15,True,38.30448655377577
B_natural25,BCH+BNB+RENDER+SOL,66.65,8.84,2017-11-03,True,91.36061430494306
B_natural25,BNB+FIL+SOL+ZEC,119.71,8.84,2017-11-03,True,1051.846690679804
B_natural25,BCH+FIL+SOL+ZEC,92.22,7.47,2019-03-15,True,131.81818867726085
B_natural25,BCH+BNB+FIL+SOL,95.06,8.84,2017-11-03,True,367.3559375726103
B_natural25,BCH+BNB+SOL+ZEC,56.33,8.84,2017-11-03,True,51.91993959413981
B_natural25,ADA+APT+AVAX+DOT,27.21,8.39,2018-04-13,False,7.532398868641796
B_natural25,ADA+AVAX+DOT+GRAM,21.55,8.39,2018-04-13,False,5.141550917899901
B_natural25,ADA+AVAX+DOT+TRX,27.53,8.39,2018-04-13,False,7.692857676960177
B_natural25,ADA+AVAX+DOT+XLM,18.0,8.39,2018-04-13,False,4.009498370386745
B_natural25,ADA+AVAX+DOT+LTC,19.01,8.74,2017-12-08,False,4.577194826491093
B_natural25,ADA+AVAX+DOT+XRP,22.18,8.39,2018-04-13,False,5.369464970748314
B_natural25,ADA+AVAX+DOT+POL,35.09,8.39,2018-04-13,False,12.471786339258522
B_natural25,ADA+AVAX+DOT+UNI,16.33,8.39,2018-04-13,False,3.5575711839414486
B_natural25,ADA+AVAX+DOT+LINK,28.7,8.39,2018-04-13,False,8.305466073118204
B_natural25,AAVE+ADA+AVAX+DOT,20.37,8.39,2018-04-13,False,4.737488904395999
B_natural25,ADA+AVAX+DOT+HYPE,24.11,8.39,2018-04-13,False,6.124051685927313
B_natural25,ADA+AVAX+DOT+RAY,23.27,8.39,2018-04-13,False,5.784869314458492
B_natural25,ADA+AVAX+DOT+GLM,20.03,8.39,2018-04-13,False,4.62638182520293
B_natural25,ADA+AVAX+DOT+RENDER,20.46,8.39,2018-04-13,False,4.767290156250879
B_natural25,ADA+AVAX+DOT+FIL,32.95,8.39,2018-04-13,False,10.908001439719992
B_natural25,ADA+AVAX+DOT+ZEC,37.1,8.39,2018-04-13,True,14.117059516912196
B_natural25,ADA+AVAX+BNB+DOT,50.75,8.84,2017-11-03,False,37.65257792305485
B_natural25,ADA+AVAX+BCH+DOT,20.05,8.39,2018-04-13,True,4.632853415606143
B_natural25,ADA+APT+AVAX+GRAM,36.24,8.39,2018-04-13,False,13.391088716474696
B_natural25,ADA+APT+AVAX+TRX,46.65,8.39,2018-04-13,False,24.837423631878817
B_natural25,ADA+APT+AVAX+XLM,34.98,8.39,2018-04-13,False,12.386838227367592
B_natural25,ADA+APT+AVAX+LTC,30.45,8.74,2017-12-08,False,10.208954993828145
B_natural25,ADA+APT+AVAX+XRP,40.55,8.39,2018-04-13,False,17.390050013390898
B_natural25,ADA+APT+AVAX+POL,57.03,8.39,2018-04-13,False,44.0853478080221
B_natural25,ADA+APT+AVAX+UNI,33.54,8.39,2018-04-13,False,11.320859752803445
B_natural25,ADA+APT+AVAX+LINK,48.97,8.39,2018-04-13,False,28.333425325934158
B_natural25,AAVE+ADA+APT+AVAX,38.77,8.39,2018-04-13,False,15.626437733175845
B_natural25,ADA+APT+AVAX+HYPE,41.17,8.39,2018-04-13,False,18.044250993102
B_natural25,ADA+APT+AVAX+RAY,34.45,8.39,2018-04-13,False,11.9846448016401
B_natural25,ADA+APT+AVAX+GLM,33.93,8.39,2018-04-13,False,11.601264260616965
B_natural25,ADA+APT+AVAX+RENDER,33.3,8.39,2018-04-13,False,11.151285978377215
B_natural25,ADA+APT+AVAX+FIL,37.78,8.39,2018-04-13,False,14.715399387578202
B_natural25,ADA+APT+AVAX+ZEC,58.01,8.39,2018-04-13,True,46.447630982725244
B_natural25,ADA+APT+AVAX+BNB,72.59,8.84,2017-11-03,False,124.51399228588402
B_natural25,ADA+APT+AVAX+BCH,37.15,8.39,2018-04-13,True,14.160313295488544
B_natural25,ADA+AVAX+GRAM+TRX,29.47,8.39,2018-04-13,False,8.73170695134985
B_natural25,ADA+AVAX+GRAM+XLM,23.74,8.39,2018-04-13,False,5.972550589110488
B_natural25,ADA+AVAX+GRAM+LTC,25.01,8.74,2017-12-08,False,7.035535524253476
B_natural25,ADA+AVAX+GRAM+XRP,26.04,8.39,2018-04-13,False,6.970524048602723
B_natural25,ADA+AVAX+GRAM+POL,39.55,8.39,2018-04-13,False,16.378848450915022
B_natural25,ADA+AVAX+GRAM+UNI,21.37,8.39,2018-04-13,False,5.078018079538808
B_natural25,ADA+AVAX+GRAM+LINK,32.15,8.39,2018-04-13,False,10.369397787311767
B_natural25,AAVE+ADA+AVAX+GRAM,24.44,8.39,2018-04-13,False,6.262019568672053
B_natural25,ADA+AVAX+GRAM+HYPE,25.18,8.39,2018-04-13,False,6.581398792002616
B_natural25,ADA+AVAX+GRAM+RAY,32.26,8.39,2018-04-13,False,10.442037994537335
B_natural25,ADA+AVAX+GLM+GRAM,23.46,8.39,2018-04-13,False,5.860105400745771
B_natural25,ADA+AVAX+GRAM+RENDER,27.64,8.39,2018-04-13,False,7.748706555640489
B_natural25,ADA+AVAX+FIL+GRAM,45.66,8.39,2018-04-13,False,23.46524884200569
B_natural25,ADA+AVAX+GRAM+ZEC,40.32,8.39,2018-04-13,True,17.15272965861206
B_natural25,ADA+AVAX+BNB+GRAM,51.49,8.84,2017-11-03,False,39.31825688596373
B_natural25,ADA+AVAX+BCH+GRAM,23.27,8.39,2018-04-13,True,5.784869314458492
B_natural25,ADA+AVAX+TRX+XLM,26.26,8.39,2018-04-13,False,7.073265111393593
B_natural25,ADA+AVAX+LTC+TRX,28.95,8.74,2017-12-08,False,9.227468433543631
B_natural25,ADA+AVAX+TRX+XRP,25.67,8.39,2018-04-13,False,6.800694258378408
B_natural25,ADA+AVAX+POL+TRX,39.94,8.39,2018-04-13,False,16.766881143855894
B_natural25,ADA+AVAX+TRX+UNI,24.4,8.39,2018-04-13,False,6.245151685035814
B_natural25,ADA+AVAX+LINK+TRX,31.89,8.39,2018-04-13,False,10.199469290352488
B_natural25,AAVE+ADA+AVAX+TRX,26.01,8.39,2018-04-13,False,6.956616252272472
B_natural25,ADA+AVAX+HYPE+TRX,27.93,8.39,2018-04-13,False,7.897660035263487
B_natural25,ADA+AVAX+RAY+TRX,40.62,8.39,2018-04-13,False,17.46284966711148
B_natural25,ADA+AVAX+GLM+TRX,29.22,8.39,2018-04-13,False,8.591252651407057
B_natural25,ADA+AVAX+RENDER+TRX,34.83,8.39,2018-04-13,False,12.271821359082493
B_natural25,ADA+AVAX+FIL+TRX,55.52,8.39,2018-04-13,False,40.6524399732513
B_natural25,ADA+AVAX+TRX+ZEC,39.14,8.39,2018-04-13,True,15.979466359670726
B_natural25,ADA+AVAX+BNB+TRX,50.28,8.84,2017-11-03,False,36.627433429979675
B_natural25,ADA+AVAX+BCH+TRX,25.64,8.39,2018-04-13,True,6.7870853967657
B_natural25,ADA+AVAX+LTC+XLM,22.46,8.74,2017-12-08,False,5.8758376755549655
B_natural25,ADA+AVAX+XLM+XRP,19.62,8.39,2018-04-13,False,4.49545718586617
B_natural25,ADA+AVAX+POL+XLM,34.18,8.39,2018-04-13,False,11.784211742825015
B_natural25,ADA+AVAX+UNI+XLM,18.43,8.39,2018-04-13,False,4.1337471515136555
B_natural25,ADA+AVAX+LINK+XLM,27.76,8.39,2018-04-13,False,7.810039624026259
B_natural25,AAVE+ADA+AVAX+XLM,21.39,8.39,2018-04-13,False,5.085042965746009
B_natural25,ADA+AVAX+HYPE+XLM,24.43,8.39,2018-04-13,False,6.257798840077745
B_natural25,ADA+AVAX+RAY+XLM,29.5,8.39,2018-04-13,False,8.748696626659145
B_natural25,ADA+AVAX+GLM+XLM,22.71,8.39,2018-04-13,False,5.568046221000306
B_natural25,ADA+AVAX+RENDER+XLM,25.6,8.39,2018-04-13,False,6.768977563371208
B_natural25,ADA+AVAX+FIL+XLM,42.28,8.39,2018-04-13,False,19.26978886240619
B_natural25,ADA+AVAX+XLM+ZEC,35.55,8.39,2018-04-13,True,12.83260979897661
B_natural25,ADA+AVAX+BNB+XLM,50.65,8.84,2017-11-03,False,37.43235597986068
B_natural25,ADA+AVAX+BCH+XLM,20.52,8.39,2018-04-13,True,4.787249274237625
B_natural25,ADA+AVAX+LTC+XRP,24.99,8.74,2017-12-08,False,7.025703907224176
B_natural25,ADA+AVAX+LTC+POL,37.34,8.74,2017-12-08,False,16.0083347161378
B_natural25,ADA+AVAX+LTC+UNI,22.43,8.74,2017-12-08,False,5.863268797460901
B_natural25,ADA+AVAX+LINK+LTC,34.4,8.74,2017-12-08,False,13.249808718155064
B_natural25,AAVE+ADA+AVAX+LTC,25.3,8.74,2017-12-08,False,7.179469592982665
B_natural25,ADA+AVAX+HYPE+LTC,27.65,8.74,2017-12-08,False,8.445433746617255
B_natural25,ADA+AVAX+LTC+RAY,27.57,8.74,2017-12-08,False,8.399286113022935
B_natural25,ADA+AVAX+GLM+LTC,23.99,8.74,2017-12-08,False,6.549368224497667
B_natural25,ADA+AVAX+LTC+RENDER,24.57,8.74,2017-12-08,False,6.822030854312291
B_natural25,ADA+AVAX+FIL+LTC,38.59,8.74,2017-12-08,False,17.327534022917426
B_natural25,ADA+AVAX+LTC+ZEC,41.47,8.74,2017-12-08,True,20.73989005709239
B_natural25,ADA+AVAX+BNB+LTC,56.89,8.84,2017-11-03,False,53.587330765035595
B_natural25,ADA+AVAX+BCH+LTC,23.16,8.74,2017-12-08,True,6.175967546771904
B_natural25,ADA+AVAX+POL+XRP,35.49,8.39,2018-04-13,False,12.785030454650796
B_natural25,ADA+AVAX+UNI+XRP,20.03,8.39,2018-04-13,False,4.62638182520293
B_natural25,ADA+AVAX+LINK+XRP,28.0,8.39,2018-04-13,False,7.933989937737565
B_natural25,AAVE+ADA+AVAX+XRP,21.69,8.39,2018-04-13,False,5.191448335768798
B_natural25,ADA+AVAX+HYPE+XRP,25.45,8.39,2018-04-13,False,6.70145159202226
B_natural25,ADA+AVAX+RAY+XRP,34.1,8.39,2018-04-13,False,11.72539403393186
B_natural25,ADA+AVAX+GLM+XRP,25.19,8.39,2018-04-13,False,6.585811177175159
B_natural25,ADA+AVAX+RENDER+XRP,29.19,8.39,2018-04-13,False,8.574532606507702
B_natural25,ADA+AVAX+FIL+XRP,47.4,8.39,2018-04-13,False,25.923514944225985
B_natural25,ADA+AVAX+XRP+ZEC,35.3,8.39,2018-04-13,True,12.635385990648663
B_natural25,ADA+AVAX+BNB+XRP,50.73,8.84,2017-11-03,False,37.60844183844569
B_natural25,ADA+AVAX+BCH+XRP,21.74,8.39,2018-04-13,True,5.209371927119643
B_natural25,ADA+AVAX+POL+UNI,31.23,8.39,2018-04-13,False,9.779078916550501
B_natural25,ADA+AVAX+LINK+POL,39.41,8.39,2018-04-13,False,16.24149673656364
B_natural25,AAVE+ADA+AVAX+POL,33.28,8.39,2018-04-13,False,11.137256355312237
B_natural25,ADA+AVAX+HYPE+POL,38.32,8.39,2018-04-13,False,15.206350074892253
B_natural25,ADA+AVAX+POL+RAY,48.98,8.39,2018-04-13,False,28.349386687921232
B_natural25,ADA+AVAX+GLM+POL,38.9,8.39,2018-04-13,False,15.749683897162605
B_natural25,ADA+AVAX+POL+RENDER,42.9,8.39,2018-04-13,False,19.985747652998068
B_natural25,ADA+AVAX+FIL+POL,65.66,8.39,2018-04-13,False,69.06152155188566
B_natural25,ADA+AVAX+POL+ZEC,49.77,8.39,2018-04-13,True,29.635640778341788
B_natural25,ADA+AVAX+BNB+POL,62.84,8.84,2017-11-03,False,74.46772192859679
B_natural25,ADA+AVAX+BCH+POL,35.09,8.39,2018-04-13,True,12.471786339258522
B_natural25,ADA+AVAX+LINK+UNI,25.02,8.39,2018-04-13,False,6.511153882082375
B_natural25,AAVE+ADA+AVAX+UNI,16.6,8.39,2018-04-13,False,3.6274450145621984
B_natural25,ADA+AVAX+HYPE+UNI,21.79,8.39,2018-04-13,False,5.227350002019407
B_natural25,ADA+AVAX+RAY+UNI,27.19,8.39,2018-04-13,False,7.522468811897897
B_natural25,ADA+AVAX+GLM+UNI,20.17,8.39,2018-04-13,False,4.671850676481609
B_natural25,ADA+AVAX+RENDER+UNI,23.38,8.39,2018-04-13,False,5.828322651403465
B_natural25,ADA+AVAX+FIL+UNI,40.94,8.39,2018-04-13,False,17.799077804705068
B_natural25,ADA+AVAX+UNI+ZEC,33.34,8.39,2018-04-13,True,11.179391932494525
B_natural25,ADA+AVAX+BNB+UNI,48.05,8.84,2017-11-03,False,32.093003217205116
B_natural25,ADA+AVAX+BCH+UNI,18.52,8.39,2018-04-13,True,4.160177713940395
B_natural25,AAVE+ADA+AVAX+LINK,26.63,8.39,2018-04-13,False,7.249067298880814
B_natural25,ADA+AVAX+HYPE+LINK,30.93,8.39,2018-04-13,False,9.593092199196464
B_natural25,ADA+AVAX+LINK+RAY,41.49,8.39,2018-04-13,False,18.39030846647297
B_natural25,ADA+AVAX+GLM+LINK,31.7,8.39,2018-04-13,False,10.07684670649372
B_natural25,ADA+AVAX+LINK+RENDER,36.04,8.39,2018-04-13,False,13.227049205618377
B_natural25,ADA+AVAX+FIL+LINK,57.73,8.39,2018-04-13,False,45.76157936859272
B_natural25,ADA+AVAX+LINK+ZEC,41.01,8.39,2018-04-13,True,17.873383200976704
B_natural25,ADA+AVAX+BNB+LINK,56.54,8.84,2017-11-03,False,52.539739195126
B_natural25,ADA+AVAX+BCH+LINK,27.15,8.39,2018-04-13,True,7.502643284121681
B_natural25,AAVE+ADA+AVAX+HYPE,23.72,8.39,2018-04-13,False,5.964456232680938
B_natural25,AAVE+ADA+AVAX+RAY,32.09,8.39,2018-04-13,False,10.329963764535982
B_natural25,AAVE+ADA+AVAX+GLM,23.69,8.39,2018-04-13,False,5.952332814940358
B_natural25,AAVE+ADA+AVAX+RENDER,27.59,8.39,2018-04-13,False,7.723276585941408
B_natural25,AAVE+ADA+AVAX+FIL,47.49,8.39,2018-04-13,False,26.056615802719964
B_natural25,AAVE+ADA+AVAX+ZEC,34.78,8.39,2018-04-13,True,12.233692006762919
B_natural25,AAVE+ADA+AVAX+BNB,48.37,8.84,2017-11-03,False,32.71142734328479
B_natural25,AAVE+ADA+AVAX+BCH,20.58,8.39,2018-04-13,True,4.80728195820101
B_natural25,ADA+AVAX+HYPE+RAY,35.89,8.39,2018-04-13,False,13.105183718545442
B_natural25,ADA+AVAX+GLM+HYPE,25.07,8.39,2018-04-13,False,6.533034132443686
B_natural25,ADA+AVAX+HYPE+RENDER,30.44,8.39,2018-04-13,False,9.296008865399948
B_natural25,ADA+AVAX+FIL+HYPE,51.34,8.39,2018-04-13,False,32.34534528759203
B_natural25,ADA+AVAX+HYPE+ZEC,38.08,8.39,2018-04-13,True,14.9863969088581
B_natural25,ADA+AVAX+BNB+HYPE,51.04,8.84,2017-11-03,False,38.29773381276182
B_natural25,ADA+AVAX+BCH+HYPE,23.94,8.39,2018-04-13,True,6.054027875527514
B_natural25,ADA+AVAX+GLM+RAY,29.68,8.39,2018-04-13,False,8.851247514499654
B_natural25,ADA+AVAX+RAY+RENDER,28.5,8.39,2018-04-13,False,8.197798535401725
B_natural25,ADA+AVAX+FIL+RAY,40.25,8.39,2018-04-13,False,17.08107024479238
B_natural25,ADA+AVAX+RAY+ZEC,51.02,8.39,2018-04-13,True,31.77599578223664
B_natural25,ADA+AVAX+BNB+RAY,63.68,8.84,2017-11-03,False,77.93297382557068
B_natural25,ADA+AVAX+BCH+RAY,31.64,8.39,2018-04-13,True,10.03839451437838
B_natural25,ADA+AVAX+GLM+RENDER,25.65,8.39,2018-04-13,False,6.791619016322892
B_natural25,ADA+AVAX+FIL+GLM,42.59,8.39,2018-04-13,False,19.62489261559735
B_natural25,ADA+AVAX+GLM+ZEC,39.3,8.39,2018-04-13,True,16.134290299054413
B_natural25,ADA+AVAX+BNB+GLM,52.28,8.84,2017-11-03,False,41.16830196477564
B_natural25,ADA+AVAX+BCH+GLM,22.97,8.39,2018-04-13,True,5.667807111313131
B_natural25,ADA+AVAX+FIL+RENDER,39.04,8.39,2018-04-13,False,15.883367296004506
B_natural25,ADA+AVAX+RENDER+ZEC,45.59,8.39,2018-04-13,True,23.37080497024278
B_natural25,ADA+AVAX+BNB+RENDER,57.57,8.84,2017-11-03,False,55.67574659849344
B_natural25,ADA+AVAX+BCH+RENDER,26.84,8.39,2018-04-13,True,7.350549352676377
B_natural25,ADA+AVAX+FIL+ZEC,67.02,8.39,2018-04-13,True,73.96521802319171
B_natural25,ADA+AVAX+BNB+FIL,82.24,8.84,2017-11-03,False,201.41433070768397
B_natural25,ADA+AVAX+BCH+FIL,44.5,8.39,2018-04-13,True,21.942759196020646
B_natural25,ADA+AVAX+BNB+ZEC,60.08,8.84,2017-11-03,True,64.0235495822286
