,US,CN,JP,KR,EU,UK,IN,BR,AU,CA,HK,TW,DE,FR
2024-04-05,5204.33984375,3069.2958984375,38992.078125,2714.2099609375,5014.75,7911.2001953125,22513.69921875,126795.0,7773.2998046875,22264.400390625,16723.919921875,20337.599609375,18175.0390625,8061.31005859375
2024-04-12,5123.41015625,3019.47412109375,39523.55078125,2681.820068359375,4955.009765625,7995.60009765625,22519.400390625,125946.0,7788.10009765625,21900.0,16721.689453125,20736.5703125,17930.3203125,8010.830078125
2024-04-19,4967.22998046875,3065.260986328125,37068.3515625,2591.860107421875,4918.08984375,7895.89990234375,22147.0,125124.0,7567.2998046875,21807.400390625,16224.1396484375,19527.119140625,17737.359375,8022.41015625
2024-04-26,5099.9599609375,3088.635986328125,37934.76171875,2656.330078125,5006.85009765625,8139.7998046875,22419.94921875,126526.0,7575.89990234375,21969.19921875,17651.150390625,20120.509765625,18161.009765625,8088.240234375
2024-05-03,5127.7900390625,3104.824951171875,38236.0703125,2676.6298828125,4921.47998046875,8213.5,22475.849609375,128509.0,7629.0,21947.400390625,18475.919921875,20330.3203125,18001.599609375,7957.56982421875
2024-05-10,5222.68017578125,3154.547119140625,38229.109375,2727.6298828125,5085.080078125,8433.7998046875,22055.19921875,127600.0,7749.0,22308.900390625,18963.6796875,20708.83984375,18772.849609375,8219.1396484375
2024-05-17,5303.27001953125,3154.02587890625,38787.37890625,2724.6201171875,5064.14013671875,8420.2998046875,22466.099609375,128151.0,7814.39990234375,22465.400390625,19553.609375,21258.470703125,18704.419921875,8167.5
2024-05-24,5304.72021484375,3088.87109375,38646.109375,2687.60009765625,5035.41015625,8317.599609375,22957.099609375,124306.0,7727.60009765625,22320.900390625,18608.939453125,21565.33984375,18693.369140625,8094.97021484375
2024-05-31,5277.509765625,3086.81298828125,38487.8984375,2636.52001953125,4983.669921875,8275.400390625,22530.69921875,122098.0,7701.7001953125,22269.099609375,18079.609375,21174.220703125,18497.939453125,7992.8701171875
2024-06-07,5346.990234375,3051.279052734375,38683.9296875,2722.669921875,5051.31005859375,8245.400390625,23290.150390625,120767.0,7860.0,22007.0,18366.94921875,21858.380859375,18557.26953125,8001.7998046875
2024-06-14,5431.60009765625,3032.633056640625,38814.55859375,2758.419921875,4839.14013671875,8146.89990234375,23465.599609375,119662.0,7724.2998046875,21639.099609375,17941.779296875,22504.720703125,18002.01953125,7503.27001953125
2024-06-21,5464.6201171875,2998.137939453125,38596.46875,2784.260009765625,4907.2998046875,8237.7001953125,23501.099609375,121341.0,7796.0,21554.900390625,18028.51953125,23253.390625,18163.51953125,7628.56982421875
2024-06-28,5460.47998046875,2967.403076171875,39583.078125,2797.820068359375,4894.02001953125,8164.10009765625,24010.599609375,123907.0,7767.5,21875.80078125,17718.609375,23032.25,18235.44921875,7479.39990234375
2024-07-05,5567.18994140625,2949.93310546875,40912.37109375,2862.22998046875,4979.39013671875,8203.900390625,24323.849609375,126267.0,7822.2998046875,22059.0,17799.609375,23556.58984375,18475.44921875,7675.6201171875
2024-07-12,5615.35009765625,2971.294921875,41190.6796875,2857.0,5043.02001953125,8252.900390625,24502.150390625,128897.0,7959.2998046875,22673.5,18293.380859375,23916.9296875,18748.1796875,7724.31982421875
2024-07-19,5505.0,2982.30908203125,40063.7890625,2795.4599609375,4827.240234375,8155.7001953125,24530.900390625,127616.0,7971.60009765625,22690.400390625,17417.6796875,22869.259765625,18171.9296875,7534.52001953125
2024-07-26,5459.10009765625,2890.89697265625,37667.41015625,2731.89990234375,4862.5,8285.7001953125,24834.849609375,127492.0,7921.2998046875,22814.80078125,17021.310546875,22119.2109375,18417.55078125,7517.68017578125
2024-08-02,5346.56005859375,2905.337890625,35909.69921875,2676.18994140625,4638.7001953125,8174.7001953125,24717.69921875,125854.0,7943.2001953125,22227.599609375,16945.509765625,21638.08984375,17661.220703125,7251.7998046875
2024-08-09,5344.16015625,2862.194091796875,35025.0,2588.429931640625,4675.27978515625,8168.10009765625,24367.5,130615.0,7777.7001953125,22311.30078125,17090.23046875,21469.0,17722.880859375,7269.7099609375
2024-08-16,5554.25,2879.429931640625,38062.671875,2697.22998046875,4840.52001953125,8311.400390625,24541.150390625,133953.0,7971.10009765625,23054.599609375,17430.16015625,22349.330078125,18322.400390625,7449.7001953125
2024-08-23,5634.60986328125,2854.367919921875,38364.26953125,2701.68994140625,4909.2001953125,8327.7998046875,24823.150390625,135608.0,8023.89990234375,23286.099609375,17612.099609375,22158.05078125,18633.099609375,7577.0400390625
2024-08-30,5648.39990234375,2842.214111328125,38647.75,2674.31005859375,4957.97998046875,8376.599609375,25235.900390625,136004.0,8091.89990234375,23346.19921875,17989.0703125,22268.08984375,18906.919921875,7630.9501953125
2024-09-06,5408.419921875,2765.806884765625,36391.46875,2544.280029296875,4738.06005859375,8181.5,24852.150390625,134572.0,8013.39990234375,22781.400390625,17444.30078125,21435.189453125,18301.900390625,7352.2998046875
2024-09-13,5626.02001953125,2704.090087890625,36581.76171875,2575.409912109375,4843.990234375,8273.099609375,25356.5,134882.0,8099.89990234375,23568.69921875,17369.08984375,21759.650390625,18699.400390625,7465.25
2024-09-20,5702.5498046875,2736.81396484375,37723.91015625,2593.3701171875,4871.5400390625,8230.0,25790.94921875,131065.0,8209.5,23867.400390625,18258.5703125,22159.419921875,18720.009765625,7500.259765625
2024-09-27,5738.169921875,3087.529052734375,39829.55859375,2649.780029296875,5067.4501953125,8320.7998046875,26178.94921875,132730.0,8212.2001953125,23956.80078125,20632.30078125,22822.7890625,19473.630859375,7791.7900390625
2024-10-04,5751.06982421875,3336.4970703125,38635.62109375,2569.7099609375,4954.93994140625,8280.599609375,25014.599609375,131792.0,8150.0,24162.80078125,22736.869140625,22302.7109375,19120.9296875,7541.35986328125
2024-10-11,5815.02978515625,3217.738037109375,39605.80078125,2596.909912109375,5003.919921875,8253.7001953125,24964.25,129992.0,8214.5,24471.19921875,21251.98046875,22901.640625,19373.830078125,7577.89013671875
2024-10-18,5864.669921875,3261.56298828125,38981.75,2593.820068359375,4986.27001953125,8358.2998046875,24854.05078125,130499.0,8283.2001953125,24822.5,20804.109375,23487.26953125,19657.369140625,7613.0498046875
2024-10-25,5808.1201171875,3299.699951171875,37913.921875,2583.27001953125,4943.08984375,8248.7998046875,24180.80078125,129893.0,8211.2998046875,24463.69921875,20590.150390625,23348.44921875,19463.58984375,7497.5400390625
2024-11-01,5728.7998046875,3272.013916015625,38053.671875,2542.360107421875,4877.75,8177.2001953125,24304.349609375,128121.0,8118.7998046875,24255.19921875,20506.4296875,22780.080078125,19254.970703125,7409.10986328125
2024-11-08,5995.5400390625,3452.297119140625,39500.37109375,2561.14990234375,4802.759765625,8072.39990234375,24148.19921875,127830.0,8295.099609375,24759.400390625,20728.189453125,23553.890625,19215.48046875,7338.669921875
2024-11-15,5870.6201171875,3330.72607421875,38642.91015625,2416.860107421875,4794.85009765625,8063.60009765625,23532.69921875,127792.0,8285.2001953125,24890.69921875,19426.33984375,22742.76953125,19210.810546875,7269.6298828125
2024-11-22,5969.33984375,3267.19189453125,38283.8515625,2501.239990234375,4789.080078125,8262.099609375,23907.25,129126.0,8393.7998046875,25444.30078125,19229.970703125,22904.3203125,19322.58984375,7255.009765625
2024-11-29,6032.3798828125,3326.4560546875,38208.03125,2455.909912109375,4804.39990234375,8287.2998046875,24131.099609375,125668.0,8436.2001953125,25648.0,19423.609375,22262.5,19626.44921875,7235.10986328125
2024-12-06,6090.27001953125,3404.075927734375,39091.171875,2428.159912109375,4977.77978515625,8308.599609375,24677.80078125,125946.0,8420.900390625,25691.80078125,19865.849609375,23193.26953125,20384.609375,7426.8798828125
2024-12-13,6051.08984375,3391.8779296875,39470.44140625,2494.4599609375,4967.9501953125,8300.2998046875,24768.30078125,124612.0,8296.0,25274.30078125,19971.240234375,23020.48046875,20405.919921875,7409.56982421875
2024-12-20,5930.85009765625,3368.069091796875,38701.8984375,2404.14990234375,4862.27978515625,8084.60009765625,23587.5,122102.0,8067.0,24599.5,19720.69921875,22510.25,19884.75,7274.47998046875
2024-12-27,5970.83984375,3400.14208984375,40281.16015625,2404.77001953125,4898.8798828125,8149.7998046875,23813.400390625,120269.0,8261.7998046875,24796.400390625,20090.4609375,23275.6796875,19984.3203125,7355.3701171875
2025-01-03,5942.47021484375,3211.429931640625,39894.5390625,2441.919921875,4871.4501953125,8224.0,24004.75,118533.0,8250.5,25073.5,19760.26953125,22908.30078125,19906.080078125,7282.22021484375
2025-01-10,5827.0400390625,3168.52392578125,39190.3984375,2515.780029296875,4977.259765625,8248.5,23431.5,118856.0,8294.099609375,24767.69921875,19064.2890625,23011.859375,20214.7890625,7431.0400390625
2025-01-17,5996.66015625,3241.821044921875,38451.4609375,2523.550048828125,5148.2998046875,8505.2001953125,23203.19921875,122350.0,8310.400390625,25067.900390625,19584.060546875,23148.080078125,20903.390625,7709.75
2025-01-24,6101.240234375,3252.6259765625,39931.98046875,2536.800048828125,5219.3701171875,8502.400390625,23092.19921875,122447.0,8408.900390625,25468.5,20066.189453125,23525.41015625,21394.9296875,7927.6201171875
2025-01-31,6040.52978515625,3250.60107421875,39572.48828125,2517.3701171875,5286.8701171875,8674.0,23482.150390625,126135.0,8532.2998046875,25533.099609375,20225.109375,23525.41015625,21732.05078125,7950.169921875
2025-02-07,6025.990234375,3303.6669921875,38787.01953125,2521.919921875,5325.39990234375,8700.5,23559.94921875,124619.0,8511.400390625,25442.900390625,21133.5390625,23478.26953125,21787.0,7973.02978515625
2025-02-14,6114.6298828125,3346.72412109375,39149.4296875,2591.050048828125,5493.39990234375,8732.5,22929.25,128219.0,8555.7998046875,25483.19921875,22620.330078125,23152.609375,22513.419921875,8178.5400390625
2025-02-21,6013.1298828125,3379.113037109375,38776.94140625,2654.580078125,5474.85009765625,8659.400390625,22795.900390625,127128.0,8296.2001953125,25147.0,23477.919921875,23730.25,22287.560546875,8154.509765625
2025-02-28,5954.5,3320.89697265625,37155.5,2532.780029296875,5463.5400390625,8809.7001953125,22124.69921875,122799.0,8172.39990234375,25393.5,22941.3203125,23053.1796875,22551.4296875,8111.6298828125
2025-03-07,5770.2001953125,3372.5458984375,36887.171875,2563.47998046875,5468.41015625,8679.900390625,22552.5,125035.0,7948.2001953125,24758.80078125,24231.30078125,22576.0703125,23008.939453125,8120.7998046875
2025-03-14,5638.93994140625,3419.56201171875,37053.1015625,2566.360107421875,5404.18017578125,8632.2998046875,22397.19921875,128957.0,7789.7001953125,24553.400390625,23959.98046875,21968.05078125,22986.8203125,8028.27978515625
2025-03-21,5667.56005859375,3364.8310546875,37677.05859375,2643.1298828125,5423.830078125,8646.7998046875,23350.400390625,132345.0,7931.2001953125,24968.5,23689.720703125,22209.099609375,22891.6796875,8042.9501953125
2025-03-28,5580.93994140625,3351.306884765625,37120.328125,2557.97998046875,5331.39990234375,8658.900390625,23519.349609375,131902.0,7982.0,24759.19921875,23426.599609375,21602.890625,22461.51953125,7916.080078125
2025-04-04,5074.080078125,3342.008056640625,33780.578125,2465.419921875,4878.31005859375,8055.0,22904.44921875,127256.0,7667.7998046875,23193.5,22849.810546875,21298.220703125,20641.720703125,7274.9501953125
2025-04-11,5363.35986328125,3238.22705078125,33585.578125,2432.719970703125,4787.22998046875,7964.2001953125,22828.55078125,127682.0,7646.5,23587.80078125,20914.689453125,19528.76953125,20374.099609375,7104.7998046875
2025-04-18,5282.7001953125,3276.72998046875,34730.28125,2483.419921875,4935.33984375,8275.7001953125,23851.650390625,129650.0,7819.10009765625,24192.80078125,21395.140625,19395.029296875,21205.859375,7285.85986328125
2025-04-25,5525.2099609375,3295.06005859375,35705.73828125,2546.300048828125,5154.1201171875,8415.2998046875,24039.349609375,134739.0,7968.2001953125,24710.5,21980.740234375,19872.73046875,22242.44921875,7536.259765625
2025-05-02,5686.669921875,3279.031005859375,36830.69140625,2559.7900390625,5285.18994140625,8596.400390625,24346.69921875,135134.0,8238.0,25031.5,22504.6796875,20787.640625,23086.650390625,7770.47998046875
2025-05-09,5659.91015625,3341.9990234375,37503.328125,2577.27001953125,5309.740234375,8554.7998046875,24008.0,136512.0,8231.2001953125,25357.69921875,22867.740234375,20915.0390625,23499.3203125,7743.75
2025-05-16,5958.3798828125,3367.4619140625,37753.71875,2626.8701171875,5427.52978515625,8684.599609375,25019.80078125,139187.0,8343.7001953125,25971.900390625,23345.05078125,21843.689453125,23767.4296875,7886.68994140625
2025-05-23,5802.81982421875,3348.3720703125,37160.46875,2592.090087890625,5326.31005859375,8718.0,24853.150390625,137824.0,8360.900390625,25880.0,23601.259765625,21652.240234375,23629.580078125,7734.39990234375
2025-05-30,5911.68994140625,3347.487060546875,37965.1015625,2697.669921875,5366.58984375,8772.400390625,24750.69921875,137027.0,8434.7001953125,26175.099609375,23289.76953125,21347.30078125,23997.48046875,7751.89013671875
2025-06-06,6000.35986328125,3385.35791015625,37741.609375,2812.050048828125,5430.169921875,8837.900390625,25003.05078125,136102.0,8515.7001953125,26429.099609375,23792.5390625,21660.66015625,24304.4609375,7804.8701171875
2025-06-13,5976.97021484375,3376.99609375,37834.25,2894.6201171875,5290.47021484375,8850.599609375,24718.599609375,137213.0,8547.400390625,26504.400390625,23892.560546875,22072.94921875,23516.23046875,7684.68017578125
2025-06-20,5967.83984375,3359.89501953125,38403.23046875,3021.840087890625,5233.580078125,8774.7001953125,25112.400390625,137116.0,8505.5,26497.599609375,23530.48046875,22045.740234375,23350.55078125,7589.66015625
2025-06-27,6173.06982421875,3424.22705078125,40150.7890625,3055.93994140625,5325.64013671875,8798.900390625,25637.80078125,136866.0,8514.2001953125,26692.30078125,24284.150390625,22580.080078125,24033.220703125,7691.5498046875
2025-07-04,6279.35009765625,3472.319091796875,39810.87890625,3054.280029296875,5288.81005859375,8822.900390625,25461.0,141478.0,8603.0,27050.900390625,23916.060546875,22547.5,23787.44921875,7696.27001953125
2025-07-11,6259.75,3510.177001953125,39569.6796875,3175.77001953125,5383.47998046875,8941.099609375,25149.849609375,136187.0,8580.099609375,27023.30078125,24139.5703125,22751.029296875,24255.310546875,7829.2900390625
2025-07-18,6296.7900390625,3534.48291015625,39819.109375,3188.070068359375,5359.22998046875,8992.099609375,24968.400390625,133382.0,8757.2001953125,27314.0,24825.66015625,23383.130859375,24289.509765625,7822.669921875
2025-07-25,6388.64013671875,3593.655029296875,41456.23046875,3196.050048828125,5352.16015625,9120.2998046875,24837.0,133524.0,8666.900390625,27494.400390625,25388.349609375,23364.380859375,24217.5,7834.580078125
2025-08-01,6238.009765625,3559.951904296875,40799.6015625,3119.409912109375,5165.60009765625,9068.599609375,24565.349609375,132437.0,8662.0,27020.400390625,24507.810546875,23434.380859375,23425.970703125,7546.16015625
2025-08-08,6389.4501953125,3635.1279296875,41820.48046875,3210.010009765625,5347.740234375,9095.7001953125,24363.30078125,135913.0,8807.099609375,27758.69921875,24858.8203125,24021.259765625,24162.859375,7743.0
2025-08-15,6449.7998046875,3696.77099609375,43378.30859375,3225.659912109375,5448.60986328125,9138.900390625,24631.30078125,136341.0,8938.599609375,27905.5,25270.0703125,24334.48046875,24359.30078125,7923.4501953125
2025-08-22,6466.91015625,3825.759033203125,42633.2890625,3168.72998046875,5488.22998046875,9321.400390625,24870.099609375,137968.0,8967.400390625,28333.099609375,25339.140625,23764.470703125,24363.08984375,7969.68994140625
2025-08-29,6460.259765625,3857.927001953125,42718.46875,3186.010009765625,5351.72998046875,9187.2998046875,24426.849609375,141422.0,8973.099609375,28564.5,25077.619140625,24233.099609375,23902.2109375,7703.89990234375
2025-09-05,6481.5,3812.513916015625,43018.75,3205.1201171875,5318.14990234375,9208.2001953125,24741.0,142640.0,8871.2001953125,29050.599609375,25417.98046875,24494.580078125,23596.98046875,7674.77978515625
2025-09-12,6584.2900390625,3870.597900390625,44768.12109375,3395.5400390625,5390.7099609375,9283.2998046875,25114.0,142272.0,8864.900390625,29283.80078125,26388.16015625,25474.640625,23698.150390625,7825.240234375
2025-09-19,6664.35986328125,3820.089111328125,45045.80859375,3445.239990234375,5458.419921875,9216.7001953125,25327.05078125,145865.0,8773.5,29768.400390625,26545.099609375,25578.369140625,23639.41015625,7853.58984375
2025-09-26,6643.7001953125,3828.10595703125,45354.98828125,3386.050048828125,5499.7001953125,9284.7998046875,24654.69921875,145447.0,8787.7001953125,29761.30078125,26128.19921875,25580.3203125,23739.470703125,7870.68017578125
2025-10-03,6715.7900390625,3882.777099609375,45769.5,3549.2099609375,5651.7099609375,9491.2998046875,24894.25,144201.0,8987.400390625,30471.69921875,27140.919921875,26761.060546875,24378.80078125,8081.5400390625
2025-10-10,6552.509765625,3897.028076171875,48088.80078125,3610.60009765625,5531.31982421875,9427.5,25285.349609375,140680.0,8958.2998046875,29850.900390625,26290.3203125,27301.919921875,24241.4609375,7918.0
2025-10-17,6664.009765625,3839.7548828125,47582.1484375,3748.889892578125,5607.39013671875,9354.599609375,25709.849609375,143399.0,8995.2998046875,30108.5,25247.099609375,27302.369140625,23830.990234375,8174.2001953125
2025-10-24,6791.68994140625,3950.31201171875,49299.6484375,3941.590087890625,5674.5,9645.599609375,25795.150390625,146172.0,9019.0,30353.099609375,26160.150390625,27532.259765625,24239.890625,8225.6298828125
2025-10-31,6840.2001953125,3954.7900390625,52411.33984375,4107.5,5662.0400390625,9717.2998046875,25722.099609375,149540.0,8881.900390625,30260.69921875,25906.650390625,28233.349609375,23958.30078125,8121.06982421875
2025-11-07,6728.7998046875,3997.555908203125,50276.37109375,3953.760009765625,5566.52978515625,9682.599609375,25492.30078125,154064.0,8769.7001953125,29912.19921875,26241.830078125,27651.41015625,23569.9609375,7950.18017578125
2025-11-14,6734.10986328125,3990.491943359375,50376.53125,4011.570068359375,5693.77001953125,9698.400390625,25910.05078125,157739.0,8634.5,30326.5,26572.4609375,27397.5,23876.55078125,8170.08984375
2025-11-21,6602.990234375,3834.89111328125,48625.87890625,3853.260009765625,5515.08984375,9539.7001953125,26068.150390625,154770.0,8416.5,30160.69921875,25220.01953125,26434.939453125,23091.869140625,7982.64990234375
2025-11-28,6849.08984375,3888.595947265625,50253.91015625,3926.590087890625,5668.169921875,9720.5,26202.94921875,159072.0,8614.099609375,31382.80078125,25858.890625,27626.48046875,23836.7890625,8122.7099609375
2025-12-05,6870.39990234375,3902.80810546875,50491.87109375,4100.0498046875,5723.93017578125,9667.0,26186.44921875,157369.0,8634.599609375,31311.400390625,26085.080078125,27980.890625,24028.140625,8114.740234375
2025-12-12,6827.41015625,3889.345947265625,50836.55078125,4167.16015625,5720.7099609375,9649.0,26046.94921875,160766.0,8697.2998046875,31527.400390625,25976.7890625,28198.01953125,24186.490234375,8068.6201171875
2025-12-19,6834.5,3890.447998046875,49507.2109375,4020.550048828125,5760.35009765625,9897.400390625,25966.400390625,158473.0,8621.400390625,31755.80078125,25690.529296875,27696.349609375,24288.400390625,8151.3798828125
2025-12-26,6929.93994140625,3963.678955078125,50750.390625,4129.68017578125,5746.240234375,9870.7001953125,26042.30078125,160897.0,8762.7001953125,31999.80078125,25818.9296875,28556.01953125,24340.060546875,8103.580078125
2026-01-02,6858.47021484375,3968.840087890625,50339.48046875,4309.6298828125,5850.3798828125,9951.099609375,26328.55078125,160539.0,8727.7998046875,31883.400390625,26338.470703125,29349.810546875,24539.33984375,8195.2099609375
2026-01-09,6966.27978515625,4120.42578125,51939.890625,4586.31982421875,5997.47021484375,10124.599609375,25683.30078125,163370.0,8717.7998046875,32612.900390625,26231.7890625,30288.9609375,25261.640625,8362.08984375
2026-01-16,6940.009765625,4101.9130859375,53936.171875,4840.740234375,6029.4501953125,10235.2998046875,25694.349609375,164800.0,8903.900390625,33040.6015625,26844.9609375,31408.69921875,25297.130859375,8258.9404296875
2026-01-23,6915.60986328125,4136.1640625,53846.87109375,4990.06982421875,5948.2001953125,10143.400390625,25048.650390625,178859.0,8860.099609375,33145.0,26749.509765625,31961.509765625,24900.7109375,8143.0498046875
2026-01-30,6939.02978515625,4117.9482421875,53322.8515625,5224.35986328125,5947.81005859375,10223.5,24825.44921875,181364.0,8869.099609375,31923.5,27387.109375,32063.75,24538.810546875,8126.52978515625
2026-02-06,6932.2998046875,4065.5830078125,54253.6796875,5089.14013671875,5998.39990234375,10369.7998046875,25693.69921875,182950.0,8708.7998046875,32471.0,26559.94921875,31782.919921875,24721.4609375,8273.83984375
2026-02-13,6836.169921875,4082.072998046875,56941.96875,5507.009765625,5985.22998046875,10446.400390625,25471.099609375,186464.0,8917.599609375,33073.69921875,26567.119140625,33605.7109375,24914.880859375,8311.740234375
2026-02-20,6909.509765625,4082.072998046875,56825.69921875,5808.52978515625,6131.31005859375,10686.900390625,25571.25,190534.0,9081.400390625,33817.5,26413.349609375,33605.7109375,25260.689453125,8515.490234375
2026-02-27,6878.8798828125,4162.880859375,58850.26953125,6244.1298828125,6138.41015625,10910.599609375,25178.650390625,188787.0,9198.599609375,34340.0,26630.5390625,35414.48828125,25284.259765625,8580.75
2026-03-06,6740.02001953125,4124.19384765625,55620.83984375,5584.8701171875,5719.89990234375,10284.7998046875,24450.44921875,179365.0,8851.0,33083.69921875,25757.2890625,33599.5390625,23591.029296875,7993.490234375
2026-03-13,6632.18994140625,4095.447998046875,53819.609375,5487.240234375,5716.60986328125,10261.2001953125,23151.099609375,177653.0,8617.099609375,32541.900390625,25465.599609375,33400.3203125,23447.2890625,7911.52978515625
2026-03-20,6506.47998046875,3957.052978515625,53372.53125,5781.2001953125,5501.27978515625,9918.2998046875,23114.5,176219.0,8428.400390625,31317.400390625,25277.3203125,33543.87890625,22380.189453125,7665.6201171875
2026-03-27,6368.85009765625,3913.72412109375,53373.0703125,5438.8701171875,5505.7998046875,9967.400390625,22819.599609375,181557.0,8516.2998046875,31960.69921875,24951.880859375,33112.58984375,22300.75,7701.9501953125
2026-04-03,6582.68994140625,3880.096923828125,53123.48828125,5377.2998046875,5692.85986328125,10436.2998046875,22713.099609375,188052.0,8579.5,33108.19921875,25116.529296875,32572.4296875,23168.080078125,7962.39013671875
2026-04-10,6816.89013671875,3986.22509765625,56924.109375,5858.8701171875,5926.10986328125,10600.5,24050.599609375,197324.0,8960.599609375,33695.80078125,25893.5390625,35417.828125,23803.94921875,8259.599609375
2026-04-17,7126.06005859375,4051.425048828125,58475.8984375,6191.919921875,6057.7099609375,10667.599609375,24353.55078125,195734.0,8946.900390625,34346.30078125,26160.330078125,36804.33984375,24702.240234375,8425.1298828125
2026-04-24,7165.080078125,4079.89990234375,59716.1796875,6475.6298828125,5883.47998046875,10379.099609375,23897.94921875,190745.0,8786.5,33904.1015625,25978.0703125,38932.3984375,24128.98046875,8157.81982421875
2026-05-01,7230.1201171875,4112.1591796875,59513.12109375,6598.8701171875,5881.509765625,10363.900390625,23997.55078125,187318.0,8729.7998046875,33891.19921875,25776.529296875,38926.62890625,24292.380859375,8114.83984375
2026-05-08,7398.93017578125,4179.953125,62713.6484375,7498.0,5911.52978515625,10233.099609375,24176.150390625,184108.0,8744.400390625,34077.80078125,26393.7109375,41603.94140625,24338.630859375,8112.56982421875
2026-05-15,7408.5,4135.38916015625,61409.2890625,7493.18017578125,5827.759765625,10195.400390625,23643.5,177284.0,8630.7998046875,33833.3984375,25962.73046875,41172.359375,23950.5703125,7952.5498046875
2026-05-22,7473.47021484375,4112.89892578125,63339.0703125,7847.7099609375,6019.4501953125,10466.2998046875,23719.30078125,176210.0,8657.0,34471.3984375,25606.029296875,42267.96875,24888.560546875,8115.75
2026-05-29,7580.06005859375,4068.569091796875,66329.5,8476.150390625,6050.5400390625,10409.2998046875,23547.75,173788.0,8731.7001953125,34769.1015625,25182.390625,44732.94140625,25104.69921875,8183.33984375
2026-06-05,7383.740234375,4027.736083984375,66588.1171875,8160.58984375,6062.06982421875,10368.099609375,23366.69921875,169019.0,8625.099609375,34413.5,24961.94921875,45070.94140625,24759.05078125,8218.240234375
2026-06-12,7431.4599609375,4031.512939453125,66020.0390625,8123.6201171875,6187.6298828125,10471.7001953125,23622.900390625,171133.0,8804.0,34937.8984375,24718.099609375,44169.0390625,24635.30078125,8350.8701171875
2026-06-19,7500.580078125,4090.48095703125,71250.0625,9052.419921875,6293.1298828125,10363.2998046875,24013.099609375,168576.0,8828.7001953125,34968.8984375,23924.810546875,46465.19921875,24985.8203125,8421.1396484375
2026-06-26,7354.02001953125,4027.264892578125,69360.8828125,8411.2099609375,6221.5498046875,10508.0,24056.0,173295.0,8764.2001953125,34980.0,22671.859375,44571.76171875,24671.220703125,8384.8701171875
2026-07-03,7483.240234375,4043.64306640625,69744.0703125,8088.33984375,6412.68017578125,10679.0,24270.849609375,174266.0,8844.400390625,35247.30078125,23350.029296875,46780.62109375,25779.310546875,8508.0703125
2026-07-10,7575.39013671875,3996.162109375,68557.7265625,7475.93994140625,6269.97021484375,10497.2998046875,24206.900390625,177866.0,8806.0,35305.30078125,24175.119140625,45354.609375,25067.08984375,8338.9697265625
2026-07-17,7457.68994140625,3764.155029296875,64141.12109375,6820.60009765625,6230.8701171875,10600.400390625,24334.30078125,173714.0,8796.7001953125,35263.8984375,24562.240234375,42671.26953125,24830.98046875,8338.8095703125
2026-07-24,7411.97998046875,3814.197998046875,64611.1484375,6690.6201171875,6280.93994140625,10736.2001953125,23767.44921875,174042.0,8772.2998046875,35369.1015625,24963.23046875,43654.83984375,25099.0,8372.2802734375
2026-07-31,7489.72021484375,3832.261962890625,64362.01953125,6595.4501953125,6358.009765625,10868.099609375,24383.599609375,177999.0,8976.7998046875,35226.1015625,25884.4296875,43119.75,25629.240234375,8509.6396484375
2026-08-07,7757.64013671875,3940.037109375,65606.7109375,6258.77001953125,6523.85986328125,10901.099609375,24570.650390625,172513.0,9263.599609375,36381.19921875,25668.029296875,44225.91015625,26319.44921875,8714.9296875
2026-08-14,7785.759765625,3927.177001953125,68713.796875,6977.93994140625,6539.58984375,10750.099609375,24366.0,166934.0,9115.2001953125,36730.30078125,25116.849609375,45811.01171875,26440.310546875,8636.7998046875
2026-08-21,7674.3701171875,3905.202880859375,66016.359375,6912.9501953125,6462.22021484375,10816.599609375,24252.0,171032.0,9058.900390625,36620.19921875,26009.4609375,45224.2890625,26136.560546875,8484.4296875
2026-08-28,7711.759765625,3952.178955078125,66405.5625,6788.8798828125,6485.669921875,10824.2998046875,24175.650390625,175665.0,9092.2998046875,36553.8984375,25584.7890625,46331.44921875,26569.990234375,8401.1796875
2026-09-04,7718.60009765625,3930.115966796875,65020.94140625,6687.2099609375,6392.93017578125,10831.099609375,23897.69921875,185147.0,9005.900390625,36513.80078125,25650.869140625,46551.12890625,26046.400390625,8278.76953125
2026-09-11,7690.22998046875,3940.55078125,65269.328125,6954.52001953125,6413.169921875,10811.66015625,23635.099609375,187563.453125,8920.7998046875,36222.73046875,25317.1796875,47105.78125,26007.630859375,8317.98046875
