Date,SPY,QQQ,DIA,XLE,XLP,XLV,XLU,AAPL,NVDA,MSFT,XLK
1996-01-01,36.3956,,,,,,,0.2561,,3.2769,
1996-01-08,35.5924,,,,,,,0.2533,,3.2532,
1996-01-15,36.2017,,,,,,,0.2234,,3.4855,
1996-01-22,36.7742,,,,,,,0.2290,,3.4334,
1996-01-29,37.6051,,,,,,,0.2187,,3.5282,
1996-02-05,38.8977,,,,,,,0.2075,,3.7985,
1996-02-12,38.3714,,,,,,,0.2056,,3.7132,
1996-02-19,38.9623,,,,,,,0.2234,,3.9266,
1996-02-26,38.3437,,,,,,,0.2010,,3.6231,
1996-03-04,37.5220,,,,,,,0.1944,,3.6088,
1996-03-11,38.0596,,,,,,,0.1935,,3.8839,
1996-03-18,38.6717,,,,,,,0.1897,,3.8365,
1996-03-25,38.3935,,,,,,,0.1837,,3.9123,
1996-04-01,38.8850,,,,,,,0.1804,,3.9598,
1996-04-08,37.8185,,,,,,,0.1907,,3.8365,
1996-04-15,38.3008,,,,,,,0.1874,,4.1637,
1996-04-22,38.8386,,,,,,,0.1851,,4.3059,
1996-04-29,38.1709,,,,,,,0.1785,,4.2064,
1996-05-06,38.8015,,,,,,,0.2038,,4.3581,
1996-05-13,39.8773,,,,,,,0.2066,,4.4387,
1996-05-20,40.4615,,,,,,,0.2000,,4.4956,
1996-05-27,39.6918,,,,,,,0.1953,,4.5051,
1996-06-03,40.1370,,,,,,,0.1823,,4.6000,
1996-06-10,39.7289,,,,,,,0.1790,,4.6664,
1996-06-17,39.8648,,,,,,,0.1692,,4.6995,
1996-06-24,40.0420,,,,,,,0.1570,,4.5573,
1996-07-01,39.1283,,,,,,,0.1458,,4.4909,
1996-07-08,38.5223,,,,,,,0.1351,,4.2633,
1996-07-15,38.1681,,,,,,,0.1552,,4.5899,
1996-07-22,38.0189,,,,,,,0.1645,,4.5193,
1996-07-29,39.7157,,,,,,,0.1617,,4.6806,
1996-08-05,39.5106,,,,,,,0.1729,,4.7233,
1996-08-12,39.8835,,,,,,,0.1682,,4.7138,
1996-08-19,39.8928,,,,,,,0.1785,,4.6758,
1996-08-26,38.9792,,,,,,,0.1813,,4.6474,
1996-09-02,39.3427,,,,,,,0.1720,,4.6474,
1996-09-09,40.9090,,,,,,,0.1570,,4.9699,
1996-09-16,41.1664,,,,,,,0.1710,,5.2402,
1996-09-23,41.1945,,,,,,,0.1668,,5.0979,
1996-09-30,42.1878,,,,,,,0.1706,,5.1738,
1996-10-07,42.1691,,,,,,,0.1813,,5.2022,
1996-10-14,42.7126,,,,,,,0.1986,,5.1121,
1996-10-21,42.1691,,,,,,,0.1832,,5.1761,
1996-10-28,42.3377,,,,,,,0.1813,,5.2117,
1996-11-04,44.0339,,,,,,,0.1963,,5.4441,
1996-11-11,44.3993,,,,,,,0.1869,,5.6527,
1996-11-18,45.0834,,,,,,,0.1888,,5.7096,
1996-11-25,45.5895,,,,,,,0.1804,,5.9515,
1996-12-02,44.5680,,,,,,,0.1879,,5.7997,
1996-12-09,43.9683,,,,,,,0.1738,,6.0700,
1996-12-16,45.1072,,,,,,,0.1757,,6.3451,
1996-12-23,45.7288,,,,,,,0.1729,,6.3925,
1996-12-30,45.2579,,,,,,,0.1626,,6.4210,
1997-01-06,45.8794,,,,,,,0.1365,,6.3925,
1997-01-13,46.7458,,,,,,,0.1252,,6.6107,
1997-01-20,46.2561,,,,,,,0.1262,,7.2793,
1997-01-27,47.2543,,,,,,,0.1243,,7.7393,
1997-02-03,47.7440,,,,,,,0.1182,,7.6160,
1997-02-10,48.9305,,,,,,,0.1220,,7.4263,
1997-02-17,48.4408,,,,,,,0.1224,,7.2082,
1997-02-24,47.7063,,,,,,,0.1215,,7.3979,
1997-03-03,48.7234,,,,,,,0.1234,,7.3410,
1997-03-10,48.0265,,,,,,,0.1238,,7.5117,
1997-03-17,47.4542,,,,,,,0.1243,,7.1323,
1997-03-24,46.5845,,,,,,,0.1393,,7.1133,
1997-03-31,45.8849,,,,,,,0.1439,,7.1465,
1997-04-07,44.3914,,,,,,,0.1365,,7.2082,
1997-04-14,46.3198,,,,,,,0.1374,,8.1661,
1997-04-21,46.3009,,,,,,,0.1309,,8.6214,
1997-04-28,49.2691,,,,,,,0.1271,,9.1620,
1997-05-05,49.9876,,,,,,,0.1276,,8.8585,
1997-05-12,50.3468,,,,,,,0.1290,,8.7589,
1997-05-19,51.2921,,,,,,,0.1262,,9.3232,
1997-05-26,51.5190,,,,,,,0.1243,,9.4086,
1997-06-02,52.2563,,,,,,,0.1252,,9.4133,
1997-06-09,54.2792,,,,,,,0.1182,,9.8354,
1997-06-16,54.4052,,,,,,,0.1164,,9.8543,
1997-06-23,53.9971,,,,,,,0.1098,,9.6741,
1997-06-30,55.9141,,,,,,,0.1023,,9.8306,
1997-07-07,55.7433,,,,,,,0.1136,,9.8449,
1997-07-14,55.4491,,,,,,,0.1297,,10.6605,
1997-07-21,57.1098,,,,,,,0.1215,,10.5088,
1997-07-28,57.6602,,,,,,,0.1435,,10.6700,
1997-08-04,56.7112,,,,,,,0.2005,,10.6226,
1997-08-11,54.5286,,,,,,,0.1738,,10.0820,
1997-08-18,56.2178,,,,,,,0.1767,,10.4139,
1997-08-25,54.8892,,,,,,,0.1626,,10.0298,
1997-09-01,56.5689,,,,,,,0.1659,,10.4187,
1997-09-08,56.2747,,,,,,,0.1650,,10.4661,
1997-09-15,57.9289,,,,,,,0.1640,,10.2574,
1997-09-22,57.5860,,,,,,,0.1594,,10.1199,
1997-09-29,58.9099,,,,,,,0.1654,,10.2385,
1997-10-06,59.0528,,,,,,,0.1696,,10.3570,
1997-10-13,57.4717,,,,,,,0.1505,,10.0346,
1997-10-20,57.3002,,,,,,,0.1238,,10.2717,
1997-10-27,56.1192,,,,,,,0.1273,,9.8638,
1997-11-03,56.6526,,,,,,,0.1477,,9.9824,
1997-11-10,56.7288,,,,,,,0.1379,,10.1152,
1997-11-17,58.9766,,,,,,,0.1360,,10.4614,
1997-11-24,58.2908,,,,,,,0.1327,,10.7364,
1997-12-01,60.3100,,,,,,,0.1182,,10.8597,
1997-12-08,58.3670,,,,,,,0.1056,,10.3760,
1997-12-15,58.0064,,,,,,,0.1023,,9.7642,
1997-12-22,57.3944,,,,,,,0.0995,,9.1620,
1997-12-29,59.7085,,,,,,,0.1215,,9.9492,
1998-01-05,56.4955,,,,,,,0.1360,,9.6362,
1998-01-12,58.9435,,,,,,,0.1407,,10.2622,
1998-01-19,58.7140,,42.4538,,,,,0.1458,,10.4898,
1998-01-26,60.1675,,43.6857,,,,,0.1369,,11.3197,
1998-02-02,62.1948,,45.2708,,,,,0.1383,,11.9978,
1998-02-09,62.4243,,46.1151,,,,,0.1458,,11.9504,
1998-02-16,63.4379,,46.4683,,,,,0.1495,,11.7702,
1998-02-23,64.3368,,47.1919,,,,,0.1767,,12.8609,
1998-03-02,64.8340,,47.4332,,,,,0.1827,,12.5574,
1998-03-09,65.5416,,47.5021,,,,,0.2028,,12.5005,
1998-03-16,67.4370,,49.1561,,,,,0.1972,,12.4151,
1998-03-23,67.2836,,48.6651,,,,,0.2014,,13.3257,
1998-03-30,69.1056,,49.6730,,,,,0.2024,,14.1129,
1998-04-06,68.2426,,49.8281,,,,,0.1916,,13.5059,
1998-04-13,68.9139,,50.7498,,,,,0.2089,,13.9801,
1998-04-20,68.0124,,50.1100,,,,,0.2089,,13.9801,
1998-04-27,69.1056,,50.7239,,,,,0.2094,,13.6007,
1998-05-04,68.2042,,50.3261,,,,,0.2276,,13.0127,
1998-05-11,68.1466,,50.2976,,,,,0.2211,,13.5723,
1998-05-18,68.2809,,50.5400,,,,,0.2084,,12.9842,
1998-05-25,66.9192,,49.2156,,,,,0.1991,,12.8704,
1998-06-01,68.7412,,50.3322,,,,,0.2010,,13.0885,
1998-06-08,67.7823,,49.0598,,,,,0.2103,,13.0127,
1998-06-15,67.7670,,48.3416,,,,,0.2024,,14.3689,
1998-06-22,69.9990,,49.7902,,,,,0.2108,,15.8485,
1998-06-29,70.7109,,50.1285,,,,,0.2168,,16.2753,
1998-07-06,71.7115,,50.6489,,,,,0.2397,,17.1764,
1998-07-13,73.0006,,51.8113,,,,,0.2757,,17.8972,
1998-07-20,70.2491,,49.6514,,,,,0.2594,,17.2712,
1998-07-27,68.8253,,49.1483,,,,,0.2589,,16.6832,
1998-08-03,67.1898,,47.8298,,,,,0.2729,,16.0667,
1998-08-10,65.3427,,46.8062,,,,,0.3028,,15.8201,
1998-08-17,66.8434,,47.6263,,,,,0.3215,,16.7875,
1998-08-24,63.6494,,44.9485,,,,,0.2556,,15.9718,
1998-08-31,60.1861,,42.7750,,,,,0.2626,,14.6630,
1998-09-07,62.6105,,43.8009,,,,,0.2813,,15.8201,
1998-09-14,63.0826,,43.9138,,,,,0.2748,,15.9908,
1998-09-21,64.4149,,44.6451,,,,,0.2897,,17.1574,
1998-09-28,62.2330,,43.5481,,,,,0.2622,,15.8011,
1998-10-05,60.8814,,44.1228,,,,,0.2626,,14.7009,
1998-10-12,65.4962,,46.9087,,,,,0.2743,,15.9434,
1998-10-19,66.0176,,46.9784,,,,,0.2654,,16.1425,
1998-10-26,67.9677,,47.9360,,,,,0.2776,,16.0667,
1998-11-02,70.5166,,50.0778,,,,,0.2846,,16.5883,
1998-11-09,69.9566,,49.8688,,,,,0.2668,,16.6926,
1998-11-16,72.0613,,51.1897,,,,,0.2640,,17.2427,
1998-11-23,73.8377,,52.0443,,,,,0.2622,,19.4336,
1998-11-30,73.1426,,50.5095,,,,,0.2449,,19.3293,
1998-12-07,72.3702,,49.0968,,,,,0.2524,,20.3347,
1998-12-14,73.4631,,49.5992,,,,,0.2631,,20.9132,
1998-12-21,76.0591,,51.4860,5.7835,14.2009,17.1961,5.8773,0.2935,,21.5107,
1998-12-28,76.4465,,51.1716,5.7147,14.2336,17.3631,5.8742,0.3061,,21.0460,
1999-01-04,79.1975,,53.9581,5.8677,14.1763,18.0205,5.9228,0.3365,,22.7437,
1999-01-11,77.1052,,52.3412,5.5617,13.6931,17.9161,5.7376,0.3089,,22.7247,
1999-01-18,75.9816,,51.1337,5.5311,13.3082,17.8118,5.9258,0.2897,0.0376,23.7111,
1999-01-25,79.1394,,52.2362,5.3398,14.0453,18.1978,5.7285,0.3080,0.0362,26.5565,
1999-02-01,76.9115,,52.1136,5.5999,13.7750,18.0309,5.5889,0.2715,0.0378,24.2802,
1999-02-08,76.6403,,52.0262,5.4240,13.7177,17.9474,5.5069,0.2818,0.0398,23.9388,
1999-02-15,77.0277,,52.4607,5.3169,13.8323,18.2083,5.6071,0.2781,0.0398,22.4213,
1999-02-22,76.6015,,52.1014,5.2939,13.8978,18.2187,5.5706,0.2603,0.0419,22.7817,
1999-03-01,79.0716,,54.7569,5.5961,14.1927,18.8031,5.5889,0.2482,0.0402,23.5120,
1999-03-08,80.2049,42.1844,55.3265,5.9977,14.3810,18.8657,5.5949,0.2482,0.0389,24.3086,
1999-03-15,80.5937,43.1587,55.3655,6.0884,14.5049,18.9596,5.5156,0.2505,0.0401,25.9779,
1999-03-22,79.8945,43.6063,55.2075,6.0807,14.1357,18.6361,5.3445,0.2486,0.0399,27.0307,
1999-03-29,80.3800,45.1337,55.1988,6.0347,13.9060,18.6987,5.3292,0.2697,0.0391,28.1309,
1999-04-05,83.8174,47.0296,57.2262,6.2343,14.1603,19.7630,5.5187,0.2748,0.0401,28.6051,
1999-04-12,81.7395,43.7907,58.7284,6.6681,13.7255,19.1787,5.5431,0.2650,0.0379,26.2909,
1999-04-19,84.4000,46.6082,60.1681,6.5721,13.9716,20.2952,5.7387,0.2930,0.0329,26.1012,
1999-04-26,82.8076,45.2653,60.4666,6.9368,13.3973,19.3665,5.7234,0.3440,0.0348,24.6785,
1999-05-03,83.8951,44.6333,62.0467,7.0366,13.6599,19.5543,5.7540,0.3430,0.0334,23.9957,
1999-05-10,83.1377,45.0020,61.3093,6.8331,13.5204,19.5335,5.7417,0.3318,0.0343,23.3318,
1999-05-17,82.8658,44.5543,60.9460,6.9253,13.6106,19.4709,5.7845,0.3285,0.0324,23.5404,
1999-05-24,80.9141,43.8433,59.1953,6.7871,13.2579,18.7717,5.7906,0.3295,0.0326,24.4889,
1999-05-31,82.7881,44.2910,60.9284,6.9560,13.6845,19.3665,5.8181,0.3599,0.0326,24.1474,
1999-06-07,80.6714,43.6327,59.0986,7.0327,12.9297,18.6778,5.8242,0.3472,0.0337,23.7111,
1999-06-14,83.7198,46.3976,61.1349,7.1301,13.2037,19.3665,6.0199,0.3524,0.0312,25.7977,
1999-06-21,82.0934,46.0816,59.5937,6.7751,12.9401,18.9491,5.8385,0.3155,0.0327,25.7787,
1999-06-28,86.8949,49.5048,62.9315,7.0028,13.6402,19.6587,6.0106,0.3463,0.0371,27.9222,
1999-07-05,87.5766,50.4264,63.1604,7.1571,13.5332,19.7839,5.9983,0.4159,0.0405,28.3016,
1999-07-12,88.3948,51.7167,63.1615,7.1918,13.6402,19.9300,6.1459,0.3968,0.0419,30.1795,
1999-07-19,84.6159,48.2672,61.4878,6.9835,13.2202,19.2413,6.1029,0.3986,0.0371,27.3911,
1999-07-26,82.7459,47.6879,59.9549,7.0568,12.9895,19.0117,6.0475,0.4164,0.0384,26.0443,
1999-08-02,81.2655,46.6214,60.3778,7.1996,12.6683,18.2813,6.0383,0.4047,0.0384,25.8356,
1999-08-09,82.9991,48.5832,62.0163,7.3693,12.7836,18.4274,5.9676,0.4491,0.0433,25.7029,
1999-08-16,83.4666,48.8465,62.7992,7.3693,13.0801,18.6570,5.8661,0.4426,0.0513,25.3045,
1999-08-23,84.1873,50.4528,62.7109,7.1340,13.3108,18.6674,5.8846,0.4842,0.0496,28.3016,
1999-08-30,84.7522,52.7963,62.8875,7.1224,13.3767,18.5631,5.8077,0.5496,0.0509,29.0983,
1999-09-06,84.6937,53.1913,62.3225,7.4156,13.1131,18.6778,5.7278,0.5790,0.0506,28.8328,
1999-09-13,83.6040,53.3493,61.3025,7.1779,12.8374,18.8135,5.8337,0.5753,0.0465,29.2690,
1999-09-20,79.8536,50.6239,58.0589,6.6974,12.2925,17.7283,5.6974,0.4856,0.0346,27.5998,
1999-09-27,80.3028,50.7359,58.0324,6.7826,12.2182,17.8431,5.8647,0.4615,0.0365,27.3105,
1999-10-04,83.6822,53.7246,60.2950,6.4764,12.9282,18.3544,5.8492,0.4902,0.0448,28.8138,
1999-10-11,78.0565,50.4528,56.5840,6.5307,12.0283,17.2274,5.6509,0.5575,0.0408,26.7272,
1999-10-18,81.3186,52.2171,59.1303,6.8408,12.9942,17.8222,5.6168,0.5529,0.0411,28.1309,
1999-10-25,85.6355,55.4033,60.8632,6.7051,13.1180,18.8135,5.9360,0.5991,0.0422,28.0930,
1999-11-01,86.1824,57.4572,60.8455,6.3408,13.2584,18.7926,5.8864,0.6603,0.0539,27.7894,
1999-11-08,87.3545,60.8277,61.1461,6.9144,13.1098,19.4083,5.8616,0.6776,0.0610,27.0686,
1999-11-15,89.0734,63.8560,62.3584,7.0307,13.2089,19.5752,5.8244,0.6912,0.0818,26.1012,
1999-11-22,88.4093,65.4622,62.0307,6.7594,13.3409,19.1578,5.7346,0.7108,0.0730,27.6567,
1999-11-29,89.9134,66.6735,64.0235,6.7284,13.2666,19.5335,5.8461,0.8599,0.0727,29.1742,
1999-12-06,88.6828,67.3318,63.7489,6.5268,12.5319,19.9613,5.7656,0.7702,0.0724,28.4913,
1999-12-13,89.4096,70.5970,64.0053,6.7171,12.1876,20.2013,5.7992,0.7477,0.0718,34.9787,
1999-12-20,91.7887,76.0215,64.9538,6.7404,12.3532,20.4455,5.7524,0.7739,0.0885,35.6426,
1999-12-27,92.0335,76.9958,65.3527,6.7404,12.2042,20.7498,5.6153,0.7688,0.0895,35.4339,
2000-01-03,91.3285,75.8372,65.5300,6.9853,12.9163,20.0151,5.4843,0.7440,0.0799,33.8216,
2000-01-10,92.0922,78.6811,66.6647,6.9814,12.8003,21.5580,5.3814,0.7510,0.0838,34.0682,
2000-01-17,90.5061,81.1036,64.0475,7.2380,12.3615,21.4530,5.5623,0.8323,0.0854,31.4884,
2000-01-24,85.1408,72.4666,60.9781,6.6394,12.0883,20.3195,5.2723,0.7599,0.0713,29.8191,
2000-01-31,89.3509,81.8673,62.3088,6.5461,12.0386,21.2536,5.4095,0.8076,0.0774,32.3420,
2000-02-07,86.9031,84.1582,59.3282,6.3983,11.4342,20.5924,5.2349,0.8132,0.0954,30.3313,
2000-02-14,84.7883,82.9469,58.1223,6.5966,11.2769,18.9446,4.9855,0.8319,0.1285,28.8517,
2000-02-21,83.5449,87.6867,56.0263,6.1729,10.7056,18.3673,4.6768,0.8253,0.1167,27.7136,
2000-02-28,88.4305,93.5852,59.0460,6.6860,10.7387,19.2385,5.2349,0.9571,0.1123,29.1742,
2000-03-06,87.8039,96.4817,56.5946,6.9037,10.3744,18.6927,5.1039,0.9403,0.2251,30.6537,
2000-03-13,92.3067,93.3745,60.4144,6.9346,11.2134,19.6898,5.3556,0.9347,0.1905,30.1606,
2000-03-20,96.4686,99.0623,63.2607,6.9970,10.9393,20.9702,5.2142,1.0370,0.1778,33.8974,
2000-03-27,94.4661,92.2685,62.3001,7.3168,11.2799,20.6029,5.3744,1.0155,0.1612,32.2471,
2000-04-03,95.1336,89.8459,63.1362,7.2037,11.5955,20.6659,5.5755,0.9851,0.1957,27.0307,
2000-04-10,85.4357,67.7268,58.3597,7.1140,11.5540,18.6192,5.5535,0.8365,0.1312,22.4971,
2000-04-17,90.3436,73.5199,61.9527,7.1413,12.0939,19.8787,5.5535,0.8889,0.1538,23.9577,
2000-04-24,91.1484,79.8397,61.2586,7.2076,11.8779,20.3615,5.7262,0.9277,0.1700,21.1693,
2000-05-01,90.1668,77.0484,60.2797,7.5041,12.3431,19.3749,5.5409,0.8459,0.1758,21.5866,
2000-05-08,89.7153,71.3080,60.5110,7.8902,12.3929,19.5638,5.6603,0.8048,0.1521,20.8848,
2000-05-15,88.6552,68.8327,60.7847,7.9409,12.7501,19.3749,5.5974,0.7029,0.1948,19.7466,
2000-05-22,86.6921,65.5149,58.8239,7.7108,12.9245,18.8291,5.6414,0.6459,0.2013,18.6464,
2000-05-29,92.8760,78.8917,61.3283,7.7069,12.3181,20.1726,5.7356,0.6921,0.2510,20.1260,
2000-06-05,92.0907,78.9971,60.6152,7.7810,12.6172,20.0256,5.8644,0.7160,0.2412,20.8848,
2000-06-12,92.3075,79.4183,59.6495,7.9636,12.9044,20.2355,5.8424,0.6818,0.2857,22.0229,
