Date,AAPL,ADBE,AMAT,AMD,AMZN,ASML,AVGO,AXP,BABA,BKNG,COIN,CRM,CRWD,DASH,DDOG,ENPH,EQIX,FSLR,FTNT,GOOGL,HOOD,ISRG,LLY,LRCX,MA,META,MRVL,MSFT,MU,NEE,NET,NFLX,NOW,NVDA,NVO,ORCL,PANW,PLTR,PYPL,QCOM,REGN,SNOW,SPOT,TER,TSLA,VRT,VRTX,ZS,KO,ABBV,SPY,CWB
2017-10-16,36.393786,175.64,51.005544,13.81,49.1455,163.43119,19.40051,81.955242,167.013417,76.068551,,97.218085,,,,1.37,396.073529,47.73,8.064,49.811807,,123.193333,76.670727,18.239258,138.352576,173.456785,17.449157,71.801597,40.468196,30.95192,,19.416,24.964,4.858656,22.051043,43.266816,24.935,,70.360641,41.473909,429.43313,,,37.416253,23.006666,,154.63,,35.380189,66.684167,224.422,40.402293
2017-10-23,37.977644,177.33,51.551156,11.84,55.0475,166.891581,20.088393,85.248047,165.911422,74.063541,,98.987474,,,,1.36,385.723028,57.67,7.748,51.229238,,124.593333,73.708668,18.475532,141.340794,176.33154,17.477591,76.356958,39.834357,31.289227,,19.954,25.146,4.981048,21.59301,44.698794,24.443333,,70.449868,43.506944,405.867766,,,40.889047,21.391333,,150.11,,35.143711,63.790588,224.945,40.268823
2017-10-30,40.17874,182.3,51.423846,11.12,55.58,172.161449,21.735021,85.817613,172.561065,74.203371,,100.963292,,,,1.48,411.189484,59.87,7.802,52.038066,,128.083333,73.401036,18.392925,142.073574,177.362487,17.543938,76.657612,42.62325,30.648746,,20.001,24.982,5.149583,21.784947,44.083834,24.393333,,72.759863,49.279168,405.064402,,,41.022984,20.406,,149.97,,35.067428,64.054271,225.591,40.592788
2017-11-06,40.830431,181.72,51.251069,11.26,56.2675,167.516503,21.046344,83.227866,175.575068,66.477876,,103.450266,,,,1.965,407.437956,61.59,7.988,51.748632,,129.716666,73.207668,18.421349,142.311489,176.906491,19.079387,76.411622,43.666647,31.152698,,19.202,25.196,5.333418,21.771861,43.328312,23.391666,,73.354711,51.479629,401.226104,,,41.807473,20.199333,,148.74,,35.502243,66.219251,225.277,40.695036
2017-11-13,39.773847,182.24,51.369285,11.38,56.494,168.197389,21.594426,83.379157,174.369467,68.435101,,105.750472,,,,2.77,401.144292,60.18,8.062,51.339262,,130.826666,73.316194,18.694929,141.816625,177.44179,19.231037,75.449368,45.012336,31.329383,,19.32,25.508,5.215468,22.208083,42.994477,23.786666,,75.72419,53.193757,388.382187,,,41.683102,21.003333,,147.41,,34.869091,64.956346,225.076,40.844477
2017-11-20,40.900558,184.46,52.750276,11.38,59.3,173.831017,22.430052,83.192268,180.077234,68.873782,,105.327784,,,,2.66,402.221815,60.61,8.382,52.361696,,132.716666,74.324524,19.259854,145.356806,181.188885,22.557845,76.236825,48.444819,31.525659,,19.575,25.66,5.357371,22.788259,43.055973,25.106666,,77.895386,54.939775,381.6974,,,41.750071,21.036666,,146.55,,34.998773,65.72658,227.258,41.277068
2017-11-27,39.984229,179.52,47.28487,10.73,58.1175,160.828901,21.570597,87.090237,164.460934,67.968218,,102.064245,,,,2.9,398.055956,60.3,8.438,50.803017,,132.22,75.465529,16.682162,142.454238,173.57574,21.022395,77.152473,40.946014,31.816609,,18.682,24.532,4.881292,22.679203,43.583081,23.961666,,74.653463,52.65357,370.410622,,,38.435544,20.435333,,140.79,,35.35493,66.836826,230.837,40.546064
2017-12-04,39.591516,173.57,46.847638,9.94,58.1,160.409177,20.645212,87.704301,167.29598,67.362681,,101.680877,,,,2.77,383.827551,70.02,8.39,52.007834,,126.536666,76.465014,16.608193,142.644571,177.44179,20.889702,77.060908,42.135681,32.131805,,18.854,24.362,4.728443,22.740274,43.574296,23.981666,,72.283984,51.648578,377.66074,,,38.818846,21.008666,,143.61,,34.847332,66.580081,231.754,40.333162
2017-12-11,40.666801,177.51,47.858738,10.29,58.957,162.106728,21.107507,87.677602,163.462545,68.935668,,103.686185,,,,2.8,388.460055,68.96,8.728,53.128893,,123.29,76.544619,16.595724,145.984903,178.611518,20.491622,79.524001,41.34582,32.010576,,19.012,25.9,4.730172,22.906039,42.432228,24.543333,,75.000458,52.066655,385.763813,,,40.131653,22.896666,,145.86,,35.524129,67.620937,233.806,40.56972
2017-12-18,40.909909,175.0,47.421505,10.54,58.418,163.43119,20.977174,87.873391,166.043285,69.533371,,100.884652,,,,2.53,378.915061,68.85,8.784,52.973273,,121.053333,75.244404,16.62868,143.558166,175.657459,20.861268,78.297033,43.023056,31.224606,,18.994,25.838,4.821782,23.298639,41.606425,24.358333,,73.25557,52.042535,377.878938,,,41.003663,21.68,,149.97,,35.062677,68.148304,234.683,40.696059
2017-12-26,39.55879,175.24,46.565258,10.28,58.4735,162.125382,20.541399,88.380661,162.407644,68.063788,,100.491455,,,,2.41,384.531759,67.52,8.738,52.207067,,121.646666,74.704859,16.395314,144.043513,174.923901,20.405076,78.324502,40.097644,31.557987,,19.196,26.078,4.778076,23.412057,41.536144,24.156666,,72.987888,51.471699,372.880224,,,40.12207,20.756666,,149.86,,35.285712,67.107448,234.113,40.488018
2018-01-02,40.907571,185.34,49.735194,11.88,61.457,170.566498,21.718392,90.273252,179.615715,71.424402,,106.261628,,,,2.47,381.367063,69.17,8.82,55.026566,,126.336666,76.571154,17.49356,151.352275,185.223455,21.859187,80.750968,44.661287,30.652809,,20.999,27.002,5.318851,23.878815,42.581575,25.495,,78.02427,53.441485,381.945352,,,43.705938,21.105333,,155.69,,35.431838,70.160626,239.868,41.576234
2018-01-08,41.396124,195.05,48.687658,12.02,65.26,168.701058,21.132294,90.175012,176.874857,75.179046,,108.365235,,,,2.24,369.879133,73.41,8.988,56.035619,,139.68,76.933799,16.790789,154.726461,177.808569,22.657523,82.042032,41.745626,30.371961,,22.123,27.638,5.506023,24.009682,43.664611,25.586666,,79.848472,52.565131,363.95395,,,42.738102,22.414666,,157.93,,35.493365,70.125761,243.816,41.752268
2018-01-16,41.716372,195.73,52.285717,12.59,64.729,191.692604,21.300208,87.549336,173.352241,74.819092,,110.026494,,,,1.95,371.525114,70.03,9.202,56.672471,,144.41,75.615894,18.484921,159.015681,179.711856,22.505459,82.408291,41.687118,30.339633,,22.046,28.454,5.682083,25.209293,44.608281,26.203333,,83.120137,54.703755,368.486514,,,45.440377,23.334666,,157.97,,36.270143,73.130951,246.0,42.136345
2018-01-22,40.091757,201.3,52.030664,12.95,70.1025,192.615997,20.052851,88.978276,193.291752,76.396387,,111.766393,,,,2.14,374.664356,70.56,9.172,58.856109,,146.746666,77.022249,18.043129,162.361273,188.346034,22.229843,86.12582,42.584244,31.86106,,27.46,29.948,6.008523,25.361971,46.522081,26.618333,,84.716314,55.097712,371.293331,,,45.708688,22.856666,,169.21,,37.323792,86.109179,251.413,42.968509
2018-01-29,37.518087,195.64,46.164462,12.45,71.4975,181.479321,18.828683,86.343668,176.422756,72.817216,,108.896052,,,,2.07,371.066954,66.44,8.988,55.46815,,138.986666,71.8037,15.949068,162.561437,188.623597,21.317459,84.038144,39.805103,31.503434,,26.743,29.952,5.766286,22.016145,44.211411,25.863333,,75.912559,53.119887,345.010413,,,42.565616,22.916666,,166.24,,35.939436,80.490172,241.649,41.528216
2018-02-05,36.711087,187.99,43.796119,11.31,66.98,171.312673,18.830282,81.913956,166.401198,69.131508,,105.160675,,,,2.29,361.275911,61.22,9.308,51.853701,,130.97,67.425425,14.77422,157.462031,174.576948,20.243508,80.741812,39.405297,29.923413,,24.947,29.032,5.730728,21.841656,42.094766,25.645,,74.108186,51.447579,333.624454,,,39.547118,20.694666,,152.96,,33.170723,77.785501,229.411,39.981527
2018-02-12,40.471151,201.56,50.126881,11.82,72.4345,179.296756,19.90093,86.441908,173.003747,73.831667,,110.940679,,,,2.82,342.177438,65.85,9.79,54.293566,,138.66,70.368338,16.737347,167.422553,175.816067,21.555059,84.635298,43.110818,31.5297,,27.852,30.806,6.021117,22.622494,44.722933,27.013333,,77.697104,52.139014,329.429105,,,41.501955,22.366,,160.72,,34.593533,82.887335,239.596,41.263757
2018-02-20,41.191712,209.74,52.025005,12.07,75.0,183.577941,20.286331,88.237013,182.055174,74.694146,,113.004966,,,,2.47,336.967295,61.79,9.974,55.908744,,142.503333,70.172301,17.199625,167.5274,181.694445,22.096787,86.530393,45.373137,31.57213,,28.593,32.08,6.076499,23.525475,44.537727,27.59,,79.00577,50.908903,321.207015,,,42.652762,23.47,,165.9,,33.870592,82.992168,241.0,41.744593
2018-02-26,41.358357,209.79,52.955815,11.81,75.0125,180.546601,20.059248,85.379134,169.311594,79.659473,,119.846602,,,,3.43,325.855669,64.33,10.092,53.730558,,139.13,68.817864,17.326997,166.822062,175.082508,22.258355,85.601245,47.888991,31.104093,,30.105,33.334,5.844488,22.129563,44.378978,29.461666,,78.192811,52.497327,327.762868,,,43.833826,22.341333,,170.06,,33.624484,80.399318,236.061,41.461677
2018-03-05,42.243216,221.11,56.222777,11.7,78.9445,195.320885,20.291928,88.460285,179.474434,85.018437,,125.243238,,,,3.87,337.240392,67.9,10.888,57.531851,,146.82,70.938627,20.087086,174.657037,183.617558,23.132722,88.811866,53.232743,31.502942,,33.144,34.552,6.061674,22.190634,46.716106,31.418333,,80.017012,51.110697,338.900874,,,47.434634,21.811333,,176.26,,34.47048,83.369564,244.649,42.819627
2018-03-12,41.783183,225.55,54.242524,11.47,78.584,199.658033,20.379083,85.388065,188.638885,85.052905,,123.827727,,,,4.72,358.345652,69.87,10.8,56.222462,,145.286666,71.722775,19.816519,173.999357,183.478776,22.030259,87.027165,59.073815,32.770711,,31.845,33.996,6.188921,22.003059,46.098752,31.243333,,81.454562,49.156441,340.487767,,,47.271397,21.423333,,175.66,,33.719577,79.469805,241.515,42.964261
2018-03-19,38.713168,215.02,50.537533,10.63,74.778,185.71387,19.52941,80.779735,170.667895,81.743993,,112.483979,,,,4.83,342.804739,70.65,10.59,50.876367,,133.05,66.616905,18.094004,163.781481,158.002497,20.41458,80.201145,52.862191,32.455295,,30.094,32.954,5.75628,21.403987,39.501877,30.293333,,75.783675,43.512613,318.658068,,,43.833826,20.102666,,160.93,29.43,32.842837,68.112982,227.29,41.357219
2018-03-26,39.379746,216.08,50.747422,10.05,72.367,185.200874,18.979319,83.307172,172.871884,81.484701,,114.322177,,,,4.57,356.852154,70.98,10.716,51.401213,,137.61,68.942615,18.141331,166.955504,158.399015,20.01453,83.963736,50.843657,33.236713,,29.535,33.09,5.722183,21.739459,40.348534,30.253333,,75.218569,44.931679,341.539084,,,43.891439,17.742,,162.98,28.07,33.696301,66.149126,231.782,41.509888
2018-04-02,39.520573,218.61,47.763353,9.61,70.2615,181.535284,18.433256,82.391797,157.783034,79.644589,,114.125579,,,,4.14,347.37911,69.7,10.866,50.053662,,132.183333,68.479255,17.02424,161.9816,155.831561,19.547524,83.006989,47.255152,33.118686,,28.885,32.588,5.293742,21.4393,39.537154,32.306666,,73.225827,43.07473,316.99183,,,40.981987,19.953333,,154.25,28.22,34.07648,62.745573,228.761,40.821033
2018-04-09,41.010985,224.06,51.167199,9.93,71.5395,191.813858,19.888619,83.39581,162.040313,81.69895,,116.98609,,,,3.94,342.60845,70.68,11.168,51.346696,,138.21,71.036646,18.193122,166.343744,163.08784,20.977134,85.628843,50.931419,32.603846,,31.165,33.38,5.719959,21.695318,40.639573,31.23,,76.606548,45.191165,318.925856,,149.0,41.740557,20.022666,,161.39,27.48,34.534247,64.843053,233.543,41.529984
2018-04-16,38.896243,225.24,46.622654,9.99,76.3745,180.033605,19.097714,90.352184,168.699375,83.481485,,120.731297,,,,4.91,346.542751,75.51,11.43,53.392555,,152.09,70.448535,17.136753,169.025938,164.832519,19.576116,87.395145,49.361448,32.719838,,32.777,33.78,5.651023,20.84781,40.940673,32.011666,,78.054013,41.712427,311.675738,,158.45,39.272804,19.349333,,158.15,27.22,33.936822,65.386766,234.829,41.763615
2018-04-23,38.098226,221.9,45.080428,11.11,78.631,180.171943,18.748169,89.294385,166.862717,83.886874,,118.175513,,,,4.26,359.420971,77.95,10.986,51.119214,,149.01,73.718787,16.721528,167.937788,172.078885,19.395033,88.149503,46.338523,33.364914,,31.176,32.636,5.592217,20.940506,40.320762,32.078333,,73.493509,41.444832,310.485568,,159.98,31.879146,19.605,,156.05,28.71,33.603196,69.715285,234.785,41.578321
2018-04-30,43.146852,228.51,47.964116,11.28,79.0475,183.70491,18.566148,88.164871,177.91092,85.218194,,122.992183,,,,4.3,344.682279,66.37,10.948,52.088122,,153.473333,69.860424,17.454646,179.611536,175.072595,20.252798,87.542337,46.397031,33.391369,,32.009,34.244,5.906753,21.095,40.480167,32.56,,73.354711,42.563866,288.864149,,154.26,34.279685,19.606,,149.39,27.86,32.866113,70.732098,234.31,42.031321
2018-05-07,44.434761,241.88,50.044751,11.95,80.1455,186.796256,19.601896,90.916942,183.062981,81.15569,,128.408478,,,,5.09,342.983958,72.78,12.076,54.684103,,156.116666,73.469285,17.997564,184.555936,185.362237,20.033591,89.879007,50.531613,32.709663,,32.646,35.774,6.28899,21.668833,41.463169,33.718333,,78.519977,44.785718,304.42562,,156.77,34.88462,20.070666,,155.97,29.32,32.69542,73.563642,240.325,42.733457
2018-05-14,43.897558,238.09,45.18081,13.0,78.7185,185.424413,19.006703,90.531472,183.665781,80.934391,,124.800891,,,,5.34,329.303516,70.0,11.704,53.01193,,152.93,73.634501,17.456432,181.74011,181.089756,20.414821,89.030501,52.062578,31.836673,,32.418,34.788,6.076746,21.505511,41.020375,33.625,,80.096325,46.634558,299.337644,,150.8,35.902448,18.454666,,157.24,27.28,32.726456,74.834659,238.987,42.652751
2018-05-21,44.432405,243.56,46.589069,13.54,80.5075,188.95738,20.137489,90.630081,187.62166,82.66875,,125.783885,,,,5.61,333.126292,68.25,12.074,53.727584,,152.186666,74.262552,18.040426,182.475088,183.310256,21.434608,90.878373,59.824671,33.051533,,35.129,35.344,6.163081,21.068515,41.622574,34.881666,,80.264866,48.62125,291.333751,,156.6,37.189137,18.59,,157.5,24.95,32.897148,71.374668,239.709,43.056278
2018-05-29,44.823527,251.31,47.862595,14.4,82.077,189.953376,20.645698,88.075227,192.462901,83.386307,,128.300349,,,,5.78,342.706731,65.93,12.4,56.251207,,159.75,76.128761,18.098469,186.484061,192.301301,21.129625,93.123539,57.279563,33.185839,,35.993,36.302,6.369275,21.112656,41.93253,34.865,,82.535203,48.023112,304.366111,,159.24,37.834391,19.454666,,152.05,28.18,33.455779,69.235123,240.986,43.456391
2018-06-04,45.167526,251.21,46.86393,15.25,84.1995,194.923961,20.776979,90.540437,193.15047,83.683984,,131.25916,,,,5.03,346.260765,52.67,12.506,56.137713,,161.533333,77.232336,16.881048,190.941657,187.453869,20.729335,93.899645,59.863676,32.126564,,36.057,35.638,6.484486,19.832566,42.667567,33.221666,,83.615844,49.375068,305.576117,,171.48,37.237664,21.177333,,150.55,40.53,34.099756,70.91569,245.029,43.739363
2018-06-11,44.493665,251.82,45.178111,16.34,85.7985,201.848953,21.764403,88.317266,195.910167,83.876299,,136.05617,,,,5.69,342.320423,51.06,13.056,57.454041,,163.496666,77.950109,16.017379,190.454853,194.14511,20.881826,92.513741,56.782243,32.68796,,39.198,37.27,6.558162,19.792839,40.984952,35.766666,,84.577516,49.047321,312.717137,,175.02,37.863265,23.878,,155.02,41.0,34.536527,70.308426,245.192,44.305307
2018-06-18,43.570052,243.63,43.941234,15.8,85.7835,193.909172,21.056434,87.160858,190.268331,82.364414,,132.713991,,,,6.62,359.575515,52.65,12.786,57.950638,,161.07,77.088781,15.684301,192.316162,199.983837,20.309983,92.772443,55.680338,33.66323,,41.109,35.34,6.204369,20.67566,39.054373,34.598333,,84.389147,47.932982,329.25058,,180.94,37.343535,22.242,,159.19,36.63,33.855503,66.015213,243.078,43.876806
2018-06-25,43.614819,243.81,42.319549,14.99,84.99,186.016373,19.672454,87.851117,174.746217,79.397047,,134.080352,,,,6.73,369.044354,52.66,12.486,55.96326,,159.493333,76.559424,15.518211,187.581756,192.628428,20.433882,91.109357,51.136198,34.222577,,39.143,34.494,5.857003,20.357844,39.018949,34.245,,82.555032,45.982888,342.163923,,168.24,36.640938,22.863333,,169.96,35.75,34.333003,65.422072,240.017,42.866193
2018-07-02,44.28868,248.19,42.264577,16.36,85.5315,185.40562,20.081081,88.634334,181.09446,81.74086,,138.995321,,,,7.03,382.616643,54.53,12.994,57.246382,,165.153333,78.407689,15.608887,190.685019,201.460866,20.673091,93.465395,51.906556,34.894612,,40.825,36.432,6.11487,21.368674,40.736988,35.193333,,85.202107,47.392199,366.562406,,175.7,38.036508,20.593333,,173.45,38.01,34.943576,68.437207,243.679,43.567716
2018-07-09,45.080348,258.59,42.264577,16.27,90.6515,187.162708,16.414792,90.415658,178.994077,79.567428,,145.099713,,,,7.04,380.667934,54.06,13.312,59.691699,,174.78,80.489229,15.423046,196.792062,205.515262,20.892916,97.410603,54.948985,34.73275,,39.58,38.212,6.164069,22.017547,43.066081,35.991666,,87.234505,47.842851,364.62838,,187.21,38.094256,21.258,,180.5,39.74,35.021855,68.929273,247.369,43.67305
2018-07-16,45.106266,257.54,42.841787,16.5,90.685,206.537652,17.052865,90.100777,176.366244,78.714741,,144.372297,,,,6.76,372.761496,53.48,13.596,59.367573,,172.26,79.376682,15.963512,197.556637,208.112455,20.892916,98.186709,53.652052,34.82495,,36.105,38.216,6.202885,22.264737,43.137205,35.676666,,86.71897,48.023112,364.102721,,182.79,38.710232,20.905333,,177.4,39.79,35.444559,63.42235,247.449,43.462382
2018-07-23,44.997883,254.81,44.252744,18.94,90.8635,200.420732,17.922008,93.429513,178.410114,81.666441,,141.462636,,,,5.59,380.470487,51.65,13.162,62.093898,,173.07,86.671046,17.059707,193.953577,173.367568,20.711321,99.48946,52.618407,34.212332,,35.521,36.79,6.230823,22.525169,43.235002,34.661666,,84.726228,51.36613,364.588707,,186.27,42.588955,19.812,,172.1,37.38,36.17255,64.599348,248.988,43.348946
2018-07-30,49.005706,253.28,44.747495,18.49,91.1645,201.811368,17.659319,90.676559,170.32882,79.499667,,138.641444,,,,5.36,390.969481,52.84,14.726,61.363872,,174.2,90.241965,16.814612,192.290626,176.23241,20.424593,99.822077,51.496999,35.066719,,34.309,36.176,6.232801,22.070516,43.092752,34.493333,,84.458546,53.586616,391.645236,,175.5,42.107723,23.211333,,174.54,37.33,36.493493,68.85794,250.917,43.269661
2018-08-06,49.068809,253.7,44.096989,19.06,94.315,191.578917,17.206911,91.387289,169.547063,74.327534,,143.035426,,,,5.71,375.354052,52.79,15.058,62.075065,,173.673333,91.740315,15.989548,193.676419,178.690822,19.984943,100.709056,50.092801,35.021643,,34.587,37.494,6.299307,20.688902,42.959393,35.436666,,86.262919,53.111383,365.759041,,189.06,40.1443,23.699333,9.798129,174.82,38.19,36.070788,68.337208,250.527,43.269661
2018-08-13,51.445052,245.7,40.102331,19.77,94.111,185.452601,16.966924,92.691793,162.737301,72.095741,,142.553759,,,,4.77,376.667499,51.0,15.3,60.258176,,174.973333,95.224004,15.254262,194.211621,172.287057,18.904935,99.779573,45.938716,35.890372,,31.678,36.166,6.052814,21.093949,42.994956,35.515,,84.716314,54.127398,371.19415,,188.37,37.786268,20.366666,9.778235,176.08,40.29,36.477837,70.484337,252.208,42.888252
2018-08-20,51.109304,261.51,39.329227,23.98,95.2695,190.723864,16.945033,95.14786,164.103021,74.550008,,149.709954,,,,4.91,371.086182,52.08,16.078,61.293991,,180.506666,95.422482,15.483197,200.127521,173.124701,19.583524,100.540116,49.439459,35.384296,,35.882,38.712,6.730238,21.871749,43.79511,37.571666,,89.326388,55.020508,373.247193,,192.38,39.201087,21.521333,,176.84,44.43,35.718534,69.478539,254.376,43.724106
2018-08-27,53.821294,263.51,39.596146,25.17,100.6355,192.668875,17.758233,95.345785,164.837684,76.438297,,150.083491,,,,4.89,376.358812,52.08,16.752,61.048667,,186.666666,95.314221,15.539758,206.014749,174.200256,19.765119,104.185159,51.214209,35.079884,,36.768,39.272,6.943195,21.853971,43.190549,38.525,,91.537241,56.298721,403.418,,189.52,39.64382,20.110666,9.678761,184.4,42.79,34.888781,68.465608,256.853,44.105515
2018-09-04,52.324616,260.87,36.678438,27.38,97.6035,169.948888,18.856822,95.435751,152.932374,74.490081,,147.871755,,,,4.45,372.009539,48.51,17.104,58.36199,,179.32,96.559215,14.32685,201.742686,161.620723,18.589534,100.363892,43.744658,35.492346,,34.868,39.396,6.725014,21.316178,42.505973,37.935,,88.057378,58.192157,392.175854,,177.8,38.293422,17.549333,9.728498,179.47,46.05,35.788985,67.174477,254.456,43.219905
2018-09-10,52.925179,274.69,35.988129,32.72,98.5095,173.218762,19.161671,98.566562,155.164619,75.05645,,154.811691,,,,4.03,386.722853,48.21,18.07,58.381319,,189.453333,95.422482,13.873107,208.308474,160.906991,18.130769,105.14975,43.198581,35.812004,,36.456,40.594,6.838063,21.320622,43.786219,39.103333,,90.00055,62.086517,388.957436,,180.63,36.209951,19.68,9.748393,179.01,42.64,36.306556,68.251608,257.358,43.967598
2018-09-17,51.463967,260.88,36.475948,31.02,95.7505,177.052407,20.26616,99.772104,155.061013,76.641579,,152.875194,,,,4.4,381.14819,49.98,17.096,58.090894,,185.59,95.927697,14.073799,212.074006,161.511681,18.016078,105.975218,43.627641,35.215997,,36.119,37.938,6.516976,21.18284,45.430981,38.253333,,89.841923,60.937226,387.082918,,175.02,36.856213,19.94,9.698656,180.08,40.13,36.772329,65.812013,259.51,43.772548
2018-09-24,53.374418,269.95,35.573943,30.89,100.15,176.667164,20.154251,95.804611,155.183457,77.709298,,156.325502,,,,4.85,373.562851,48.42,18.454,59.82353,,191.333333,96.811823,13.713999,212.752566,163.028362,18.44617,106.077242,44.105458,34.564307,,37.413,39.126,6.951606,20.951723,45.839949,37.543333,,87.085793,59.556424,400.7302,,180.83,35.669792,17.651333,9.698656,192.74,40.78,36.464445,67.466943,258.381,43.837565
