,AAPL,GOOGL,MSFT,AMZN,META,XOM,JNJ,JPM,GE,WFC,PG,CVX,PFE,VZ,KO,PEP,WMT,BAC,INTC,ORCL,CSCO,HD,CMCSA,NFLX,MRK,BA,IBM,MO,ABT,MCD,UNH,MA,GILD,QCOM,AMGN,COST,DIS,MMM,ABBV,MDT,TXN,LMT,UPS,ACN,NKE,LIN,DHR,CAT,CL,BMY,SPY,CWB
2017-05-15,35.51132,47.312964,61.343644,47.992,146.771125,54.993,98.560739,66.405606,122.977212,41.425402,67.222885,72.592597,20.110188,27.438233,32.952814,85.506547,22.747512,18.657739,29.324762,38.628309,23.790284,124.785781,28.403777,15.702,45.752069,170.271,98.956,36.828578,36.435025,119.117575,148.148677,111.519628,45.991283,45.031306,119.287443,152.168365,99.829454,121.209798,44.788364,64.825339,62.639058,213.727229,72.798478,103.050111,45.542039,111.318721,69.517586,84.362656,60.078431,38.774617,205.982,37.761833
2017-05-22,35.638925,49.226992,63.400817,49.789,150.805696,54.738,99.151838,66.859902,120.346684,40.917929,68.010166,71.36591,19.911936,27.377823,34.071259,88.68042,22.56269,18.811534,30.037171,39.456494,24.011341,123.668058,29.909871,16.243,46.569839,175.763,99.288,38.651827,37.743512,120.492473,152.363348,115.36088,46.184614,45.356492,118.144186,157.68274,100.655795,124.224567,45.116184,66.274037,63.27871,222.23589,74.52306,104.677039,46.263393,113.678957,71.430293,87.022925,60.584304,38.738728,208.921,38.05594
2017-05-30,36.065822,49.36824,65.032056,50.3365,152.272812,53.362,101.620478,64.729409,122.231896,40.449493,69.054678,70.268707,20.159751,28.054415,34.446575,89.10776,22.992979,18.231756,30.086874,39.805204,24.377228,124.744061,30.699474,16.518,46.964377,179.192,99.001,39.020632,39.254603,124.387017,153.985696,118.746874,46.82905,46.192338,121.299576,160.439927,99.513773,127.957432,45.928904,66.842612,63.676542,222.180692,75.790099,107.104654,46.765331,117.684467,73.495339,87.261773,61.917239,39.45651,211.047,38.369547
2017-06-05,34.564722,48.079666,63.727065,48.9155,148.29772,55.127,102.753241,68.113134,122.494949,42.003141,68.719499,72.510818,20.302244,28.223564,34.018714,87.797686,22.935222,19.222524,29.581561,39.255986,23.912247,122.824922,29.749026,15.803,46.189648,179.004,100.336,39.197243,39.921509,122.55851,155.762553,116.698205,46.327822,44.985881,125.041837,159.916859,98.065355,128.099814,47.581661,67.380032,63.107096,218.427214,75.339596,107.172797,47.189026,117.994203,71.506462,87.237064,60.841255,38.580816,210.39,38.61023
2017-06-12,33.007941,47.50972,63.437067,49.3855,149.328666,56.04,104.956268,67.502183,128.214769,42.073406,69.888728,73.839729,20.426152,28.169195,34.291104,88.494373,21.728105,19.027619,29.167369,39.308293,24.110436,125.779915,30.180383,15.238,45.503162,185.042,101.169,40.470041,40.69816,122.971138,156.552338,115.673871,46.281921,44.804518,123.791876,148.15227,97.963223,132.006013,48.524143,68.602858,62.17102,221.668137,77.84552,108.65492,45.105859,117.829588,71.497999,88.620734,61.274861,39.090441,210.747,38.517062
2017-06-19,33.938298,48.871148,64.533622,50.187,153.720103,54.778,106.581195,68.034807,121.892454,40.949158,69.701651,71.556728,21.169597,27.42011,34.245696,88.5701,21.612591,18.532235,28.322418,44.416889,24.461077,121.499993,28.879001,15.802,47.808309,190.496,100.342,40.056333,41.432601,125.115184,159.672524,117.618209,50.901452,44.875486,131.474564,139.304447,96.895478,131.795536,49.610046,69.475192,62.077413,221.297521,77.620268,104.54927,46.65058,115.057127,72.496669,85.746325,60.961701,40.655207,211.173,39.068304
2017-06-26,33.413957,46.075438,62.467386,48.4,149.665707,54.187,103.346964,71.590851,119.416583,43.260112,67.932218,71.100128,20.810265,26.979117,33.942971,87.456915,21.855169,19.701666,27.949646,43.710752,23.858888,123.178236,28.570722,14.941,46.312493,186.276,100.16,38.998498,41.035834,123.917754,159.819053,115.190158,51.08912,43.542863,131.268777,141.786802,98.650293,128.879815,49.521261,69.124701,60.010246,218.908227,77.84552,105.349957,52.079172,114.840528,71.540189,88.505428,59.52438,39.994847,210.018,38.524826
2017-07-03,33.451078,46.627047,62.947695,48.938,150.121702,53.845,103.542268,73.914207,115.614352,43.517752,68.321961,70.527674,20.661576,26.610457,33.594838,87.472061,21.754095,20.164566,28.06562,43.02205,23.774042,122.238741,28.313791,15.018,45.640459,190.628,99.581,38.883289,40.892322,126.433974,162.008355,116.113,49.984764,43.645373,130.65904,136.62705,96.643507,129.746484,49.193441,68.866092,61.219344,224.89329,77.68362,105.801408,51.17882,115.282389,70.421182,88.060677,58.890031,40.411311,210.287,38.630572
2017-07-10,34.578643,48.416182,65.956425,50.0905,158.577448,54.556,103.589141,72.654082,118.399707,42.932206,67.893243,71.175092,20.711139,26.659418,33.814313,87.032845,22.045767,19.661061,28.728326,44.076897,24.174123,122.760683,28.776267,16.112,45.568198,196.411,100.427,38.715711,41.517587,125.632991,161.094709,120.683406,50.937542,44.796633,135.003417,135.642973,98.299131,131.096011,50.379854,69.343677,63.965165,227.20373,79.126638,107.922376,51.196474,116.365382,72.057306,89.584361,58.531645,39.861989,213.283,39.440404
2017-07-17,34.864014,49.255242,66.871731,51.2835,162.998623,53.778,105.706234,71.582975,114.553264,42.29201,69.611832,70.364116,20.742116,27.069469,34.079197,88.320201,21.990898,19.328098,28.769745,44.453173,24.497265,117.758073,29.091925,18.854,45.257473,199.831,95.765,38.448634,43.15588,124.53265,165.300927,122.830831,53.240089,42.454686,137.350905,133.373391,100.169892,130.718391,51.427281,66.681731,63.731146,227.98439,79.316694,109.753735,52.917735,116.737931,70.404227,88.422564,59.161451,40.223386,214.43,39.666223
2017-07-24,34.685367,47.495347,66.192048,51.002,170.948809,53.429,103.003229,71.890131,112.873208,41.612777,70.868789,73.682985,20.537669,29.340048,34.820872,88.305056,23.047847,19.514882,29.250207,44.015642,24.251062,118.906344,29.011175,18.404,46.326945,227.27,93.948,35.055183,42.111786,126.094163,164.757911,121.538575,54.813617,41.697693,133.029393,135.545452,102.854433,123.63647,48.539966,65.992757,63.342639,229.001614,77.190882,109.370427,51.787882,114.589274,69.0309,94.652543,58.572017,39.948724,214.456,39.829747
2017-07-31,36.28391,46.873858,65.8658,49.379,168.143444,53.838,104.042246,73.764567,113.978508,41.553305,71.230164,75.039156,21.044819,29.933704,34.434898,88.123311,23.241332,20.278261,30.295622,43.718121,24.46649,122.656294,29.069902,18.027,45.597102,223.917,94.515,34.311557,41.814687,124.451743,167.97291,123.353434,52.807008,41.492674,132.503495,138.692724,100.73112,128.545529,48.918969,65.515173,63.907708,234.198132,78.87323,110.903658,52.750022,112.761183,68.674852,94.859932,57.716126,40.440223,214.89,39.383824
2017-08-07,36.680278,46.095758,65.702676,48.3995,166.61685,53.008,103.979748,72.000392,111.414213,40.845547,71.756515,74.439442,20.80084,29.41349,34.503011,88.229329,23.364275,19.376824,29.936748,42.213014,24.212592,124.366657,30.178376,17.14,45.076819,222.592,93.328,33.677903,41.20351,127.26732,166.36972,122.146695,52.258439,41.571527,129.134698,138.8789,95.399451,127.511717,48.670894,65.538661,63.483906,239.520816,79.027357,109.200068,52.052691,110.413255,67.666049,93.615595,57.538488,41.004001,212.033,38.783318
2017-08-14,36.684937,45.901976,66.043621,47.9235,165.952682,51.944,103.612577,71.464839,108.540434,40.641083,72.64424,73.294434,20.437998,29.187044,34.563556,89.054751,23.04752,19.181919,29.219001,42.545537,23.366267,118.432582,29.745264,16.654,44.43369,223.435,91.92,33.353221,41.373281,127.639494,164.473474,124.607683,52.049116,40.9407,128.363545,139.705381,94.19281,125.995047,48.2092,65.303783,62.761874,235.932933,80.374737,108.552704,48.504246,114.62393,68.556169,94.503222,57.344701,40.779935,210.808,39.103068
2017-08-21,37.234628,46.116078,66.344275,47.263,164.872171,51.998,103.524805,72.370553,108.275162,40.711859,72.675664,74.499029,20.888422,29.79294,34.487875,87.729532,22.849912,19.303735,28.93524,43.088076,24.189511,120.167034,29.510355,16.595,45.481484,223.549,94.578,33.557456,41.891084,128.497112,167.524706,126.137486,53.261743,41.027439,130.243458,135.587505,95.792311,125.848088,49.945723,61.898059,63.55454,238.771698,80.417285,110.213704,47.577413,114.727897,69.649745,95.68949,57.449669,42.18938,212.415,39.352629
2017-08-28,38.210564,47.181133,67.364676,48.9125,170.522552,51.896,103.013785,72.220914,111.148941,40.08274,72.691376,74.863849,21.245008,29.327808,34.646805,88.335826,22.774356,19.663678,29.285768,44.295662,24.851183,121.790398,30.141671,17.474,46.124613,227.757,94.802,33.274669,43.444492,130.065201,172.170509,126.603078,60.450887,41.497827,137.126243,140.737073,94.941115,126.73842,51.971667,62.673155,64.778856,239.706489,81.119341,110.818478,47.262614,113.523609,70.556819,98.120094,57.570786,43.295252,215.264,39.837791
2017-09-05,36.948136,46.656783,67.401118,48.295,169.461866,53.421,102.974476,69.637657,105.312958,38.989646,72.934912,76.254295,21.33259,28.220059,35.040347,87.725772,22.922562,18.684167,29.369227,45.135722,24.220286,128.963091,28.049519,17.642,46.442564,226.288,93.729,32.588647,44.157531,129.983814,171.093489,130.384827,61.42532,39.57641,138.607154,139.909941,90.797379,128.064578,58.807506,64.223346,63.868467,240.269683,81.587378,113.901975,46.235166,115.452534,73.549317,97.738497,57.990657,45.261247,214.169,39.595069
2017-09-11,37.239287,46.353472,68.612844,49.3395,170.14586,54.268,105.702537,72.157907,106.856402,40.625355,73.272719,78.904404,22.120833,29.291087,35.227623,87.580884,23.358462,19.900393,30.879835,42.650545,24.958897,127.945344,27.109886,18.235,48.154106,235.973,95.289,33.021083,43.936829,127.713105,171.465525,134.527648,59.819309,41.609445,143.847892,144.347997,92.153681,132.833768,60.206372,64.29381,66.583936,239.793744,83.608448,115.2904,47.714337,116.986556,74.778529,100.683428,58.362081,45.160056,217.508,40.158811
2017-09-18,35.378254,46.74847,67.792879,47.755,169.055435,54.167,103.296811,74.686033,111.053854,42.662128,72.463553,80.735388,22.496186,30.539599,34.701268,85.293181,23.111452,20.422799,31.030061,42.143009,25.674427,129.21349,27.96877,18.735,47.404428,243.034,95.493,33.07401,44.573471,129.332715,167.00974,134.822206,60.480256,41.529718,142.535789,143.449713,92.228512,131.221209,60.282172,62.399131,69.275861,244.743506,83.445344,117.462476,47.156327,119.932574,73.566271,103.221874,57.481967,45.796113,217.727,40.002216
2017-09-25,35.897666,48.258084,67.865765,48.0675,169.382563,55.563,102.211876,75.221586,107.972746,43.369886,71.4737,80.879939,22.333533,30.288673,34.335108,84.972903,22.707517,20.684002,31.781193,42.30927,25.874467,132.113261,28.247723,18.135,46.6038,240.911,95.46,33.56623,45.295,127.517776,169.449607,134.166576,58.846047,41.330401,143.065234,146.117883,92.20045,130.685765,61.233126,61.250046,70.351062,246.13166,85.16148,115.051897,45.92516,121.797804,72.837861,103.454151,58.822325,46.070774,219.289,39.986557
2017-10-02,36.172512,49.24533,69.241484,49.479,170.730724,55.38,104.735529,76.778271,108.910474,43.708038,72.534257,80.55642,22.552489,30.230875,34.701268,84.187458,22.957434,21.394147,33.074807,42.353024,26.191179,133.962976,28.018925,19.802,46.982279,245.052,96.381,33.105766,46.687125,129.894288,171.361701,136.582486,59.65952,41.848625,142.581828,139.714275,93.603521,134.807441,62.356353,62.856708,71.6931,251.025896,83.466618,116.057015,46.430027,123.732763,74.40874,105.295769,58.717357,47.128066,222.03,40.472954
2017-10-09,36.566147,49.950576,70.598982,50.147,172.227579,55.854,107.259182,75.938559,102.614297,42.221744,73.092031,82.022584,22.73391,29.642484,35.227623,85.880358,25.171809,21.083969,33.108191,42.704567,25.973889,132.8483,26.544632,19.949,46.137981,247.099,96.789,34.428938,46.616944,134.590341,166.568488,140.217833,58.954994,42.111724,140.425682,142.168991,91.087347,135.554572,62.916269,61.48632,73.451092,253.350063,83.934655,118.569809,45.154574,123.950664,73.737932,108.431497,61.3577,47.477109,222.536,40.449401
2017-10-16,36.393786,49.811807,71.801597,49.1455,173.456785,56.329,111.952705,78.830023,106.409865,43.189015,69.84823,81.664647,22.783957,30.676813,35.380189,85.110165,25.410101,22.177756,33.742479,43.266816,26.579196,132.008255,27.436579,19.416,46.494624,250.899,106.639,34.402475,48.041469,135.347243,179.520546,138.352576,58.984047,41.473909,140.387317,142.98723,92.976816,137.795967,66.684167,61.698966,74.698952,253.833934,84.927461,119.967619,46.996895,124.761255,77.091972,109.620684,58.715492,46.844469,224.422,40.402293
2017-10-23,37.977644,51.229238,76.356958,55.0475,176.33154,56.735,111.465271,80.620354,92.835128,43.936093,68.890537,78.154113,22.270974,30.268036,35.143711,84.339972,25.62224,22.691999,37.055802,44.698794,26.718882,135.166502,27.119606,19.954,42.389588,243.043,101.119,34.360133,47.231111,134.606618,183.941723,141.340794,55.977102,43.506944,134.494364,144.419148,91.957251,146.151388,63.790588,64.030201,76.519729,244.315161,85.629517,123.227188,49.565515,129.11927,78.331693,115.003247,57.156674,43.586735,224.945,40.268823
2017-10-30,40.17874,52.038066,76.657612,55.58,177.362487,56.376,110.128757,80.335168,89.932634,44.623172,68.526456,79.152206,22.239695,29.369967,35.067428,84.050196,26.061046,22.708324,38.674907,44.083834,26.749924,132.783682,26.301374,20.001,40.80289,248.056,99.737,33.825572,47.316412,137.259847,184.175327,142.073574,53.355105,49.279168,133.082511,148.030071,92.265927,144.582412,64.054271,61.769849,77.388553,245.893691,81.878129,123.880822,49.344083,128.561444,79.078922,114.01853,56.953702,45.244689,225.591,40.592788
2017-11-06,40.830431,51.748632,76.411622,56.2675,176.906491,56.735,109.719941,77.245659,91.495515,42.611764,69.776996,80.659671,22.20933,27.796797,35.502243,85.979492,26.421391,21.639025,38.265638,43.328312,26.377427,132.557516,27.163835,19.202,40.380741,248.54,99.124,34.41306,46.744896,134.769393,182.617966,142.311489,53.580263,51.479629,132.246142,152.40587,98.009163,141.612564,66.219251,62.47867,76.567119,246.829703,80.893278,123.751815,49.68066,129.241294,78.323202,113.893354,59.438069,44.255734,225.277,40.695036
2017-11-13,39.773847,51.339262,75.449368,56.494,177.44179,54.888,108.493492,77.744733,81.314462,42.881008,69.990696,79.698625,22.329278,28.13125,34.869091,87.451248,28.324824,21.728813,37.468087,42.994477,27.859654,135.489596,26.655204,19.32,40.176945,249.883,98.998,35.154036,47.393182,135.68907,181.605681,141.816625,52.614264,53.193757,131.334652,152.519142,96.755753,142.801748,64.956346,62.604683,77.198992,245.663654,80.686097,125.093484,52.426427,131.298277,79.223273,113.601277,58.366382,44.590233,225.076,40.844477
2017-11-20,40.900558,52.361696,76.236825,59.3,181.188885,55.696,108.501354,77.887326,81.225155,42.833494,70.006526,80.949236,22.405035,29.11603,34.998773,88.38158,28.077813,21.704325,37.56883,43.055973,28.317514,139.197104,26.441432,19.575,39.558278,253.332,100.905,34.656524,47.879398,137.634229,183.863855,145.356806,52.62879,54.939775,131.427359,153.090041,96.007449,144.786165,65.72658,65.565981,78.431142,250.518228,80.82898,126.968382,52.541572,133.250668,79.834643,114.652754,58.463808,44.670222,227.258,41.277068
2017-11-27,39.984229,50.803017,77.152473,58.1175,173.57574,57.091,110.724062,83.012743,79.840889,44.504388,71.518255,83.033587,22.947957,31.742109,35.35493,89.670448,28.289952,23.034619,37.510064,43.583081,29.178913,146.469967,28.328526,18.682,40.6646,258.573,102.845,36.297257,47.751446,141.533147,196.872757,142.454238,54.720577,52.65357,136.897061,165.141354,98.448791,150.899748,66.836826,64.006574,76.756681,250.29409,85.95134,126.056734,53.213728,132.370349,79.664818,118.099263,59.300049,45.986405,230.837,40.546064
2017-12-04,39.591516,52.007834,77.060908,58.1,177.44179,56.544,111.206571,83.915831,79.081775,46.967176,71.52617,83.318448,22.562861,31.643011,34.847332,89.509197,28.205341,23.813369,36.393493,43.574296,29.186674,148.897332,27.974696,18.854,40.446247,272.407,102.879,37.863893,46.608414,141.76239,194.381247,142.644571,53.907104,51.648578,135.514184,167.76392,98.278993,149.009981,66.580081,63.849058,77.420147,252.114004,85.415529,129.462511,54.475643,132.651821,79.121379,120.052007,59.527377,45.390123,231.754,40.333162
2017-12-11,40.666801,53.128893,79.524001,58.957,178.611518,56.797,112.68574,84.082189,79.572966,47.410636,72.729222,83.186439,23.484567,32.621597,35.524129,91.544021,28.368935,23.805172,37.40932,42.432228,29.636774,148.223515,29.272073,19.012,41.28209,280.068,101.344,37.932698,47.342002,142.507431,192.566871,145.984903,55.262881,52.066655,136.773451,171.920776,104.917045,148.928634,67.620937,65.762876,79.947636,257.677514,84.30104,131.294406,57.577111,131.066062,79.81766,122.413658,60.120052,45.382851,233.806,40.56972
2017-12-18,40.909909,52.973273,78.297033,58.418,175.657459,57.44,110.834802,85.119947,78.144047,48.741016,72.919177,86.834053,22.815383,32.943664,35.062677,91.067949,28.69028,24.493751,39.205908,41.606425,29.916146,152.729159,30.060819,18.994,41.370174,281.173,101.344,38.525525,48.561805,140.345995,190.986889,143.558166,53.171418,52.042535,136.294466,166.479398,102.465492,146.882429,68.148304,64.21922,82.246071,253.854097,84.758266,132.352261,56.244102,134.780769,79.359133,129.974281,61.013125,44.328451,234.683,40.696059
2017-12-26,39.55879,52.207067,78.324502,58.4735,174.923901,57.214,110.518402,84.715934,78.458781,48.04415,72.721307,86.979957,22.865888,32.782631,35.285712,92.081522,28.848031,24.198646,38.752563,41.536144,29.722138,153.865718,29.522703,19.196,41.304111,280.992,101.955,38.135677,48.681226,140.919103,191.386225,144.043513,52.388947,51.471699,134.347623,166.024463,101.371722,147.28291,67.107448,63.956868,82.490922,256.264686,85.122618,131.664225,55.586484,135.516701,78.933808,131.501427,61.256691,44.561146,234.113,40.488018
2018-01-02,40.907571,55.026566,80.750968,61.457,185.223455,59.342,112.09249,86.272077,83.359645,49.691288,72.214759,88.862821,23.269923,32.503919,35.431838,91.121699,29.251173,24.862633,37.560435,42.581575,30.905473,156.276846,30.371917,20.999,41.832616,294.265,107.982,37.596298,50.319003,142.499244,198.565596,151.352275,54.495036,53.441485,139.562381,167.478471,105.247062,150.536813,70.160626,67.750718,86.187374,263.153221,91.173718,135.603229,56.857286,141.377877,80.541057,135.156562,61.232334,45.300028,239.868,41.576234
2018-01-08,41.396124,56.035619,82.042032,65.26,177.808569,59.868,115.296037,89.720094,84.34881,49.532909,70.924644,92.823087,23.067905,32.485762,35.493365,90.131162,29.467351,25.567607,36.301145,43.664611,31.953116,159.459211,31.407996,22.123,43.058453,320.343,108.414,37.174408,50.431078,142.106255,198.487465,154.726461,57.785799,52.565131,142.953906,171.12687,106.048531,152.97724,70.125761,67.679435,89.030799,268.397447,95.795987,137.701738,57.47047,143.813463,84.520913,142.116341,60.582826,45.973417,243.816,41.752268
2018-01-16,41.716372,56.672471,82.408291,64.729,179.711856,59.615,116.561636,89.990839,73.108297,50.85537,72.629387,91.225085,23.320428,32.517083,36.270143,92.273486,30.554082,26.002068,37.627597,44.608281,32.281482,163.445286,31.4524,22.046,44.981623,321.791,107.903,37.980806,50.833909,144.194006,211.257542,159.015681,59.219109,54.703755,146.229546,171.528283,104.275869,155.298774,73.130951,68.653639,92.277043,265.005063,95.074427,139.112211,59.727699,141.824693,85.515877,142.868192,62.921054,45.585486,246.0,42.136345
2018-01-22,40.091757,58.856109,86.12582,70.1025,188.346034,60.881,114.955907,92.62662,72.52379,52.209507,69.965698,91.148659,24.62723,34.277302,37.323792,93.49438,31.664183,26.395542,42.043509,46.522081,33.274398,168.235069,31.674417,27.46,45.539489,327.022,111.205,37.927402,54.356542,146.027952,215.702328,162.361273,62.495246,55.097712,151.428853,177.433516,105.784518,161.837868,86.109179,69.002134,89.796944,275.301947,94.817238,139.800247,60.465298,145.162673,88.271162,140.059622,60.032072,47.027417,251.413,42.968509
2018-01-29,37.518087,55.46815,84.038144,71.4975,188.623597,57.823,108.904764,91.002151,70.32065,51.03919,67.190358,82.387438,23.326214,33.187344,35.939436,91.121699,30.521947,26.190607,38.744168,44.211411,32.000026,157.470233,30.423721,26.743,42.98505,332.444,105.683,37.06226,52.873779,138.675794,201.300181,162.561437,59.767569,53.119887,144.475843,170.368645,102.493779,153.415265,80.490172,66.8874,85.504806,281.496041,83.207984,134.940995,59.736586,135.840862,86.89352,132.036333,59.109883,46.463819,241.649,41.528216
2018-02-05,36.711087,51.853701,80.741812,66.98,174.576948,52.364,102.458121,87.625802,67.173306,44.714059,63.737132,78.857937,21.765187,31.245465,33.170723,85.370443,29.029153,24.862633,37.147529,42.094766,30.905473,149.47373,28.543978,24.947,40.276463,318.768,100.366,34.194474,48.99974,131.651126,191.820286,157.462031,58.005183,51.447579,134.007698,161.207506,97.204082,140.925284,77.785501,62.950983,79.81031,272.524183,76.006675,132.309258,58.199182,130.960929,80.328458,125.094554,56.930904,45.892903,229.411,39.981527
2018-02-12,40.471151,54.293566,84.635298,72.4345,175.816067,52.889,105.321538,91.320674,67.667889,47.757132,65.874463,78.68863,23.10321,31.414596,34.593533,85.2783,30.609587,26.207002,38.508337,44.722933,34.658225,151.787439,29.446847,27.852,41.318792,340.039,104.844,34.958149,51.571005,129.186761,199.121194,167.422553,59.01435,52.139014,142.874722,171.334359,100.447675,148.969656,82.887335,65.984479,82.971272,287.777938,76.657884,139.894852,60.696353,134.579263,82.94768,131.030278,58.318269,50.474874,239.596,41.263757
2018-02-20,41.191712,55.908744,86.530393,75.0,181.694445,53.574,104.427709,93.414966,65.689186,47.135772,64.63832,79.004395,23.10321,30.249469,33.870592,84.218656,27.136138,26.256186,40.34247,44.537727,34.400223,152.907761,29.23223,28.593,40.276463,341.591,104.401,34.493536,51.176744,133.501446,199.80701,167.5274,59.167919,50.908903,145.30332,169.769131,101.126567,149.18996,82.992168,63.671735,85.012395,286.309236,76.088714,140.144265,60.571938,136.340245,84.469889,136.161159,57.371597,49.73561,241.0,41.744593
2018-02-26,41.358357,53.730558,85.601245,75.0125,175.082508,52.205,102.548997,90.237694,64.011823,45.733727,63.402177,78.33778,22.905693,30.230676,33.624484,84.346006,25.932554,26.025583,41.398998,44.378978,34.447132,144.878784,27.00466,30.105,39.902106,330.107,103.709,33.404098,50.962472,122.16046,195.492443,166.822062,57.544476,52.497327,144.065669,169.339811,97.109791,145.004181,80.399318,62.040142,85.949565,274.295294,75.915801,135.457022,58.731767,130.917123,81.825156,122.721941,56.531017,48.432749,236.061,41.461677
2018-03-05,42.243216,57.531851,88.811866,78.9445,183.617558,51.521,106.513397,93.996271,67.729223,46.386953,64.032211,82.253266,23.428159,30.700486,34.47048,87.05337,26.072469,26.92245,44.112163,46.716106,35.471321,148.725906,27.478297,33.144,40.474652,339.541,106.945,35.059616,54.510818,129.550892,196.348751,174.657037,59.028976,51.110697,148.751617,168.668999,98.750446,151.915437,83.369564,65.857753,88.578405,273.307985,79.52535,138.9058,59.097225,141.018143,88.220138,132.673501,58.138727,49.713652,244.649,42.819627
2018-03-12,41.783183,56.222462,87.027165,78.584,183.478776,51.908,106.417869,91.925869,64.873171,44.530837,62.979496,80.976172,23.434531,30.4186,33.719577,86.357191,26.204712,26.469903,43.250036,46.098752,35.189865,146.113242,26.516223,31.845,41.221034,316.507,107.583,34.106911,54.150841,133.769288,198.465273,173.999357,58.725062,49.156441,146.525403,166.245131,96.996642,149.315848,79.469805,64.384567,87.339435,266.011531,79.907199,138.372573,58.749595,135.935535,86.68092,131.172803,56.816651,48.747485,241.515,42.964261
2018-03-19,38.713168,50.876367,80.201145,74.778,158.002497,50.367,99.587638,85.212987,59.251737,40.611486,60.53911,79.278058,21.975448,28.996643,32.842837,82.110496,25.102686,24.001463,41.720183,39.501877,33.164942,140.267406,24.547673,30.094,39.547609,307.437,99.95,31.991084,50.996756,127.688866,185.130315,163.781481,53.64351,43.512613,131.88376,161.746218,92.913864,135.556281,68.112982,60.980783,80.501274,269.95274,73.242862,126.727569,57.608653,125.56772,81.587045,120.969728,55.804691,45.424459,227.29,41.357219
