,sh688981,sz002049,sh603501,sz300782,sh688012,sh688008,sz300661,sh603986,sz002185,sh600584,sz002156,sz300223,sh688521,sz300373,sh688036,sz002415,sz002236,sh600745,sz002475,sz002241,sh603160,sz300750,sz002594,sz300124,sh688599,sz002459,sh601012,sz300274,sh688223,sz002460,sh603799,sz002466,sh600438,sz300316,sh688390,sz300827,sh605117,sz002812,sh688567,sh600276,sz300760,sh600196,sz300347,sh603259,sz300759,sh688180,sz300142,sh600521,sz002422,sh688185,sz300601,sh603087,sz300529,sh688399,sh600893,sz000768,sh600760,sz002179,sh600038,sz300699,sh600967,sz002013,sh600519,sz000858,sh600887,sh603288,sz000651,sz000333,sh600690,sz002714,sh600298,sh600809,sz000568,sh600132,sh603833,sz002572,sh600111,sh601899,sh600362,sh601600,sz000933,sh600188,sh601088,sh600028,sh601857,sz000983,sh600585,sz002001,sh600309,sz000792,sh603993,sz000630,sh601168,sz002128,sz000001,sh600036,sh601318,sh600030,sh601166,sz000776,sh600837,sh600000,sz300059,sh600570,sz002230,sh601688,sh601788,sz002736,sh601633,sh600104,sh601127,sh600066,sh600031,sz002008,sh601766,sz300450,sh600150,sz002050,sh601100,sz002472,sz002027,sh600637,sz300413,sh603000,sz002739,sh600845,sz300454,sh688111,sz300496,sh600588,sz002410,sh600346,sz002648,sh603260,sz002064,sh600426,sh688065,sz002497,sh600900,sh601985,sz003035,sh600025
2023-06-02,53.72,547.494,134.348,517.781,171.92,61.589,633.465,608.779,106.12,146.889,66.936,227.375,89.02,225.773,133.06,743.08,879.688,120.704,956.245,441.089,54.305,414.967,260.313,1306.881,39.32,91.364,565.125,703.923,12.523,824.695,117.939,624.278,358.359,594.477,331.4,152.854,339.996,323.953,21.95,2761.451,314.571,346.191,1003.13,162.54,74.06,44.0,413.729,306.859,202.429,92.558,69.715,55.226,59.416,79.62,131.38,219.15,417.402,584.246,107.509,71.864,50.045,,10195.688,2548.312,2162.675,407.135,4778.085,242.171,686.282,731.441,269.921,958.038,4674.762,396.929,146.116,335.474,468.016,19.41,28.98,6.063,154.431,73.165,44.38,17.936,11.082,80.876,115.43,549.545,2467.544,135.148,18.118,101.446,13.69,37.373,1991.432,160.019,126.955,108.474,74.603,91.481,235.382,101.241,1150.098,1763.773,874.612,17.558,19.397,11.5,79.18,148.298,27.42,524.085,699.675,306.093,8.442,672.569,92.79,307.438,182.282,116.22,90.291,29.918,51.981,80.898,39.05,471.02,130.93,472.6,398.91,965.161,599.386,163.364,163.982,105.855,79.842,319.087,77.553,118.346,52.052,7.764,6.303,7.955
2023-06-09,53.53,498.902,130.744,549.766,152.29,59.089,596.22,577.827,102.22,153.031,70.127,222.309,85.86,217.873,139.61,679.18,812.928,115.335,903.6,416.681,51.465,385.447,259.253,1268.771,38.26,95.568,533.567,677.867,12.733,821.041,113.633,613.101,339.131,567.965,311.223,145.662,317.19,318.717,22.68,2756.736,314.991,338.384,879.137,161.599,69.965,42.24,384.806,298.615,198.109,86.588,64.085,53.56,53.298,76.84,129.357,210.141,396.108,590.858,107.28,67.474,48.211,,10169.8,2502.373,2167.523,391.716,4880.269,258.333,687.598,731.955,266.225,906.609,4548.258,376.441,141.104,344.754,461.016,19.59,29.005,5.993,159.684,74.385,45.57,18.419,11.292,84.445,117.65,554.18,2540.536,133.645,17.908,100.51,13.57,37.515,1983.905,162.62,127.715,108.428,75.898,91.067,236.496,103.042,1127.473,1687.155,868.803,17.608,19.537,11.34,78.13,149.211,26.06,527.643,708.095,307.406,8.292,607.583,90.978,296.607,179.795,107.141,93.593,29.918,55.024,113.418,39.47,485.923,124.06,496.1,385.503,956.103,556.11,148.363,167.273,101.865,79.01,320.665,79.345,116.666,52.98,7.714,6.343,8.235
2023-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.62,,,,,976.376,,,,,,,78.967,,,,,
2023-06-16,55.56,515.855,136.981,548.677,169.9,61.729,647.548,625.188,106.006,156.078,68.072,235.286,87.54,220.223,144.56,729.22,918.128,121.464,988.289,423.161,53.215,419.755,272.333,1416.686,43.14,104.562,572.629,745.064,13.503,838.681,114.035,621.907,363.419,599.625,341.956,156.667,376.864,330.447,22.28,2857.36,319.201,346.29,898.443,173.977,72.95,41.23,382.279,303.042,198.349,,64.54,54.218,53.146,74.44,131.676,210.484,409.239,587.484,106.95,69.176,50.623,,10910.921,2772.875,2202.064,408.766,5055.18,266.733,715.222,760.058,269.987,974.592,5085.297,421.125,151.45,362.194,467.831,20.37,29.395,6.263,157.296,75.465,46.08,17.969,11.012,86.002,118.91,568.293,2639.363,,18.688,102.069,13.97,36.825,1989.174,163.358,128.907,109.402,75.542,91.803,236.124,101.927,1176.623,1799.317,971.562,17.928,20.047,11.48,82.99,150.752,35.35,533.997,767.8,312.545,8.312,680.429,93.635,355.647,206.742,132.366,102.202,29.413,66.227,145.578,,557.66,127.11,487.4,425.997,,621.796,153.569,172.209,104.217,80.674,336.444,,117.086,51.825,7.614,6.593,7.725
2023-06-21,50.8,514.892,136.778,509.279,158.0,58.979,639.836,606.199,102.977,162.461,64.151,218.965,81.64,212.273,153.32,729.58,946.928,118.447,1013.14,411.497,51.915,408.613,269.033,1410.658,42.76,103.9,548.768,738.973,13.373,798.991,111.385,589.476,361.579,582.036,335.88,153.75,371.572,311.747,21.28,2792.631,312.091,345.401,814.982,153.961,60.485,38.16,368.099,298.463,191.389,81.198,62.504,53.238,52.082,72.2,130.836,211.342,422.938,595.041,107.356,68.011,51.009,,10562.787,2596.889,2167.523,398.388,4968.645,266.471,703.909,755.26,267.215,904.022,4829.468,408.396,132.018,341.394,454.753,19.68,28.578,5.863,149.751,74.485,45.93,17.795,10.952,83.407,115.49,556.995,2600.484,130.862,17.728,98.328,13.56,36.622,1947.023,160.407,124.987,106.897,75.438,90.008,230.371,100.555,1132.934,1992.436,1014.033,17.618,19.587,11.18,83.68,150.866,39.01,540.096,749.812,314.295,8.102,674.103,104.508,373.428,213.735,154.97,97.603,28.375,64.612,137.578,37.31,564.732,121.8,499.1,422.362,1045.82,609.896,149.775,169.686,102.775,78.906,323.229,,112.106,51.65,7.614,6.463,7.85
2023-06-30,50.52,533.999,133.484,507.879,156.45,58.319,615.664,597.693,101.485,150.952,62.015,222.683,71.92,210.973,152.06,692.68,852.928,113.933,1080.172,407.393,49.215,415.597,259.523,1430.897,43.598,107.543,561.853,761.524,14.083,783.871,110.746,595.565,362.039,620.474,331.686,167.643,382.03,332.215,21.59,2880.898,312.791,347.772,795.196,151.633,58.43,38.54,374.838,304.721,195.589,82.298,63.558,55.38,50.296,73.7,136.252,236.997,452.395,629.99,109.865,72.984,51.974,,10456.315,2540.707,2138.435,377.631,5000.866,268.871,705.487,755.26,263.453,838.453,4621.38,392.762,141.09,350.514,465.621,19.38,28.992,5.903,149.656,77.785,46.87,18.044,11.122,84.38,114.68,564.238,2552.826,132.476,17.698,99.887,13.51,37.008,1928.959,158.815,124.507,106.572,75.05,90.008,230.371,100.298,1125.133,1790.625,889.587,17.618,19.397,11.2,83.95,151.322,37.43,570.594,751.726,319.215,8.262,725.612,106.411,365.678,209.166,173.55,94.182,27.87,59.036,120.978,39.62,539.574,113.86,473.82,381.907,958.691,534.318,150.393,174.074,103.363,80.674,329.836,88.386,113.282,51.579,7.884,7.143,7.99
2023-07-07,49.38,533.036,143.123,563.193,149.33,64.599,612.179,591.986,102.403,148.92,61.582,223.881,71.22,222.473,146.92,696.1,896.528,113.101,1108.293,424.025,50.235,403.825,265.653,1495.49,38.778,93.428,536.646,754.849,12.543,783.115,106.18,583.71,342.627,587.87,325.296,186.724,394.252,316.745,21.8,2909.731,304.631,346.29,782.419,153.279,58.43,39.02,356.867,304.695,189.229,80.328,62.959,54.372,48.529,72.71,134.758,231.505,449.215,600.978,108.569,71.416,51.405,,10450.856,2541.956,2160.251,369.773,4998.104,264.483,689.176,747.206,260.351,894.624,4657.237,369.713,134.79,340.914,488.093,19.65,29.249,6.473,155.1,84.125,47.37,18.36,11.382,84.055,113.78,561.341,2491.875,131.363,18.16,103.94,13.86,37.474,1924.443,157.068,126.127,108.196,74.629,90.561,234.825,100.126,1111.09,1683.202,899.259,18.058,19.907,11.4,86.17,152.692,46.0,575.168,748.282,318.669,8.392,702.416,100.491,341.856,210.191,159.931,97.013,27.505,57.506,108.578,42.23,522.296,108.9,448.6,400.551,934.537,491.197,151.981,174.622,101.039,80.05,339.501,90.219,112.382,51.474,8.214,7.013,7.88
2023-07-14,49.46,535.417,144.959,597.873,144.39,62.889,653.331,658.555,108.139,168.022,61.88,245.243,69.78,226.423,138.59,720.4,942.528,107.874,1136.414,420.785,51.755,414.679,265.663,1522.834,38.308,89.325,588.216,743.509,12.612,799.243,110.344,598.02,361.671,593.104,360.576,183.806,366.154,327.625,22.06,2858.537,314.441,347.674,803.405,164.216,60.98,39.0,376.803,305.611,187.669,81.308,65.834,59.51,48.054,71.98,133.886,229.275,449.911,619.06,111.389,70.117,51.357,,10805.237,2657.568,2123.286,364.658,5022.039,263.396,694.175,758.217,262.133,950.235,5012.577,376.402,129.26,334.834,480.173,21.195,30.09,6.303,163.027,85.685,47.53,18.544,11.892,83.666,114.2,579.012,2635.35,132.365,19.48,107.992,14.54,37.859,1963.582,162.341,128.987,109.913,75.147,90.837,236.496,102.013,1141.516,1530.362,919.656,18.408,19.967,11.51,85.54,152.692,45.07,558.903,772.393,313.201,8.412,721.97,102.968,338.893,215.662,153.426,103.617,28.235,60.209,140.498,45.89,555.235,114.42,441.56,396.447,902.618,495.834,156.569,188.006,105.869,86.706,362.183,90.541,113.402,52.297,8.204,6.963,7.86
2023-07-21,49.0,510.015,136.981,603.783,133.4,58.499,631.68,630.731,108.025,166.91,67.153,230.395,67.16,214.623,132.16,698.26,885.328,103.598,1065.785,403.505,58.925,402.637,265.573,1472.236,36.788,84.127,562.238,708.647,12.182,764.719,119.997,564.403,354.863,556.982,330.0,173.478,332.739,318.445,21.6,2764.974,312.901,345.796,788.535,164.545,57.785,39.26,379.752,304.085,184.669,78.738,71.249,60.168,48.206,70.85,130.275,225.843,439.775,607.86,112.813,69.288,51.598,,10908.225,2647.575,2083.897,362.36,5048.736,262.158,691.544,782.721,258.503,965.41,4971.483,375.791,135.77,343.634,462.49,21.12,29.688,6.273,160.734,80.275,46.34,18.044,11.662,82.758,114.95,587.703,2647.39,134.869,19.39,106.745,14.62,37.515,1945.518,161.836,125.647,109.263,75.471,90.33,237.052,102.013,1125.913,1480.995,847.234,18.438,19.967,11.54,84.55,153.215,41.66,544.417,781.961,305.0,8.232,675.195,100.4,327.153,217.153,144.768,102.084,28.347,56.605,120.95,45.62,537.25,108.73,428.32,355.718,855.603,467.396,154.452,183.289,104.763,86.29,353.702,88.134,110.762,52.212,8.074,6.723,7.85
2023-07-28,50.26,511.319,138.466,611.715,138.59,59.919,642.876,641.487,105.386,162.122,60.095,212.227,67.58,218.923,126.05,736.06,881.328,105.047,1059.572,404.369,56.515,417.865,269.395,1547.164,38.918,86.446,577.825,712.276,12.702,772.657,118.625,555.343,364.799,541.453,315.3,164.401,330.168,330.311,,2948.568,321.851,355.876,836.981,168.026,60.478,40.8,393.792,308.207,189.469,90.448,74.986,64.648,52.405,72.43,130.96,227.044,442.359,595.311,112.025,71.237,51.405,,11615.635,2785.116,2148.131,369.476,5211.68,271.946,731.007,791.632,268.799,1063.527,5334.478,379.728,155.434,365.394,470.594,21.51,30.578,6.623,172.864,79.825,47.08,17.878,11.622,83.926,121.16,600.74,2750.23,136.929,20.05,110.175,14.91,38.022,2084.011,174.65,135.567,124.623,77.768,96.176,254.499,105.272,1276.484,1616.853,819.479,20.748,22.267,12.21,93.85,158.921,42.9,543.908,787.319,300.517,8.372,673.662,104.931,326.583,223.68,140.883,103.028,28.431,58.271,120.51,43.76,513.405,111.31,414.33,353.178,877.17,534.164,159.746,187.238,104.329,85.978,357.153,89.519,111.302,51.756,8.284,6.558,7.85
